"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Assistive hearing loop","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Wi-Fi","additionalInfo/Amenities/2/Free Wi-Fi","additionalInfo/Children/0/Family discount","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Offerings/0/Beverages","additionalInfo/Offerings/0/Cosmetic dentistry","additionalInfo/Offerings/1/Pediatric care","additionalInfo/Offerings/2/Sedation dentistry","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Payments/0/Cash-only","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Checks","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Debit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/Debit cards","additionalInfo/Payments/3/Google Pay","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Payments/4/Google Pay","additionalInfo/Payments/4/NFC mobile payments","additionalInfo/Payments/5/Credit cards","additionalInfo/Payments/5/NFC mobile payments","additionalInfo/Payments/6/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Accepts walk-ins","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Service options/0/Curbside pickup","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/Delivery","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Online classes","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store pickup","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/In-store shopping","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,"true",,,,,,,,,,,,,,,"true",,,,,,,,,,"true","true",,,,,,,,,"true",,,,"true",,,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,"true",,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"2nd floor, Gaurav Square, Hawa Sadak Rd, Gaurav Nagar, Civil Lines, Jaipur, Rajasthan 302007, India","Skin care clinic","Cosmetic surgeon","Dermatologist","Facial spa","Hair replacement service","Hair transplantation clinic","Laser hair removal service","Plastic surgeon","Tattoo removal service",,"Skin care clinic","8242679177280873449","Jaipur","false","IN","0x396db573d570787d:0x7263e10a4755e3e9",,"https://lh3.googleusercontent.com/p/AF1QipNANHrhwBowPDq9kpe_ESwKNLswyiJ-WOTvXBbc=w408-h544-k-no","100","false","/g/11f62fn78p","en","26.901694","75.7811258","Gaurav Nagar, Civil Lines","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 6 PM","Sunday","10 AM to 6 PM","false","+91 73750 22555","+917375022555","ChIJfXhw1XO1bTkR6eNVRwrhY3I","302007",,"14","615",,,,,,"2025-06-20T10:14:27.466Z","https://www.google.com/maps/search/aesthetic%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","aesthetic clinics","Rajasthan","2nd floor, Gaurav Square, Hawa Sadak Rd",,"false","Punarnawah Laser & Aesthetic Centre - Dermatology, Pigmentation Treatment and Skin Care Clinic in Jaipur","4.8","https://www.google.com/maps/search/?api=1&query=Punarnawah%20Laser%20%26%20Aesthetic%20Centre%20-%20Dermatology%2C%20Pigmentation%20Treatment%20and%20Skin%20Care%20Clinic%20in%20Jaipur&query_place_id=ChIJfXhw1XO1bTkR6eNVRwrhY3I","http://www.punarnawah.com/"
,"true",,,,,"true",,,,,"true",,,"true","false",,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plot No 6, Vidhayak Nagar, Next to Unique Aura Building, near Jyoti Nagar Housing Board Flats, Lalkothi, Jaipur, Rajasthan 302007, India","Hospital","Cosmetic surgeon","Dermatologist","Hair transplantation clinic","Health consultant","Medical diagnostic imaging center",,,,,"Hospital","3419778286388288907","Jaipur","false","IN","0x396db5fdb9c5ec8d:0x2f757e3b92c49d8b",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBCHI_pFHGAjqVckw8uYFTmOWXwx5n6zPE20-r_dDMuQy9iQS8eqJ0riCfumjZ8t4pJtPc0sB39OPIUhv6VagifGkK6YRVnVN5bWYofxEbR2PpTmxNCYB3wwUwAikSoykbo35x=w408-h306-k-no","6","false","/g/11sb5l0xgt","en","26.8926133","75.7950217","Vidhayak Nagar, Lalkothi","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","9 AM to 3 PM","false","+91 98877 28888","+919887728888","ChIJjezFuf21bTkRi53Ekjt-dS8","302007",,"16","128",,,,,,"2025-06-20T10:14:27.467Z","https://www.google.com/maps/search/aesthetic%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","aesthetic clinics","Rajasthan","Plot No 6, Vidhayak Nagar, Next to Unique Aura Building, near Jyoti Nagar Housing Board Flats","एन्ग्रस क्लिनिक्स","false","ENGRACE CLINICS","5","https://www.google.com/maps/search/?api=1&query=ENGRACE%20CLINICS&query_place_id=ChIJjezFuf21bTkRi53Ekjt-dS8","http://www.engraceclinics.com/"
,"true",,,,,"true",,,,,"false",,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A/4, Tilak Marg, Opposite Udyag Bhawan, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005, India","Plastic surgeon","Hospital","Plastic surgery clinic","Skin care clinic",,,,,,,"Plastic surgeon","16428525674058378192","Jaipur","false","IN","0x396db549d2414d5b:0xe3fdd90ef9a26bd0",,"https://lh3.googleusercontent.com/p/AF1QipOmNvFHHzRk5lg_Le5mxpkg5aEJdFM5xF-eDjmy=w408-h355-k-no","77","false","/g/11h32rc75h","en","26.9011586","75.7973008","C Scheme, Ashok Nagar",,,,,,,,,,,,,,,"false","+91 98290 13468","+919829013468","ChIJW01B0km1bTkR0Gui-Q7Z_eM","302005",,"1","61",,,,,,"2025-06-20T10:14:27.552Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","A/4, Tilak Marg, Opposite Udyag Bhawan","इंस्टिट्यूट ऑफ़ कॉस्मेटिक & प्लास्टिक सर्जरी","false","Institute Of Cosmetic & Plastic Surgery","5","https://www.google.com/maps/search/?api=1&query=Institute%20Of%20Cosmetic%20%26%20Plastic%20Surgery&query_place_id=ChIJW01B0km1bTkR0Gui-Q7Z_eM","https://www.instituteofcosmeticsurgery.in/"
,"true",,,,,"true",,,,,"true",,,"true",,,,"true",,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"Jagdish Enclave, 202, opp. Ram Mandir, Hawa Sadak, Civil Lines, Jaipur, Rajasthan 302006, India","Medical Center","Cosmetic surgeon","Diagnostic center","Hair transplantation clinic","Laser hair removal service","Orthopedic clinic","Otolaryngologist","Otolaryngology clinic","Plastic surgery clinic",,"Medical Center","15823005066120542765","Jaipur","false","IN","0x396db5260e6008fb:0xdb969b4615523a2d",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noj4MEG4iZUAKvqo5mRSArlFNOjX-IY7XQPxqslgQ9DdBF8smETsusswsJ1gePEmA_vHd-xSo5AqBDgEhRjHWyMvX4dMZh80yPhV2C84Ur95XzO8zJMPmFcoyYP80ji1-RD_OAX3Q=w408-h306-k-no","262","false","/g/11ghzljh6r","en","26.9028678","75.7858749","Hawa Sadak, Keshav Nagar, Civil Lines","Monday","8 AM to 8 PM","Tuesday","8 AM to 8 PM","Wednesday","8 AM to 8 PM","Thursday","8 AM to 8 PM","Friday","8 AM to 8 PM","Saturday","8 AM to 8 PM","Sunday","10 AM to 2 PM","false","+91 95097 55950","+919509755950","ChIJ-whgDia1bTkRLTpSFUablts","302006",,"4","70",,,,,,"2025-06-20T10:14:27.553Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","Jagdish Enclave, 202, opp. Ram Mandir","सिया क्लिनिक्स","false","SIYA Clinics","5","https://www.google.com/maps/search/?api=1&query=SIYA%20Clinics&query_place_id=ChIJ-whgDia1bTkRLTpSFUablts","http://www.siyaclinics.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plot no 6, Sahakar Marg, Vidhayak Nagar, Lalkothi, Jaipur, Rajasthan 302005, India","Hospital","Dermatologist",,,,,,,,,"Hospital","9862371290551455201","Jaipur","false","IN","0x396db3db573f745f:0x88de2e6f88548de1",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3VUyhgbL30QnlKUO5Z-x-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.74547&pitch=0&thumbfov=100","1","false","/g/11bt_kj43m","en","26.8921754","75.7948245","Vidhayak Nagar, Lalkothi","Monday","10 AM to 6:30 PM","Tuesday","10 AM to 6:30 PM","Wednesday","10 AM to 6:30 PM","Thursday","10 AM to 6:30 PM","Friday","10 AM to 6:30 PM","Saturday","10 AM to 6:30 PM","Sunday","10 AM to 3 PM","false","+91 77280 26044","+917728026044","ChIJX3Q_V9uzbTkR4Y1UiG8u3og","302005",,"6","25",,,,,,"2025-06-20T10:14:27.553Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","plot no 6, Sahakar Marg","डॉ अखिल अग्रवाल","false","Dr. Akhil Agarwal","4.8","https://www.google.com/maps/search/?api=1&query=Dr.%20Akhil%20Agarwal&query_place_id=ChIJX3Q_V9uzbTkR4Y1UiG8u3og",
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABHISHEK HOSPITAL, Moti Doongri Rd, near ARG MURLI HEIGHT, Jaipur, Rajasthan 302004, India","Plastic surgeon",,,,,,,,,,"Plastic surgeon","17843111671594036891","Jaipur","false","IN","0x396db6c6c0000001:0xf79f778748fd2e9b",,"https://lh3.googleusercontent.com/p/AF1QipNKFY8zp8alyJQUFnogrKyq8CLcC9YGdNiTmP7Z=w426-h240-k-no","845","false","/g/1ts1l13t","en","26.8986134","75.8190444","Tilak Nagar","Monday","10 AM to 2 PM, 4 to 7 PM","Tuesday","10 AM to 2 PM, 4 to 7 PM","Wednesday","10 AM to 2 PM, 4 to 7 PM","Thursday","10 AM to 2 PM, 4 to 7 PM","Friday","10 AM to 2 PM, 4 to 7 PM","Saturday","10 AM to 2 PM, 4 to 7 PM","Sunday","10 AM to 2 PM","false","+91 98290 13567","+919829013567","ChIJAQAAwMa2bTkRmy79SId3n_c","302004",,"12","378",,,,,,"2025-06-20T10:14:27.554Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","ABHISHEK HOSPITAL, Moti Doongri Rd, near ARG MURLI HEIGHT","डॉ अखिलेश शर्मा","false","Dr Akhilesh Sharma","4.8","https://www.google.com/maps/search/?api=1&query=Dr%20Akhilesh%20Sharma&query_place_id=ChIJAQAAwMa2bTkRmy79SId3n_c","https://abhishek-hospital.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3-b-III, Moti Doongi Circle, Near Ganesh Mandir, Jawahar Nagar, Jawahar Nagar, Jaipur, Rajasthan 302004, India","Plastic surgeon",,,,,,,,,,"Plastic surgeon","6881691502854184546","Jaipur","true","IN","0x396db5d33aaaaaab:0x5f80adf609729e62",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Golc7yQPr8nZ0rcbfSU9Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.36821&pitch=0&thumbfov=100","2","false","/g/1tftjm7m","en","26.8863707","75.8315724","Sector 4, Jawahar Nagar",,,,,,,,,,,,,,,"false","+91 141 260 0855","+911412600855","ChIJq6qqOtO1bTkRYp5yCfatgF8","302004",,"14","0",,,,,,"2025-06-20T10:14:27.554Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","3-b-III, Moti Doongi Circle, Near Ganesh Mandir, Jawahar Nagar, Jawahar Nagar","लेजर & कॉस्मेटिक सर्जरी सेंटर","true","Laser & Cosmetic Surgery Centre",,"https://www.google.com/maps/search/?api=1&query=Laser%20%26%20Cosmetic%20Surgery%20Centre&query_place_id=ChIJq6qqOtO1bTkRYp5yCfatgF8",
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H 58 A, Jhakoreshwar Marg, opposite to MAXWELL HOSPITAL, near KHANDAKA HOUSE, Bani Park, Jaipur, Rajasthan 302016, India","Dental clinic",,,,,,,,,,"Dental clinic","269650384383098122","Jaipur","false","IN","0x396db3ef8575d23b:0x3bdfd988eb3bd0a",,"https://lh3.googleusercontent.com/p/AF1QipOVrppQxp4U35rxFm5GvvNAYCBpAnIwgDQgeaxJ=w408-h408-k-no","39","false","/g/11sd747hc0","en","26.933633","75.7947761","Bani Park","Monday","10 AM to 2 PM, 5:30 to 7:30 PM","Tuesday","10 AM to 2 PM, 5:30 to 7:30 PM","Wednesday","10 AM to 2 PM, 5:30 to 7:30 PM","Thursday","10 AM to 2 PM, 5:30 to 7:30 PM","Friday","10 AM to 2 PM, 5:30 to 7:30 PM","Saturday","10 AM to 2 PM, 5:30 to 7:30 PM","Sunday","Closed","false","+91 63777 29377","+916377729377","ChIJO9J1he-zbTkRCr2zjpj9vQM","302016",,"22","49","49","0","0","0","0","2025-06-20T10:14:28.410Z","https://www.google.com/maps/search/aesthetic%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","aesthetic clinics","Rajasthan","H 58 A, Jhakoreshwar Marg, opposite to MAXWELL HOSPITAL, near KHANDAKA HOUSE","स्माइलेक्राफ्ट डेंटल फेस & हेयर क्लिनिक","false","SMILEKRAFT DENTAL FACE & HAIR CLINIC","5","https://www.google.com/maps/search/?api=1&query=SMILEKRAFT%20DENTAL%20FACE%20%26%20HAIR%20CLINIC&query_place_id=ChIJO9J1he-zbTkRCr2zjpj9vQM",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A-4, near Goyal hospital, adjacent to hotel raghuraj, Hazi Colony, Shastri Nagar, Jaipur, Rajasthan 302016, India","Skin care clinic",,,,,,,,,,"Skin care clinic","14226916858611591391","Jaipur","false","IN","0x396db3d6f93d219b:0xc5702981668f68df",,"https://lh3.googleusercontent.com/p/AF1QipP8DLQqU93H_i25vgtk0Wh373GtUHv_KXzFu_Yl=w408-h609-k-no","5","false","/g/11x363dx16","en","26.9375502","75.8000613","Hazi Colony, Shastri Nagar","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false",,,"ChIJmyE9-dazbTkR32iPZoEpcMU","302016",,"21","1","1","0","0","0","0","2025-06-20T10:14:28.450Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","A-4, near Goyal hospital, adjacent to hotel raghuraj",,"false","AK Skin, Hair, Cosmetic & Endovascular Clinic","5","https://www.google.com/maps/search/?api=1&query=AK%20Skin%2C%20Hair%2C%20Cosmetic%20%26%20Endovascular%20Clinic&query_place_id=ChIJmyE9-dazbTkR32iPZoEpcMU",
,"true",,,,,"true",,,,,"true",,,,,,,"true",,,,,,,,"true",,"true","true",,,,,"true",,,,,"true",,,,"true",,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"A-52 Shastri Nagar, near Kanwatia Circle, Major Shaitan Singh Colony, Vidyadhar Nagar, Jaipur, Rajasthan 302016, India","Dermatologist","Cosmetic surgeon","Doctor","Hair transplantation clinic","Laser hair removal service","Permanent make-up clinic","Plastic surgeon","Skin care clinic",,,"Dermatologist","13095436121986962206","Jaipur","false","IN","0x396db3ef42084dbb:0xb5bc55c535da131e",,"https://lh3.googleusercontent.com/p/AF1QipNP5OuFQVtp4yBjbvsbtz-M54v9DN7M9-HmaxyC=w408-h272-k-no","7","false","/g/11gh2t2wkz","en","26.9466654","75.7975431","Major Shaitan Singh Colony, Vidyadhar Nagar","Monday","10 AM to 2 PM, 5 to 7 PM","Tuesday","10 AM to 2 PM, 5 to 7 PM","Wednesday","10 AM to 2 PM, 5 to 7 PM","Thursday","10 AM to 2 PM, 5 to 7 PM","Friday","10 AM to 2 PM, 5 to 7 PM","Saturday","10 AM to 2 PM, 5 to 7 PM","Sunday","10 AM to 2 PM, 5 to 7 PM","false","+91 90017 11113","+919001711113","ChIJu00IQu-zbTkRHhPaNcVVvLU","302016",,"22","204","189","4","8","2","1","2025-06-20T10:14:28.450Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","A-52 Shastri Nagar, near Kanwatia Circle","साक्षी स्किन एंड हेयर केयर क्लिनिक","false","Sakshi Skin & Laser Clinic","4.8","https://www.google.com/maps/search/?api=1&query=Sakshi%20Skin%20%26%20Laser%20Clinic&query_place_id=ChIJu00IQu-zbTkRHhPaNcVVvLU","https://drsakshigupta.in/"
,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,"true",,"true","true",,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AK Skin Clinic, near Goyal hospital, adjacent to hotel raghuraj, A-4, Shastri Nagar, Jaipur, Rajasthan 302016, India","Dermatologist","Cosmetic surgeon","Hair transplantation clinic","Laser hair removal service","Skin care clinic",,,,,,"Dermatologist","17388917058091317789","Jaipur","false","IN","0x396db3cb90a3ab47:0xf151d7ef14437a1d",,"https://lh3.googleusercontent.com/p/AF1QipMtBEKCyrM27J2homuds15X6e-F98tA4EgWkCC9=w408-h364-k-no","23","false","/g/11r2rjl_16","en","26.937478","75.7999989","A-4, Shastri Nagar","Monday","6 to 8 PM","Tuesday","6 to 8 PM","Wednesday","6 to 8 PM","Thursday","6 to 8 PM","Friday","6 to 8 PM","Saturday","6 to 8 PM","Sunday","Closed","false","+91 74082 94595","+917408294595","ChIJR6ujkMuzbTkRHXpDFO_XUfE","302016",,"23","43","42","0","1","0","0","2025-06-20T10:14:28.450Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","AK Skin Clinic, near Goyal hospital, adjacent to hotel raghuraj","डॉ खुशबू गुप्ता","false","Dr. khushboo Gupta","4.9","https://www.google.com/maps/search/?api=1&query=Dr.%20khushboo%20Gupta&query_place_id=ChIJR6ujkMuzbTkRHXpDFO_XUfE",
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Subash Nagar Shopping Centre, A-25, Shastri Nagar, Jaipur, Rajasthan 302016, India","Dental clinic","Dental hygienist","Dental implants periodontist","Endodontist","Oral surgeon","Orthodontist","Pediatric dentist","Teeth whitening service",,,"Dental clinic","979116556322723131","Jaipur","false","IN","0x396db3e61b36a4c7:0xd9685520551d53b",,"https://lh3.googleusercontent.com/p/AF1QipMrddLk7_STzhld8TlqSxFCFjLpppnpZ19GHurx=w408-h544-k-no","44","false","/g/1jmcrlljm","en","26.9365881","75.7961218","Subash Nagar, Shastri Nagar","Monday","10:30 AM to 9 PM","Tuesday","10:30 AM to 9 PM","Wednesday","10:30 AM to 9 PM","Thursday","10:30 AM to 9 PM","Friday","10:30 AM to 9 PM","Saturday","10:30 AM to 9 PM","Sunday","10:30 AM to 9 PM","false","+91 98295 06983","+919829506983","ChIJx6Q2G-azbTkRO9VRBVKFlg0","302016",,"24","123","122","0","1","0","0","2025-06-20T10:14:28.450Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","Subash Nagar Shopping Centre, A-25","श्याम दंत चिकित्सा क्लिनिक और प्रत्यारोपण केंद्र","false","Shyam Dental Clinic & Implant Center","5","https://www.google.com/maps/search/?api=1&query=Shyam%20Dental%20Clinic%20%26%20Implant%20Center&query_place_id=ChIJx6Q2G-azbTkRO9VRBVKFlg0",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Police station, opposite Subhash Chowk, Motikatla Bazar, Subhash Chowk, Pink City, Jaipur, Rajasthan 302002, India","Dental clinic","Hospital",,,,,,,,,"Dental clinic","8365274561328157866","Jaipur","false","IN","0x396db1d74ccb0c19:0x74176ce4749394aa",,"https://lh3.googleusercontent.com/p/AF1QipOZaJwkN5jhrbtfS4dW2zzb6gHkrB0WOtYLzyBm=w520-h240-k-no","20","false","/g/11c0vxnchf","en","26.9288787","75.8326489","Motikatla Bazar, Subhash Chowk, Pink City","Monday","10 AM to 2 PM, 5 to 8 PM","Tuesday","10 AM to 2 PM, 5 to 8 PM","Wednesday","10 AM to 2 PM, 5 to 8 PM","Thursday","10 AM to 2 PM, 5 to 8 PM","Friday","10 AM to 12:30 PM, 5 to 8 PM","Saturday","10 AM to 2 PM, 5 to 8 PM","Sunday","Closed","false","+91 97724 35175","+919772435175","ChIJGQzLTNexbTkRqpSTdORsF3Q","302002",,"25","26","26","0","0","0","0","2025-06-20T10:14:28.451Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","Police station, opposite Subhash Chowk","स्टार डेंटल केयर और इम्प्लांट सेंटर","false","Star Dental Care and Implant Centre","5","https://www.google.com/maps/search/?api=1&query=Star%20Dental%20Care%20and%20Implant%20Centre&query_place_id=ChIJGQzLTNexbTkRqpSTdORsF3Q",
