name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Dr.Manoj Khanna. Best breast reduction in Kolkata. Gynecomastia surgery cost. Best nose surgery doctor,drmanoj-khanna-best-breast-reduction-in-kolkata-gynecomastia-surgery-cost-best-nose-surgery-doctor,,"Suite 5A, Minto Park, Maruti Building, 12, Loudon Street, opposite Bellevue Clinic, Kolkata, West Bengal 700017, India",Kolkata,West Bengal,India,700017,22.5429731,88.3561636,919830085506,,https://www.plasticsurgery-india.com/,"Hair transplantation clinic, Cosmetic surgeon, Hair removal service, Hair replacement service, Laser hair removal service, Women's health clinic, Plastic surgeon, Plastic surgery clinic, Weight loss service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.7,619,ChIJNzLysB53AjoRwSnRxl5kFdE,https://www.google.com/maps/search/?api=1&query=Dr.Manoj%20Khanna.%20Best%20breast%20reduction%20in%20Kolkata.%20Gynecomastia%20surgery%20cost.%20Best%20nose%20surgery%20doctor&query_place_id=ChIJNzLysB53AjoRwSnRxl5kFdE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nra2V7gX6s5DWEJw-kRMgi4WBDFqGUoxJ69LuxOS3cdT4DWQr8rN15a6IFvG1T9JMOTuHVSiWowPwczjncAPVcF2AvmVhry4BThrZ0eoNHwhQnPbcQ35cNZsmMWvfLMD0Ny76IuDw=w408-h272-k-no,,kol.drmanojkhannabestbre.11@antidote-temp.com,FALSE,pending,unclaimed
Dr Akhilesh K Agarwal,dr-akhilesh-k-agarwal,,"127, Eastern Metropolitan Bypass, Nitai Nagar, Santoshpur, Kolkata, West Bengal 700099, India",Kolkata,West Bengal,India,700099,22.494286,88.400898,919836235759,,http://www.plasticsurgeonkolkata.com/,Plastic surgeon,,4.6,39,ChIJSUDMkl9xAjoRzfTxEXdhk7Y,https://www.google.com/maps/search/?api=1&query=Dr%20Akhilesh%20K%20Agarwal&query_place_id=ChIJSUDMkl9xAjoRzfTxEXdhk7Y,https://lh3.googleusercontent.com/p/AF1QipO3j4zm8ArW0Nnoc05iqcjA2tIWpZcAnOfR2xXh=w408-h272-k-no,Wheelchair Accessible,kol.drakhileshkagarwal.12@antidote-temp.com,FALSE,pending,unclaimed
The Skin & Plastic Surgery Clinic,the-skin-plastic-surgery-clinic,,"30/1, Pankaj Mullick Sarani, Ballygunge, Kolkata, West Bengal 700019, India",Kolkata,West Bengal,India,700019,22.5257511,88.3554512,919831163975,,http://saumyapanda.com/,"Dermatologist, Plastic surgeon","{""Monday"": ""3 to 7\u202fPM"", ""Tuesday"": ""3 to 7\u202fPM"", ""Wednesday"": ""3 to 7\u202fPM"", ""Thursday"": ""3 to 7\u202fPM"", ""Friday"": ""3 to 7\u202fPM"", ""Saturday"": ""3 to 7\u202fPM"", ""Sunday"": ""Closed""}",2,4,ChIJMb1Ogi93AjoRNenQkAwQiQQ,https://www.google.com/maps/search/?api=1&query=The%20Skin%20%26%20Plastic%20Surgery%20Clinic&query_place_id=ChIJMb1Ogi93AjoRNenQkAwQiQQ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KecdLZI62Cx1C1EtRt9qDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.92061&pitch=0&thumbfov=100,Appointment Required,kol.theskinplasticsurger.13@antidote-temp.com,FALSE,pending,unclaimed
"AestheticQ- Skin & Hair clinic in Kolkata, Laser Hair Removal, Acne Scar, PRP, Skin Whitening, Hair Loss Treatments Kolkata",aestheticq-skin-hair-clinic-in-kolkata-laser-hair-removal-acne-scar-prp-skin-whitening-hair-loss-treatments-kolkata,,"1st Floor, BL-GB-7, Narkelbagan Setu, Sector G, East Kolkata Twp, Kolkata, West Bengal 700107, India",Kolkata,West Bengal,India,700107,22.5130209,88.3988038,918981183005,,https://aestheticq.com/,"Skin care clinic, Cosmetic surgeon, Dermatologist, Doctor, Electrolysis hair removal service, Hair removal service, Hair transplantation clinic, Laser hair removal service, Medical clinic, Weight loss service","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.9,222,ChIJl8zPqX1xAjoRlyCNxBjYOYg,https://www.google.com/maps/search/?api=1&query=AestheticQ-%20Skin%20%26%20Hair%20clinic%20in%20Kolkata%2C%20Laser%20Hair%20Removal%2C%20Acne%20Scar%2C%20PRP%2C%20Skin%20Whitening%2C%20Hair%20Loss%20Treatments%20Kolkata&query_place_id=ChIJl8zPqX1xAjoRlyCNxBjYOYg,https://lh3.googleusercontent.com/p/AF1QipM_o58vU026y8geg2ZZ5GYefjKsw0oOcldecnuA=w408-h544-k-no,"Free Parking, Credit Cards Accepted, Appointment Required",kol.aestheticqskinhaircl.14@antidote-temp.com,FALSE,pending,unclaimed
PLCSC,plcsc,,"28B, Flat 4D, Neelambar Building, Shakespeare Sarani Rd, Shakespeare Sarani, Elgin, Kolkata, West Bengal 700017, India",Kolkata,West Bengal,India,700017,22.544623,88.355176,919831093441,,https://kolkatahairtransplant.com/,"Hair transplantation clinic, Cosmetic surgeon, Hair replacement service, Plastic surgery clinic","{""Monday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Thursday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Friday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Saturday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.8,409,ChIJi2kqmRl3AjoRshYCvnZp-WE,https://www.google.com/maps/search/?api=1&query=PLCSC&query_place_id=ChIJi2kqmRl3AjoRshYCvnZp-WE,https://lh3.googleusercontent.com/p/AF1QipOb6PnV8p7VDUgtpjRFdu_RjFGKnaMyhwU6L_mC=w408-h304-k-no,,kol.plcsc.15@antidote-temp.com,FALSE,pending,unclaimed
"Dr. Jayabrata Maitra, Consultant Plastic Surgeon",dr-jayabrata-maitra-consultant-plastic-surgeon,,"RUBY GENERAL HOSPITAL, 576, Anandapur Main Rd, Golpark, Sector 1, Kasba, Kolkata, West Bengal 700107, India",Kolkata,West Bengal,India,700107,22.5134681,88.4029682,919073069423,,,Plastic surgeon,"{""Monday"": ""9\u202fAM to 10\u202fPM"", ""Tuesday"": ""9\u202fAM to 10\u202fPM"", ""Wednesday"": ""9\u202fAM to 10\u202fPM"", ""Thursday"": ""9\u202fAM to 10\u202fPM"", ""Friday"": ""9\u202fAM to 10\u202fPM"", ""Saturday"": ""9\u202fAM to 10\u202fPM"", ""Sunday"": ""9\u202fAM to 10\u202fPM""}",5,6,ChIJtclzWNFxAjoRGOHDvyu1NXA,https://www.google.com/maps/search/?api=1&query=Dr.%20Jayabrata%20Maitra%2C%20Consultant%20Plastic%20Surgeon&query_place_id=ChIJtclzWNFxAjoRGOHDvyu1NXA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QYsv_RfW98-SePcAVw-Oeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.23006&pitch=0&thumbfov=100,Appointment Required,kol.drjayabratamaitracon.27@antidote-temp.com,FALSE,pending,unclaimed
Best Plastic surgeon - Dr. Sapatarshi | 21+ Yrs of Exp. | Kolkata,best-plastic-surgeon-dr-sapatarshi-21-yrs-of-exp-kolkata,,"Apollo Multispeciality Hospitals, 58, Canal Circular Rd, Kadapara, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700054, India",Kolkata,West Bengal,India,700054,22.5733,88.401,918046961837,,https://www.apollo247.com/doctors/3e996e41-7c96-41c6-a252-51e3dc324be0?utm_source=EP_GMB&utm_medium=EP_GMB_organic&utm_campaign=EP_GMBpost,"Plastic surgeon, Cosmetic surgeon, Hair transplantation clinic, Laser hair removal service, Skin care clinic","{""Monday"": ""5:30\u202fAM to 11\u202fPM"", ""Tuesday"": ""5:30\u202fAM to 11\u202fPM"", ""Wednesday"": ""5:30\u202fAM to 11\u202fPM"", ""Thursday"": ""5:30\u202fAM to 11\u202fPM"", ""Friday"": ""5:30\u202fAM to 11\u202fPM"", ""Saturday"": ""5:30\u202fAM to 11\u202fPM"", ""Sunday"": ""5:30\u202fAM to 11\u202fPM""}",4.8,9,ChIJh1XJtQ93AjoRLHUDB2b7Ur8,https://www.google.com/maps/search/?api=1&query=Best%20Plastic%20surgeon%20-%20Dr.%20Sapatarshi%20%7C%2021%2B%20Yrs%20of%20Exp.%20%7C%20Kolkata&query_place_id=ChIJh1XJtQ93AjoRLHUDB2b7Ur8,https://lh3.googleusercontent.com/p/AF1QipNT79zisR_kW_4qu_fK97fNTBiAljJLk7UyHMfo=w408-h269-k-no,,kol.bestplasticsurgeondr.28@antidote-temp.com,FALSE,pending,unclaimed
Dr. V. S. Rathore,dr-v-s-rathore,,"P-158, 2nd floor, CIT Rd, Scheme VI-M, Kankurgachi, Kolkata, West Bengal 700054, India",Kolkata,West Bengal,India,700054,22.5776802,88.3912659,,,https://drvsrathore.com/,"Plastic surgery clinic, Cosmetic surgeon, Doctor, Hair removal service, Laser hair removal service, Plastic surgeon, Hair transplantation clinic, Surgeon, Tattoo removal service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 12\u202fPM""}",4.8,387,ChIJBdUYw292AjoRaI387Jz5BNY,https://www.google.com/maps/search/?api=1&query=Dr.%20V.%20S.%20Rathore&query_place_id=ChIJBdUYw292AjoRaI387Jz5BNY,https://lh3.googleusercontent.com/p/AF1QipOSwrndXn-Z2cu4u1_x7ish1zm5nKDHxNNgF2H7=w408-h612-k-no,,kol.drvsrathore.29@antidote-temp.com,FALSE,pending,unclaimed
Best Plastic surgeon - Dr. Kaushik | Apollo Hospitals | Kolkata,best-plastic-surgeon-dr-kaushik-apollo-hospitals-kolkata,,"58, Canal Circular Rd, Kadapara, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700054, India",Kolkata,West Bengal,India,700054,22.5733,88.401,918046961837,,https://www.apollo247.com/doctors/e0ccce4a-e2cd-4ac8-b867-9fb4642cbad9,"Plastic surgeon, Hair transplantation clinic, Laser hair removal service","{""Monday"": ""5:30\u202fAM to 11\u202fPM"", ""Tuesday"": ""5:30\u202fAM to 11\u202fPM"", ""Wednesday"": ""5:30\u202fAM to 11\u202fPM"", ""Thursday"": ""5:30\u202fAM to 11\u202fPM"", ""Friday"": ""5:30\u202fAM to 11\u202fPM"", ""Saturday"": ""5:30\u202fAM to 11\u202fPM"", ""Sunday"": ""5:30\u202fAM to 11\u202fPM""}",2.2,16,ChIJH8aJLM53AjoRFfj6qwf5qmk,https://www.google.com/maps/search/?api=1&query=Best%20Plastic%20surgeon%20-%20Dr.%20Kaushik%20%7C%20Apollo%20Hospitals%20%7C%20Kolkata&query_place_id=ChIJH8aJLM53AjoRFfj6qwf5qmk,https://lh3.googleusercontent.com/p/AF1QipPTRvBjXHvvfvxULhm_2oiSBv01JGiS-q1vUhvh=w427-h240-k-no,Digital Payments,kol.bestplasticsurgeondr.30@antidote-temp.com,FALSE,pending,unclaimed
Dr. Anirban Ghosh | Best Plastic Surgeon in Kolkata,dr-anirban-ghosh-best-plastic-surgeon-in-kolkata,,"8, 29, Fern Rd, Ballygunge Gardens, Gariahat, Kolkata, West Bengal 700019, India",Kolkata,West Bengal,India,700019,22.5187806,88.3673412,916289109687,,https://dranirbanghosh.in/,"Plastic surgeon, Cosmetic surgeon, Doctor, Surgeon","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""Closed""}",4.9,527,ChIJ6w3k7PNzAjoRRHicf5m810c,https://www.google.com/maps/search/?api=1&query=Dr.%20Anirban%20Ghosh%20%7C%20Best%20Plastic%20Surgeon%20in%20Kolkata&query_place_id=ChIJ6w3k7PNzAjoRRHicf5m810c,https://lh3.googleusercontent.com/p/AF1QipNnOWB3F602CNCI_CvxP3hmLEnsmuKcmF6rvfT6=w408-h392-k-no,"Free Parking, Digital Payments, Appointment Required",kol.dranirbanghoshbestpl.31@antidote-temp.com,FALSE,pending,unclaimed
Wilgate Aesthetics,wilgate-aesthetics,,"7, Suren Thakur Road, Falguni Sangha, Ekdalia, Ballygunge, Kolkata, West Bengal 700019, India",Kolkata,West Bengal,India,700019,22.5221758,88.3659647,917044134826,,https://wilgateaesthetic.com/,"Plastic surgeon, Cosmetic surgeon, Dermatologist, Doctor, Electrolysis hair removal service, Hair removal service, Hair transplantation clinic, Laser hair removal service, Medical clinic, Skin care clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.8,57,ChIJ9w3QkN13AjoR8qN3X_fPvk4,https://www.google.com/maps/search/?api=1&query=Wilgate%20Aesthetics&query_place_id=ChIJ9w3QkN13AjoR8qN3X_fPvk4,https://lh3.googleusercontent.com/p/AF1QipP088ROihtgKXY28TIm96V1OtHlOzAIkfXaheF4=w408-h306-k-no,"Free Parking, Appointment Required",kol.wilgateaesthetics.32@antidote-temp.com,FALSE,pending,unclaimed
