"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Assistive hearing loop","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Assistive hearing loop","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible entrance","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Wi-Fi","additionalInfo/Amenities/2/Free Wi-Fi","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Offerings/0/Beverages","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking garage","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking garage","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid street parking","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Debit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/Google Pay","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Payments/4/NFC mobile payments","additionalInfo/Payments/5/Credit cards","additionalInfo/Payments/5/Payment plans","additionalInfo/Payments/6/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Accepts walk-ins","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/0/Outdoor services","additionalInfo/Service options/1/Drive-through","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/In-store shopping","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store pickup","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/In-store shopping","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Access/0/day","additionalOpeningHours/Access/0/hours","additionalOpeningHours/Access/1/day","additionalOpeningHours/Access/1/hours","additionalOpeningHours/Access/2/day","additionalOpeningHours/Access/2/hours","additionalOpeningHours/Access/3/day","additionalOpeningHours/Access/3/hours","additionalOpeningHours/Access/4/day","additionalOpeningHours/Access/4/hours","additionalOpeningHours/Access/5/day","additionalOpeningHours/Access/5/hours","additionalOpeningHours/Access/6/day","additionalOpeningHours/Access/6/hours","additionalOpeningHours/Delivery/0/day","additionalOpeningHours/Delivery/0/hours","additionalOpeningHours/Delivery/1/day","additionalOpeningHours/Delivery/1/hours","additionalOpeningHours/Delivery/2/day","additionalOpeningHours/Delivery/2/hours","additionalOpeningHours/Delivery/3/day","additionalOpeningHours/Delivery/3/hours","additionalOpeningHours/Delivery/4/day","additionalOpeningHours/Delivery/4/hours","additionalOpeningHours/Delivery/5/day","additionalOpeningHours/Delivery/5/hours","additionalOpeningHours/Delivery/6/day","additionalOpeningHours/Delivery/6/hours","additionalOpeningHours/Drive through/0/day","additionalOpeningHours/Drive through/0/hours","additionalOpeningHours/Drive through/1/day","additionalOpeningHours/Drive through/1/hours","additionalOpeningHours/Drive through/2/day","additionalOpeningHours/Drive through/2/hours","additionalOpeningHours/Drive through/3/day","additionalOpeningHours/Drive through/3/hours","additionalOpeningHours/Drive through/4/day","additionalOpeningHours/Drive through/4/hours","additionalOpeningHours/Drive through/5/day","additionalOpeningHours/Drive through/5/hours","additionalOpeningHours/Drive through/6/day","additionalOpeningHours/Drive through/6/hours","additionalOpeningHours/Lunch/0/day","additionalOpeningHours/Lunch/0/hours","additionalOpeningHours/Lunch/1/day","additionalOpeningHours/Lunch/1/hours","additionalOpeningHours/Lunch/2/day","additionalOpeningHours/Lunch/2/hours","additionalOpeningHours/Lunch/3/day","additionalOpeningHours/Lunch/3/hours","additionalOpeningHours/Lunch/4/day","additionalOpeningHours/Lunch/4/hours","additionalOpeningHours/Lunch/5/day","additionalOpeningHours/Lunch/5/hours","additionalOpeningHours/Lunch/6/day","additionalOpeningHours/Lunch/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","additionalOpeningHours/Pickup/0/day","additionalOpeningHours/Pickup/0/hours","additionalOpeningHours/Pickup/1/day","additionalOpeningHours/Pickup/1/hours","additionalOpeningHours/Pickup/2/day","additionalOpeningHours/Pickup/2/hours","additionalOpeningHours/Pickup/3/day","additionalOpeningHours/Pickup/3/hours","additionalOpeningHours/Pickup/4/day","additionalOpeningHours/Pickup/4/hours","additionalOpeningHours/Pickup/5/day","additionalOpeningHours/Pickup/5/hours","additionalOpeningHours/Pickup/6/day","additionalOpeningHours/Pickup/6/hours","additionalOpeningHours/Senior hours/0/day","additionalOpeningHours/Senior hours/0/hours","additionalOpeningHours/Senior hours/1/day","additionalOpeningHours/Senior hours/1/hours","additionalOpeningHours/Senior hours/2/day","additionalOpeningHours/Senior hours/2/hours","additionalOpeningHours/Senior hours/3/day","additionalOpeningHours/Senior hours/3/hours","additionalOpeningHours/Senior hours/4/day","additionalOpeningHours/Senior hours/4/hours","additionalOpeningHours/Senior hours/5/day","additionalOpeningHours/Senior hours/5/hours","additionalOpeningHours/Senior hours/6/day","additionalOpeningHours/Senior hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","externalId","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","isExternalServicePlace","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,"true",,,,,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aesthetica Skin Clinic Ladli Fashion Corner Opposite kautilya appartments, cross roads, near Naranpura, Ahmedabad, Gujarat 380013, India","Dermatologist",,,,,,,,,,"Dermatologist","5090353215836196081","Ahmedabad","false","IN",,"0x395e859d64566cb1:0x46a49147ab2f0cf1",,"https://lh3.googleusercontent.com/p/AF1QipPGHcxDegFlNfZbvH6azBgad3Eau-Vne1xwzEoL=w408-h272-k-no","48","false",,"/g/11kw4qnhyc","en","23.0526058","72.5608979","Savita Society, Sundar Nagar, Naranpura","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+91 63527 90421","+916352790421","ChIJsWxWZJ2FXjkR8Qwvq0eRpEY","380013",,"37","31","29","1","1","0","0","2025-06-20T10:04:58.641Z","https://www.google.com/maps/search/aesthetic%20treatments/@23.05316017594816,72.6144045725589,14z?hl=en","aesthetic treatments","Gujarat","Aesthetica Skin Clinic Ladli Fashion Corner Opposite kautilya appartments, cross roads, near Naranpura",,"false","DR. URVI SHAH - Best Dermatologist | Cosmetologist | Skin-Hair-Nail-Laser Specialist","4.8","https://www.google.com/maps/search/?api=1&query=DR.%20URVI%20SHAH%20-%20Best%20Dermatologist%20%7C%20Cosmetologist%20%7C%20Skin-Hair-Nail-Laser%20Specialist&query_place_id=ChIJsWxWZJ2FXjkR8Qwvq0eRpEY",
,,"true",,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,,,,,,,,,,"true",,,,,"true",,,,,"true",,"true",,,,,,,,"true",,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Majestic, 611 & 612, Panchvati Cir, near Swati Snacks, Ellisbridge, Ahmedabad, Gujarat 380006, India","Tattoo removal service","Cosmetic surgeon","Hair removal service","Laser hair removal service","Medical spa","Pediatric dermatologist","Pharmacy","Skin care clinic","Dermatologist","Walk-in clinic","Tattoo removal service","10052552791792106485","Ahmedabad","false","IN",,"0x395e85df23826a03:0x8b81d780e0a13bf5",,"https://lh3.googleusercontent.com/p/AF1QipOhGtkKvPtlx-7E3hrIq52InxwmxeVvSkx4FyI9=w408-h272-k-no","22","false",,"/g/11txbh319w","en","23.0241467","72.5582134","Ellisbridge","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","Closed","false","+91 75960 05110","+917596005110","ChIJA2qCI9-FXjkR9Tuh4IDXgYs","380006",,"30","88","83","1","3","1","0","2025-06-20T10:04:58.833Z","https://www.google.com/maps/search/cosmetic%20treatments/@23.05316017594816,72.6144045725589,14z?hl=en","cosmetic treatments","Gujarat","Majestic, 611 & 612, Panchvati Cir, near Swati Snacks",,"false","Wizderm Speciality Skin Care and Hair Care Clinic | Best Dermatologist in Ahmedabad","4.8","https://www.google.com/maps/search/?api=1&query=Wizderm%20Speciality%20Skin%20Care%20and%20Hair%20Care%20Clinic%20%7C%20Best%20Dermatologist%20in%20Ahmedabad&query_place_id=ChIJA2qCI9-FXjkR9Tuh4IDXgYs","https://wizderm.in/locations/d-c-majestic-ahmedabad/"
,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301 3rd floor, Shoppers Plaza I and III, Chimanlal Girdharlal Rd, opp. to municipal market, Vasant Vihar, Navrangpura, Ahmedabad, Gujarat 380009, India","Skin care clinic","Hair transplantation clinic","Laser hair removal service","Medical clinic",,,,,,,"Skin care clinic","5296903563511676036","Ahmedabad","false","IN",,"0x395e852ab430bc43:0x498261ba109d3c84",,"https://lh3.googleusercontent.com/p/AF1QipOhoZNR74Djf3pUNuD7x50Z_YJujoHOHkkd2laV=w408-h307-k-no","4","false",,"/g/11ry5cjkyc","en","23.0346759","72.5604159","Vasant Vihar, Navrangpura","Monday","10 AM to 7:30 PM","Tuesday","10 AM to 7:30 PM","Wednesday","10 AM to 7:30 PM","Thursday","10 AM to 7:30 PM","Friday","10 AM to 7:30 PM","Saturday","10 AM to 7:30 PM","Sunday","10 AM to 7:30 PM","false","+91 75677 06000","+917567706000","ChIJQ7wwtCqFXjkRhDydELphgkk","380009",,"31","43","35","4","4","0","0","2025-06-20T10:04:58.833Z","https://www.google.com/maps/search/cosmetic%20treatments/@23.05316017594816,72.6144045725589,14z?hl=en","cosmetic treatments","Gujarat","301 3rd floor, Shoppers Plaza I and III, Chimanlal Girdharlal Rd, opp. to municipal market",,"false","Athena Clinic - Best Hair & Skin Treatment in Ahmedabad","4.5","https://www.google.com/maps/search/?api=1&query=Athena%20Clinic%20-%20Best%20Hair%20%26%20Skin%20Treatment%20in%20Ahmedabad&query_place_id=ChIJQ7wwtCqFXjkRhDydELphgkk","https://athenaclinic.co.in/"
,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,"true","true",,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,"true","true",,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anmol Business Center, Neeldeep Tower, Nr. Navrang School Circle, Opp. Navrangpura Near Meghalay Flats , Opp Neeldeep towers, 201, 120 Feet Ring Rd, Navjivan, Ahmedabad, Gujarat 380014, India","Skin care clinic","Alternative medicine practitioner","Dermatologist","Hair removal service","Laser hair removal service","Medical clinic",,,,,"Skin care clinic","18281840545557780054","Ahmedabad","false","IN",,"0x395e9b36d54b163f:0xfdb6251d664e1656",,"https://lh3.googleusercontent.com/p/AF1QipOAiqJ4jm11QF2eVy0A9ANIQoJ5nC525oyQdtFw=w408-h544-k-no","6","false",,"/g/12hmlbjvz","en","23.0472108","72.557927","Vithalbhai Patel Colony, Nathalal Colony, Navjivan","Monday","10 AM to 5 PM","Tuesday","10 AM to 5 PM","Wednesday","10 AM to 5 PM","Thursday","10 AM to 5 PM","Friday","10 AM to 5 PM","Saturday","10 AM to 5 PM","Sunday","Closed","false","+91 90991 97473","+919099197473","ChIJPxZL1TabXjkRVhZOZh0ltv0","380014",,"52","63","46","5","11","0","1","2025-06-20T10:04:59.758Z","https://www.google.com/maps/search/cosmetic%20treatments/@23.05316017594816,72.6144045725589,14z?hl=en","cosmetic treatments","Gujarat","Anmol Business Center, Neeldeep Tower, Nr. Navrang School Circle, Opp. Navrangpura Near Meghalay Flats , Opp Neeldeep towers, 201, 120 Feet Ring Rd","અન્ય સ્કિન ક્લિનિક","false","Anya Skin Clinic","4.2","https://www.google.com/maps/search/?api=1&query=Anya%20Skin%20Clinic&query_place_id=ChIJPxZL1TabXjkRVhZOZh0ltv0","http://www.anyaskinclinic.com/"
,,,,"true","false",,,,,,,"false",,,,,,,,,"true",,,,,"true",,,"true","true","true",,"true",,,,,,,,,,,,,,,"true",,,,,"true",,,,,,"true","true",,,,,,,,"true",,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate No.1, Sujata. Flats, T-1, opp. Rushika Apartment, Shahibag, Ahmedabad, Gujarat 380004, India","Laser hair removal service","Beauty salon",,,,,,,,,"Laser hair removal service","2477145990975795449","Ahmedabad","false","IN",,"0x395e840c95555555:0x2260972780e530f9",,"https://lh3.googleusercontent.com/p/AF1QipNoVp9BaCrav2fT9qmJFPP2QeNXrJhdBMsOLKBr=w408-h906-k-no","46","false",,"/g/1tdjvdzy","en","23.0514857","72.5953548","Shahibag","Monday","10:30 AM to 7 PM","Tuesday","10:30 AM to 7 PM","Wednesday","10:30 AM to 7 PM","Thursday","10:30 AM to 7 PM","Friday","10:30 AM to 7 PM","Saturday","10:30 AM to 7 PM","Sunday","11 AM to 6 PM","false","+91 98258 47201","+919825847201","ChIJVVVVlQyEXjkR-TDlgCeXYCI","380004",,"56","108","79","14","8","5","2","2025-06-20T10:04:59.758Z","https://www.google.com/maps/search/cosmetic%20treatments/@23.05316017594816,72.6144045725589,14z?hl=en","cosmetic treatments","Gujarat","Gate No.1, Sujata. Flats, T-1, opp. Rushika Apartment","ચોઇસ બ્યૂટી પાર્લર અને સ્પા","false","Choice Beauty Parlour and Laser Hub (Only for Ladies)","4.4","https://www.google.com/maps/search/?api=1&query=Choice%20Beauty%20Parlour%20and%20Laser%20Hub%20(Only%20for%20Ladies)&query_place_id=ChIJVVVVlQyEXjkR-TDlgCeXYCI","http://choicebeautyparlour.com/"
,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,"true","true",,,,,,,,,,"true",,,"true",,,,,,"true",,,"true",,,"Monday","9 AM–5 PM","Tuesday","9 AM–5 PM","Wednesday","9 AM–5 PM","Thursday","9 AM–5 PM","Friday","9 AM–5 PM","Saturday","9 AM–5 PM","Sunday","9 AM–3 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257, Pittaliya Bamba, Gheekanta Rd, Old City, Gheekanta, Bhadra, Ahmedabad, Gujarat 380001, India","Cosmetics store","Cosmetics wholesaler",,,,,,,,,"Cosmetics store","11373815126806097847","Ahmedabad","false","IN",,"0x395e844638081e2b:0x9dd7e898c63defb7",,"https://lh3.googleusercontent.com/p/AF1QipNbhy12VW5kilSwZJBYOgU68kAHePShMDlSPcmj=w408-h544-k-no","171","false",,"/g/11ckqzns96","en","23.0321153","72.5878023","Old City, Gheekanta, Bhadra","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","10 AM to 5 PM","false","+91 97258 92418","+919725892418","ChIJKx4IOEaEXjkRt-89xpjo150","380001",,"59","402","395","4","2","1","0","2025-06-20T10:04:59.758Z","https://www.google.com/maps/search/cosmetic%20treatments/@23.05316017594816,72.6144045725589,14z?hl=en","cosmetic treatments","Gujarat","257, Pittaliya Bamba, Gheekanta Rd",,"false","Shree Trading Co. | Beauty Product Wholesaler","5","https://www.google.com/maps/search/?api=1&query=Shree%20Trading%20Co.%20%7C%20Beauty%20Product%20Wholesaler&query_place_id=ChIJKx4IOEaEXjkRt-89xpjo150",
,,,"true",,,,,,"true","false",,,,,,,,,,,"true",,,,,,,,"true","true",,,,,"true",,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,"true",,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"408, A Park, opp. Kasturbhai Lalbhai Museum, Jain Colony, Shahibaugh, Ahmedabad, Gujarat 380003, India","Emergency dental service","Dental implants periodontist","Dental implants provider","Dental clinic","Endodontist","Periodontist","Prosthodontist","Teeth whitening service",,,"Emergency dental service","9572858125874450036","Ahmedabad","false","IN",,"0x395e85166a4e926b:0x84d99fbf0df54e74",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4jqtTf9d4nNzulRcn37xxzWYieYaQcMaFjHohCIyvVDlPSfAvLmyedWDAvYViq4fyxqY5rMzv41ZIF5a_R7xHFzelVMvcnSwA2q1EoRdDjzTC7X7yAM7HQRcGU5hHB1AUH-bYcw=w408-h544-k-no","1","false",,"/g/11y3mdtlpj","en","23.0520832","72.5919033","Jain Colony, Shahibaugh","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","10 AM to 9 PM","false","+91 72280 36025","+917228036025","ChIJa5JOahaFXjkRdE71Db-f2YQ","380003",,"60","14","14","0","0","0","0","2025-06-20T10:04:59.758Z","https://www.google.com/maps/search/cosmetic%20treatments/@23.05316017594816,72.6144045725589,14z?hl=en","cosmetic treatments","Gujarat","408, A Park, opp. Kasturbhai Lalbhai Museum",,"false","DR.BARKHA ' S Dental, Cosmetic and Laser Clinic","5","https://www.google.com/maps/search/?api=1&query=DR.BARKHA%20'%20S%20Dental%2C%20Cosmetic%20and%20Laser%20Clinic&query_place_id=ChIJa5JOahaFXjkRdE71Db-f2YQ","https://drbarkhasdentalclinic.com/"
,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aishwarya Complex, Jawahar Chowk Maninagar, 303, Uttamnagar Garden Rd, near TOWER-2, Uttamnagar, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008, India","Skin care clinic","Dermatologist","Hair transplantation clinic","Hospital","Laser hair removal service","Plastic surgery clinic",,,,,"Skin care clinic","3006525028746339319","Ahmedabad","false","IN",,"0x395e85c2ffffffff:0x29b952959abf23f7",,"https://lh3.googleusercontent.com/p/AF1QipOBYImLKLsE6dZ62tmrXk1Ky7bWNB7vzrYCrnGV=w408-h243-k-no","69","false",,"/g/1v3gq9hl","en","22.9923389","72.6042092","Uttamnagar, Daxini Society, Maninagar","Monday","11 AM to 7 PM","Tuesday","11 AM to 7 PM","Wednesday","11 AM to 7 PM","Thursday","11 AM to 7 PM","Friday","11 AM to 7 PM","Saturday","11 AM to 7 PM","Sunday","Closed","false","+91 79 2545 4646","+917925454646","ChIJ_____8KFXjkR9yO_mpVSuSk","380008",,"5","92",,,,,,"2025-06-20T10:05:00.420Z","https://www.google.com/maps/search/aesthetic%20clinics/@22.98991462405184,72.6144045725589,14z?hl=en","aesthetic clinics","Gujarat","Aishwarya Complex, Jawahar Chowk Maninagar, 303, Uttamnagar Garden Rd, near TOWER-2",,"false","Lavanya Skin Clinic - Best Skin Specialist in Ahmedabad","4.6","https://www.google.com/maps/search/?api=1&query=Lavanya%20Skin%20Clinic%20-%20Best%20Skin%20Specialist%20in%20Ahmedabad&query_place_id=ChIJ_____8KFXjkR9yO_mpVSuSk","https://www.lavanyaskinclinic.com/"
,,,"true",,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop no. 4, ground floor, Gordhanwadi Cross Rd, opposite jay bhagwan medical store, Kankaria, Maninagar, Ahmedabad, Gujarat 380022, India","Dental clinic","Orthodontist",,,,,,,,,"Dental clinic","15696594514591713157","Ahmedabad","false","IN",,"0x395e85276a0ba633:0xd9d5818c01958785",,"https://lh3.googleusercontent.com/p/AF1QipP9IA_R54ZaGBNut-ogiBwMkG37wmU_yd0V4Ibn=w408-h411-k-no","16","false",,"/g/11whzb1w2y","en","23.0033028","72.5954246","Kankaria, Maninagar","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 1 PM","false",,,"ChIJM6YLaieFXjkRhYeVAYyB1dk","380022",,"6","78",,,,,,"2025-06-20T10:05:00.420Z","https://www.google.com/maps/search/aesthetic%20clinics/@22.98991462405184,72.6144045725589,14z?hl=en","aesthetic clinics","Gujarat","Shop no. 4, ground floor, Gordhanwadi Cross Rd, opposite jay bhagwan medical store",,"false","Aesthetic dental care and orthodontic centre | Dr. Yash Shah & Dr. Vaidehi Shah","5","https://www.google.com/maps/search/?api=1&query=Aesthetic%20dental%20care%20and%20orthodontic%20centre%20%7C%20Dr.%20Yash%20Shah%20%26%20Dr.%20Vaidehi%20Shah&query_place_id=ChIJM6YLaieFXjkRhYeVAYyB1dk",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117-FF, Trade Square, Opp. Rokadiya Hanumanji, Circle, Khokhra Rd, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008, India","Skin care clinic","Dermatologist",,,,,,,,,"Skin care clinic","7462506815094265980","Ahmedabad","false","IN",,"0x395e85e1b5c2eb41:0x6790266907a0187c",,"https://lh3.googleusercontent.com/p/AF1QipNsb3eyMG8lXOok-Zj4fueYxk_2G-By73hPETsd=w408-h725-k-no","12","false",,"/g/11bxc53vk9","en","23.002501","72.61915","Maninagar East, Khokhra","Monday","12 to 1 PM, 5 to 8 PM","Tuesday","12 to 1 PM, 5 to 8 PM","Wednesday","12 to 1 PM, 5 to 8 PM","Thursday","12 to 1 PM, 5 to 8 PM","Friday","12 to 1 PM, 5 to 8 PM","Saturday","12 to 1 PM, 5 to 8 PM","Sunday","Closed","false","+91 81286 84546","+918128684546","ChIJQevCteGFXjkRfBigB2kmkGc","380008",,"7","75",,,,,,"2025-06-20T10:05:00.420Z","https://www.google.com/maps/search/aesthetic%20clinics/@22.98991462405184,72.6144045725589,14z?hl=en","aesthetic clinics","Gujarat","117-FF, Trade Square, Opp. Rokadiya Hanumanji, Circle, Khokhra Rd","શ્રીજી સ્કિન કેર ક્લિનિક","false","Shreeji Skin Care Clinic","4.7","https://www.google.com/maps/search/?api=1&query=Shreeji%20Skin%20Care%20Clinic&query_place_id=ChIJQevCteGFXjkRfBigB2kmkGc","https://shreejiskin.com/"
