name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Nora Spa Dwarka,nora-spa-dwarka,,"2nd Floor, Aggarwal Plaza, main market, near Domino’s, Pocket 2, Sector 12 Dwarka, Dwarka, Delhi, 110078, India",New Delhi,Delhi,India,110078,28.5951728,77.0482577,919318314674,,,Spa,"{""Monday"": ""11\u202fAM to 9\u202fPM"", ""Tuesday"": ""11\u202fAM to 9\u202fPM"", ""Wednesday"": ""11\u202fAM to 9\u202fPM"", ""Thursday"": ""11\u202fAM to 9\u202fPM"", ""Friday"": ""11\u202fAM to 9\u202fPM"", ""Saturday"": ""11\u202fAM to 9\u202fPM"", ""Sunday"": ""11\u202fAM to 9\u202fPM""}",5,305,ChIJub5_aEobDTkRY3vCKhLXqV8,https://www.google.com/maps/search/?api=1&query=Nora%20Spa%20Dwarka&query_place_id=ChIJub5_aEobDTkRY3vCKhLXqV8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noLExemOPMWbn_iVxYrevoysJIRUfcAE2epOmrkZsSxfdS6pPY-gJk5Ug-rICSfxO3KybiWu2VKOIkSgDa-JSkzsDu5uGwKhN-ystz-gogL_wTSZ5Tz2x_OHlckEuAIv5CcZNMbig=w408-h269-k-no,"Wheelchair Accessible, Digital Payments",del.noraspadwarka.1191@antidote-temp.com,FALSE,pending,unclaimed
Rejuvenaids Clinic | Dermatologist in Dwarka | Plastic surgeon in Dwarka,rejuvenaids-clinic-dermatologist-in-dwarka-plastic-surgeon-in-dwarka,,"1st floor, Property no.3, Sector-12A Rd, Block A, Sector 12 Dwarka, Dwarka, New Delhi, Delhi, 110078, India",New Delhi,Delhi,India,110078,28.5972942,77.0422569,919971592999,,https://rejuvenaids.in/,"Skin care clinic, Cosmetic surgeon","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",5,269,ChIJKaKuEj4bDTkRiAJwm3FGa0c,https://www.google.com/maps/search/?api=1&query=Rejuvenaids%20Clinic%20%7C%20Dermatologist%20in%20Dwarka%20%7C%20Plastic%20surgeon%20in%20Dwarka&query_place_id=ChIJKaKuEj4bDTkRiAJwm3FGa0c,https://lh3.googleusercontent.com/p/AF1QipPFPiDbzM5_nv8yXZ8Bg3eXs5LBbnMNaAxz6-0t=w408-h544-k-no,"Credit Cards Accepted, Appointment Required",del.rejuvenaidsclinicder.24@antidote-temp.com,FALSE,pending,unclaimed
Dr. Neeraj Kumar Plastic Surgeon,dr-neeraj-kumar-plastic-surgeon,,"Plot3, UGF, Sector-12A Rd, opposite RK Fitness, Block A, Sector 12 Dwarka, Dwarka, New Delhi, Delhi, 110078, India",New Delhi,Delhi,India,110078,28.597229,77.0422901,919971591999,,,Plastic surgeon,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",5,265,ChIJ_TKMbp4bDTkR5p88iv-n6Ns,https://www.google.com/maps/search/?api=1&query=Dr.%20Neeraj%20Kumar%20Plastic%20Surgeon&query_place_id=ChIJ_TKMbp4bDTkR5p88iv-n6Ns,https://lh3.googleusercontent.com/p/AF1QipNBY7vdqxiw8Jnxgstg52rabJ7fM2n4kWLpVGTn=w408-h544-k-no,,del.drneerajkumarplastic.627@antidote-temp.com,FALSE,pending,unclaimed
Dr. Sachdeva,dr-sachdeva,,"First Floor, 1A/35, Rohtak Rd, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi, 110026, India",New Delhi,Delhi,India,110026,28.6737844,77.1375995,,,,"Skin care clinic, Denture care center, Laser hair removal service, Nutritionist, Orthodontist, Permanent make-up clinic, Dental implants provider, Teeth whitening service, Wellness center","{""Monday"": ""9\u202fAM to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 8\u202fPM"", ""Friday"": ""9\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""9\u202fAM to 1\u202fPM""}",5,256,ChIJ7wLeuroDDTkRpSPD1LvEV10,https://www.google.com/maps/search/?api=1&query=Dr.%20Sachdeva&query_place_id=ChIJ7wLeuroDDTkRpSPD1LvEV10,https://lh3.googleusercontent.com/p/AF1QipNBIHPJZzSKIoheqLGsTaK1HcWYozqfWknC4W-b=w426-h240-k-no,Free Parking,del.drsachdeva.639@antidote-temp.com,FALSE,pending,unclaimed
La Medix,la-medix,,"14/468, opp. Meera Bagh, Block 14, Sunder Vihar, Paschim Vihar, Delhi, 110087, India",New Delhi,Delhi,India,110087,28.6611159,77.0896536,,,,Skin care clinic,"{""Monday"": ""10:30\u202fAM to 9\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 9\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 9\u202fPM"", ""Thursday"": ""10:30\u202fAM to 9\u202fPM"", ""Friday"": ""10:30\u202fAM to 9\u202fPM"", ""Saturday"": ""10:30\u202fAM to 9\u202fPM"", ""Sunday"": ""10:30\u202fAM to 9\u202fPM""}",5,253,ChIJr-W_ZpsFDTkRleUW1tqNqnw,https://www.google.com/maps/search/?api=1&query=La%20Medix&query_place_id=ChIJr-W_ZpsFDTkRleUW1tqNqnw,https://lh3.googleusercontent.com/p/AF1QipPuN-B7o1QBapjsGuABccGZWcK95tA4VS2ROG2S=w415-h240-k-no,Credit Cards Accepted,del.lamedix.138@antidote-temp.com,FALSE,pending,unclaimed
"Dr. Vivek Gupta Plastic, Cosmetic & Reconstructive Surgeon",dr-vivek-gupta-plastic-cosmetic-reconstructive-surgeon,,"300 E Block, Greater Kailash part 2 M block, Road, Market, New Delhi, Delhi 110048, India",New Delhi,Delhi,India,110048,28.5360088,77.2426843,918961526835,,http://www.theaestheticworld.com/,"Plastic surgeon, Cosmetic surgeon, Hair transplantation clinic, Plastic surgery clinic, Skin care clinic","{""Monday"": ""10\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",5,249,ChIJed_PppXjDDkR9WN6D1maCNU,https://www.google.com/maps/search/?api=1&query=Dr.%20Vivek%20Gupta%20Plastic%2C%20Cosmetic%20%26%20Reconstructive%20Surgeon&query_place_id=ChIJed_PppXjDDkR9WN6D1maCNU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrJ938ZamT6y1JYcKkOxdh_YaK_O80vrIOXN_p9gRccV8aAGEgBO-SwpdtWQL5rW_N4k6AXWkvYy6Y9C8YFSSMCbqXNlB-asBbWEwNrzGoqLPNYktC6gir5VvHZDRaR1HjPiruQYQ=w408-h307-k-no,"Digital Payments, Appointment Required",del.drvivekguptaplasticc.274@antidote-temp.com,FALSE,pending,unclaimed
AccuSmiles Dental & Facial Aesthetics Clinic,accusmiles-dental-facial-aesthetics-clinic,,"A-13, Vivek Vihar Phase I, Vivek Vihar, Delhi, 110095, India",New Delhi,Delhi,India,110095,28.6717542,77.3165808,919999424234,,https://www.instagram.com/accusmiles_dental_aesthetics?igsh=azQzemE3NHF1Y2Z1,Dental clinic,"{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",5,245,ChIJF2LvjvP7DDkRn5i3_tSG85k,https://www.google.com/maps/search/?api=1&query=AccuSmiles%20Dental%20%26%20Facial%20Aesthetics%20Clinic&query_place_id=ChIJF2LvjvP7DDkRn5i3_tSG85k,https://lh3.googleusercontent.com/p/AF1QipP57bwC_68EwYYBD4fJCqQspIJML85DlfTzH3-5=w408-h408-k-no,"Digital Payments, Appointment Required",del.accusmilesdentalfaci.594@antidote-temp.com,FALSE,pending,unclaimed
Clinic Skin Solutions - Dr. Charu Sharma Dubey,clinic-skin-solutions-dr-charu-sharma-dubey,,"Santushti Apartments, Block D-6, Flat No. 6094/1, Ground Floor, Entry from gate 3, New Delhi, Delhi 110070, India",New Delhi,Delhi,India,110070,28.5264955,77.1488028,919013169245,,http://www.clinicskinsolutions.com/,"Skin care clinic, Laser hair removal service","{""Monday"": ""9:30\u202fAM to 7\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 7\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 7\u202fPM"", ""Thursday"": ""9:30\u202fAM to 7\u202fPM"", ""Friday"": ""9:30\u202fAM to 7\u202fPM"", ""Saturday"": ""9:30\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 6\u202fPM""}",5,238,ChIJHXxPy4kdDTkRnTwUGIowvSQ,https://www.google.com/maps/search/?api=1&query=Clinic%20Skin%20Solutions%20-%20Dr.%20Charu%20Sharma%20Dubey&query_place_id=ChIJHXxPy4kdDTkRnTwUGIowvSQ,https://lh3.googleusercontent.com/p/AF1QipOGyK3VeVnS6EKI0D0IbGFbeuFbTBkmPe3mzchi=w408-h408-k-no,"Digital Payments, Appointment Required",del.clinicskinsolutionsd.866@antidote-temp.com,FALSE,pending,unclaimed
"Dr. Haror’s Wellness Clinic | Laser Hair Reduction, Acne Scar, Hair Loss & Skin Specialist in Rajouri Garden Delhi",dr-harors-wellness-clinic-laser-hair-reduction-acne-scar-hair-loss-skin-specialist-in-rajouri-garden-delhi,,"3rd Floor, Z-10, opposite Metro Pillar Number 420, Block Z, Rajouri Garden Extension, Rajouri Garden, Delhi, 110027, India",New Delhi,Delhi,India,110027,28.6462852,77.1174279,919717294688,,https://drharorswellness.com/?utm_source=google&utm_medium=gmb&utm_campaign=gmb_click,"Tattoo removal service, Doctor, Ear piercing service, Hair removal service, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Skin care clinic, Dermatologist, Weight loss service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",5,228,ChIJax-7HCEDDTkRQCupPaOG5zE,https://www.google.com/maps/search/?api=1&query=Dr.%20Haror%E2%80%99s%20Wellness%20Clinic%20%7C%20Laser%20Hair%20Reduction%2C%20Acne%20Scar%2C%20Hair%20Loss%20%26%20Skin%20Specialist%20in%20Rajouri%20Garden%20Delhi&query_place_id=ChIJax-7HCEDDTkRQCupPaOG5zE,https://lh3.googleusercontent.com/p/AF1QipPA7k6szQ4NaP_bcZSbiqZcbNlCuFcBARu-NMlK=w408-h408-k-no,"Credit Cards Accepted, Appointment Required",del.drharorswellnessclin.706@antidote-temp.com,FALSE,pending,unclaimed
MedRootz Clinics- Best Hair Transplant in Delhi | Best Dermatologist in Delhi,medrootz-clinics-best-hair-transplant-in-delhi-best-dermatologist-in-delhi,,"F-13,Basement, Block F, Green Park Extension, Green Park, New Delhi, Delhi 110016, India",New Delhi,Delhi,India,110016,28.5592759,77.2030862,918383897193,,https://medrootz.com/,"Skin care clinic, Dermatologist, Hair transplantation clinic","{""Monday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""10:30\u202fAM to 7:30\u202fPM""}",5,226,ChIJKQda40QeDTkRvAm5hEd25_w,https://www.google.com/maps/search/?api=1&query=MedRootz%20Clinics-%20Best%20Hair%20Transplant%20in%20Delhi%20%7C%20Best%20Dermatologist%20in%20Delhi&query_place_id=ChIJKQda40QeDTkRvAm5hEd25_w,https://lh3.googleusercontent.com/p/AF1QipPLQC3ZGpOeEf_0RvO8F5pvbQr9Z56rjjarUe7K=w408-h407-k-no,Digital Payments,del.medrootzclinicsbesth.253@antidote-temp.com,FALSE,pending,unclaimed
