name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Dr.Manoj Khanna. Best breast reduction in Kolkata. Gynecomastia surgery cost. Best nose surgery doctor,drmanoj-khanna-best-breast-reduction-in-kolkata-gynecomastia-surgery-cost-best-nose-surgery-doctor,,"Suite 5A, Minto Park, Maruti Building, 12, Loudon Street, opposite Bellevue Clinic, Kolkata, West Bengal 700017, India",Kolkata,West Bengal,India,700017,22.5429731,88.3561636,919830085506,,https://www.plasticsurgery-india.com/,"Hair transplantation clinic, Cosmetic surgeon, Hair removal service, Hair replacement service, Laser hair removal service, Women's health clinic, Plastic surgeon, Plastic surgery clinic, Weight loss service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.7,619,ChIJNzLysB53AjoRwSnRxl5kFdE,https://www.google.com/maps/search/?api=1&query=Dr.Manoj%20Khanna.%20Best%20breast%20reduction%20in%20Kolkata.%20Gynecomastia%20surgery%20cost.%20Best%20nose%20surgery%20doctor&query_place_id=ChIJNzLysB53AjoRwSnRxl5kFdE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nra2V7gX6s5DWEJw-kRMgi4WBDFqGUoxJ69LuxOS3cdT4DWQr8rN15a6IFvG1T9JMOTuHVSiWowPwczjncAPVcF2AvmVhry4BThrZ0eoNHwhQnPbcQ35cNZsmMWvfLMD0Ny76IuDw=w408-h272-k-no,,kol.drmanojkhannabestbre.11@antidote-temp.com,FALSE,pending,unclaimed
Dr Akhilesh K Agarwal,dr-akhilesh-k-agarwal,,"127, Eastern Metropolitan Bypass, Nitai Nagar, Santoshpur, Kolkata, West Bengal 700099, India",Kolkata,West Bengal,India,700099,22.494286,88.400898,919836235759,,http://www.plasticsurgeonkolkata.com/,Plastic surgeon,,4.6,39,ChIJSUDMkl9xAjoRzfTxEXdhk7Y,https://www.google.com/maps/search/?api=1&query=Dr%20Akhilesh%20K%20Agarwal&query_place_id=ChIJSUDMkl9xAjoRzfTxEXdhk7Y,https://lh3.googleusercontent.com/p/AF1QipO3j4zm8ArW0Nnoc05iqcjA2tIWpZcAnOfR2xXh=w408-h272-k-no,Wheelchair Accessible,kol.drakhileshkagarwal.12@antidote-temp.com,FALSE,pending,unclaimed
The Skin & Plastic Surgery Clinic,the-skin-plastic-surgery-clinic,,"30/1, Pankaj Mullick Sarani, Ballygunge, Kolkata, West Bengal 700019, India",Kolkata,West Bengal,India,700019,22.5257511,88.3554512,919831163975,,http://saumyapanda.com/,"Dermatologist, Plastic surgeon","{""Monday"": ""3 to 7\u202fPM"", ""Tuesday"": ""3 to 7\u202fPM"", ""Wednesday"": ""3 to 7\u202fPM"", ""Thursday"": ""3 to 7\u202fPM"", ""Friday"": ""3 to 7\u202fPM"", ""Saturday"": ""3 to 7\u202fPM"", ""Sunday"": ""Closed""}",2,4,ChIJMb1Ogi93AjoRNenQkAwQiQQ,https://www.google.com/maps/search/?api=1&query=The%20Skin%20%26%20Plastic%20Surgery%20Clinic&query_place_id=ChIJMb1Ogi93AjoRNenQkAwQiQQ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KecdLZI62Cx1C1EtRt9qDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.92061&pitch=0&thumbfov=100,Appointment Required,kol.theskinplasticsurger.13@antidote-temp.com,FALSE,pending,unclaimed
"AestheticQ- Skin & Hair clinic in Kolkata, Laser Hair Removal, Acne Scar, PRP, Skin Whitening, Hair Loss Treatments Kolkata",aestheticq-skin-hair-clinic-in-kolkata-laser-hair-removal-acne-scar-prp-skin-whitening-hair-loss-treatments-kolkata,,"1st Floor, BL-GB-7, Narkelbagan Setu, Sector G, East Kolkata Twp, Kolkata, West Bengal 700107, India",Kolkata,West Bengal,India,700107,22.5130209,88.3988038,918981183005,,https://aestheticq.com/,"Skin care clinic, Cosmetic surgeon, Dermatologist, Doctor, Electrolysis hair removal service, Hair removal service, Hair transplantation clinic, Laser hair removal service, Medical clinic, Weight loss service","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.9,222,ChIJl8zPqX1xAjoRlyCNxBjYOYg,https://www.google.com/maps/search/?api=1&query=AestheticQ-%20Skin%20%26%20Hair%20clinic%20in%20Kolkata%2C%20Laser%20Hair%20Removal%2C%20Acne%20Scar%2C%20PRP%2C%20Skin%20Whitening%2C%20Hair%20Loss%20Treatments%20Kolkata&query_place_id=ChIJl8zPqX1xAjoRlyCNxBjYOYg,https://lh3.googleusercontent.com/p/AF1QipM_o58vU026y8geg2ZZ5GYefjKsw0oOcldecnuA=w408-h544-k-no,"Free Parking, Credit Cards Accepted, Appointment Required",kol.aestheticqskinhaircl.14@antidote-temp.com,FALSE,pending,unclaimed
PLCSC,plcsc,,"28B, Flat 4D, Neelambar Building, Shakespeare Sarani Rd, Shakespeare Sarani, Elgin, Kolkata, West Bengal 700017, India",Kolkata,West Bengal,India,700017,22.544623,88.355176,919831093441,,https://kolkatahairtransplant.com/,"Hair transplantation clinic, Cosmetic surgeon, Hair replacement service, Plastic surgery clinic","{""Monday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Thursday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Friday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Saturday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.8,409,ChIJi2kqmRl3AjoRshYCvnZp-WE,https://www.google.com/maps/search/?api=1&query=PLCSC&query_place_id=ChIJi2kqmRl3AjoRshYCvnZp-WE,https://lh3.googleusercontent.com/p/AF1QipOb6PnV8p7VDUgtpjRFdu_RjFGKnaMyhwU6L_mC=w408-h304-k-no,,kol.plcsc.15@antidote-temp.com,FALSE,pending,unclaimed
Apollo Clinic Beliaghata,apollo-clinic-beliaghata,,"13A, Hem Chandra Naskar Rd, Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010, India",Kolkata,West Bengal,India,700010,22.5639684,88.3954232,917605017311,,https://apollobeliaghata.com/,"Medical Center, Dental clinic, Dermatologist, Diabetes center, Diagnostic center, Hair transplantation clinic, Skin care clinic, Teeth whitening service","{""Monday"": ""7\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""7\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""7\u202fAM to 9:30\u202fPM"", ""Thursday"": ""7\u202fAM to 9:30\u202fPM"", ""Friday"": ""7\u202fAM to 9:30\u202fPM"", ""Saturday"": ""7\u202fAM to 9:30\u202fPM"", ""Sunday"": ""7\u202fAM to 9:30\u202fPM""}",4.7,2689,ChIJ7wSfV2x3AjoRZ9ADlHyOpsQ,https://www.google.com/maps/search/?api=1&query=Apollo%20Clinic%20Beliaghata&query_place_id=ChIJ7wSfV2x3AjoRZ9ADlHyOpsQ,https://lh3.googleusercontent.com/p/AF1QipMaWfa2nCaOpsSdnVoCUMI-kPG7gkfx9KJdBbbH=w408-h724-k-no,"Wheelchair Accessible, Credit Cards Accepted",kol.apolloclinicbeliagha.16@antidote-temp.com,FALSE,pending,unclaimed
BULSAN COSMO DENTAL MULTISPECIALITY FAMILY CLINIC-best clinic nearby Smile Designing | Cavities | RCT | Hair & Skin Kolkata,bulsan-cosmo-dental-multispeciality-family-clinic-best-clinic-nearby-smile-designing-cavities-rct-hair-skin-kolkata,,"250, Chakraborty Para Rd, Shantipally, bf-9, Rajdanga, Kasba, Kolkata, West Bengal 700107, India",Kolkata,West Bengal,India,700107,22.5174494,88.3935976,918044825834,,https://www.apollo247.com/doctors/bulsan-cosmo-dental-multispeciality-family-clinic-71cdc2a5-fb10-4bb6-b2af-14fabd56a3e7?utm_source=gmb_docverse&utm_medium=clinics&utm_campaign=doctors,"Dental clinic, Hair transplantation clinic, Skin care clinic","{""Monday"": ""10\u202fAM to 2\u202fPM, 4 to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 4 to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 4 to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 4 to 9\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 4 to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 1\u202fPM, 4 to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 1\u202fPM""}",5,36,ChIJy7e7dv9xAjoRJBnC_oS7pK4,https://www.google.com/maps/search/?api=1&query=BULSAN%20COSMO%20DENTAL%20MULTISPECIALITY%20FAMILY%20CLINIC-best%20clinic%20nearby%20Smile%20Designing%20%7C%20Cavities%20%7C%20RCT%20%7C%20Hair%20%26%20Skin%20Kolkata&query_place_id=ChIJy7e7dv9xAjoRJBnC_oS7pK4,https://lh3.googleusercontent.com/p/AF1QipMMMNuRby3on7s9GXFyVKK3LtO1P-d_cR-aXSBX=w408-h725-k-no,Appointment Required,kol.bulsancosmodentalmul.17@antidote-temp.com,FALSE,pending,unclaimed
i Smile Multispeciality Dental and Implant Clinic | Dental Clinic in Kasba,i-smile-multispeciality-dental-and-implant-clinic-dental-clinic-in-kasba,,"1213, FB 22, Rajdanga Main Rd, opposite Gst Bhawan, beside AAMAZE Dhaba, Sector F, East Kolkata Twp, Kolkata, West Bengal 700107, India",Kolkata,West Bengal,India,700107,22.512781,88.397506,916290956968,,https://ismilemultispecialitydentalandimplantclinic.dentee.in/,"Dental clinic, Dental implants provider, Dentist, Endodontist, Oral and maxillofacial surgeon, Orthodontist, Pediatric dentist, Prosthodontist","{""Monday"": ""10\u202fAM to 1:30\u202fPM, 4 to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 1:30\u202fPM, 4 to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 1:30\u202fPM, 4 to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 1:30\u202fPM, 4 to 7\u202fPM"", ""Friday"": ""10\u202fAM to 1:30\u202fPM, 4 to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 1:30\u202fPM, 4 to 7\u202fPM"", ""Sunday"": ""Closed""}",5,110,ChIJe0eez21xAjoRZwhw4Dp124A,https://www.google.com/maps/search/?api=1&query=i%20Smile%20Multispeciality%20Dental%20and%20Implant%20Clinic%20%7C%20Dental%20Clinic%20in%20Kasba&query_place_id=ChIJe0eez21xAjoRZwhw4Dp124A,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKSTPK3Nsw_IK7Nj1IXgG1XVf6VOtY_PO5Dn9zwQiP0Dz1J7MjrA_lBIp54KsUM1O8iDlpxmzgC-Ro7H_tv1z2XaiaL84C72K9K53n2UxeF3UJKNWJeY8DEnNwjHUJ3W3xvB4Oxg=w408-h306-k-no,"Free Parking, Digital Payments, Appointment Required",kol.ismilemultispecialit.18@antidote-temp.com,FALSE,pending,unclaimed
"RATHOR TOOTH CARE, MULTI-SPECIALITY DENTAL CLINIC",rathor-tooth-care-multi-speciality-dental-clinic,,"SABITRI PREMISES NO-1357,PLOT NO-5 Block-A, Rajdanga Main Rd, Shantipally, Kolkata, West Bengal 700107, India",Kolkata,West Bengal,India,700107,22.5170829,88.3930483,919836409192,,https://sites.google.com/view/rathortoothcare,Dental clinic,"{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 2\u202fPM""}",4.6,22,ChIJHcUVEP13AjoRlvG_oz9PorE,https://www.google.com/maps/search/?api=1&query=RATHOR%20TOOTH%20CARE%2C%20MULTI-SPECIALITY%20DENTAL%20CLINIC&query_place_id=ChIJHcUVEP13AjoRlvG_oz9PorE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5KAoXuOuY2MEifAAs0hGeweHKsJUja5T_UiGBSnpRnkMCLMb5tmad6k8tJeHJkAnhRAmmXHdi_6aFVbZ1ucJwzFjV0pt_ryIpc_XqXk4igig2Aob_VkY1jdS1bGXFyh-CHtpf5Q=w408-h306-k-no,Wheelchair Accessible,kol.rathortoothcaremulti.19@antidote-temp.com,FALSE,pending,unclaimed
Rana Dental Clinic,rana-dental-clinic,,"14-B, Hem Chandra Naskar Rd, Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010, India",Kolkata,West Bengal,India,700010,22.5643961,88.3955291,919831276659,,https://www.ranadentalclinic.com/,"Dental clinic, Dental implants periodontist, Dental implants provider, Dentist, Endodontist, Orthodontist, Pediatric dentist","{""Monday"": ""9\u202fAM to 10\u202fPM"", ""Tuesday"": ""9\u202fAM to 10\u202fPM"", ""Wednesday"": ""9\u202fAM to 10\u202fPM"", ""Thursday"": ""Closed"", ""Friday"": ""9\u202fAM to 10\u202fPM"", ""Saturday"": ""9\u202fAM to 10\u202fPM"", ""Sunday"": ""Closed""}",4.8,95,ChIJkyCQin12AjoR5gJMJRH4mUw,https://www.google.com/maps/search/?api=1&query=Rana%20Dental%20Clinic&query_place_id=ChIJkyCQin12AjoR5gJMJRH4mUw,https://lh3.googleusercontent.com/p/AF1QipMRsFkGQ6E1Ym6RsGN8bLo9HP_J7g09klRjJt9f=w408-h272-k-no,"Free Parking, Appointment Required",kol.ranadentalclinic.20@antidote-temp.com,FALSE,pending,unclaimed
