"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Assistive hearing loop","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Assistive hearing loop","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible restroom","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/2/Free Wi-Fi","additionalInfo/Amenities/2/Wi-Fi","additionalInfo/Amenities/3/Free Wi-Fi","additionalInfo/Children/0/Family discount","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Offerings/0/Beverages","additionalInfo/Offerings/0/Cosmetic dentistry","additionalInfo/Offerings/0/Sauna","additionalInfo/Offerings/1/Emergency services","additionalInfo/Offerings/1/Pediatric care","additionalInfo/Offerings/2/Pediatric care","additionalInfo/Offerings/2/Sedation dentistry","additionalInfo/Offerings/3/Sedation dentistry","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking lot","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/2/Paid street parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid parking garage","additionalInfo/Parking/3/Paid street parking","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid parking lot","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Payments/0/Cash-only","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Checks","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Debit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/Google Pay","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Payments/4/NFC mobile payments","additionalInfo/Payments/5/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Recycling/0/Electronics","additionalInfo/Recycling/0/Plastic bottles","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/In-store pickup","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/0/Outdoor services","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/In-store shopping","additionalInfo/Service options/1/Online classes","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Onsite services","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/Delivery","additionalInfo/Service options/3/Same-day delivery","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Drive through/0/day","additionalOpeningHours/Drive through/0/hours","additionalOpeningHours/Drive through/1/day","additionalOpeningHours/Drive through/1/hours","additionalOpeningHours/Drive through/2/day","additionalOpeningHours/Drive through/2/hours","additionalOpeningHours/Drive through/3/day","additionalOpeningHours/Drive through/3/hours","additionalOpeningHours/Drive through/4/day","additionalOpeningHours/Drive through/4/hours","additionalOpeningHours/Drive through/5/day","additionalOpeningHours/Drive through/5/hours","additionalOpeningHours/Drive through/6/day","additionalOpeningHours/Drive through/6/hours","additionalOpeningHours/Happy hours/0/day","additionalOpeningHours/Happy hours/0/hours","additionalOpeningHours/Happy hours/1/day","additionalOpeningHours/Happy hours/1/hours","additionalOpeningHours/Happy hours/2/day","additionalOpeningHours/Happy hours/2/hours","additionalOpeningHours/Happy hours/3/day","additionalOpeningHours/Happy hours/3/hours","additionalOpeningHours/Happy hours/4/day","additionalOpeningHours/Happy hours/4/hours","additionalOpeningHours/Happy hours/5/day","additionalOpeningHours/Happy hours/5/hours","additionalOpeningHours/Happy hours/6/day","additionalOpeningHours/Happy hours/6/hours","additionalOpeningHours/Lunch/0/day","additionalOpeningHours/Lunch/0/hours","additionalOpeningHours/Lunch/1/day","additionalOpeningHours/Lunch/1/hours","additionalOpeningHours/Lunch/2/day","additionalOpeningHours/Lunch/2/hours","additionalOpeningHours/Lunch/3/day","additionalOpeningHours/Lunch/3/hours","additionalOpeningHours/Lunch/4/day","additionalOpeningHours/Lunch/4/hours","additionalOpeningHours/Lunch/5/day","additionalOpeningHours/Lunch/5/hours","additionalOpeningHours/Lunch/6/day","additionalOpeningHours/Lunch/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","additionalOpeningHours/Senior hours/0/day","additionalOpeningHours/Senior hours/0/hours","additionalOpeningHours/Senior hours/1/day","additionalOpeningHours/Senior hours/1/hours","additionalOpeningHours/Senior hours/2/day","additionalOpeningHours/Senior hours/2/hours","additionalOpeningHours/Senior hours/3/day","additionalOpeningHours/Senior hours/3/hours","additionalOpeningHours/Senior hours/4/day","additionalOpeningHours/Senior hours/4/hours","additionalOpeningHours/Senior hours/5/day","additionalOpeningHours/Senior hours/5/hours","additionalOpeningHours/Senior hours/6/day","additionalOpeningHours/Senior hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reserveTableUrl","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,"true",,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plot No. 1021, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India","Skin care clinic","Hair removal service","Hair transplantation clinic","Health consultant","Laser hair removal service","Dermatologist",,,,,"Skin care clinic","7381203583157630223","Gurugram","false","IN",,"0x390d185025f2200b:0x666f4d8d34f3750f",,"https://lh3.googleusercontent.com/p/AF1QipMFo6TX-w7CUdSCmT7eX8N-ceTze8SvQg7Z0pY=w408-h272-k-no","45","false","/g/11d_d1zljt","en","28.4598672","77.0451313","Sector 15 Part 2, Sector 15","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","10 AM to 7 PM","false","+91 78382 65456","+917838265456","ChIJCyDyJVAYDTkRD3XzNI1Nb2Y","122001",,"10",,"329",,,,,,"2025-06-20T09:54:42.319Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","Plot No. 1021","डॉ नेहा शर्मा","false","Estique Dermatology Aesthetic Clinic Gurgaon","4.4","https://www.google.com/maps/search/?api=1&query=Estique%20Dermatology%20Aesthetic%20Clinic%20Gurgaon&query_place_id=ChIJCyDyJVAYDTkRD3XzNI1Nb2Y","https://www.estiqueclinic.com/"
,"true",,,,,,"true",,,,,,,,,,,,,,"true",,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true","true",,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pink Town House Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India","Skin care clinic","Cosmetic dentist","Laser hair removal service","Hair transplantation clinic",,,,,,,"Skin care clinic","11437092309652930092","Gurugram","false","IN",,"0x390d1936f6f42261:0x9eb8b6dbfc36fe2c",,"https://lh3.googleusercontent.com/p/AF1QipNw-IYd-RX51TdJfooAgp_LfRu5_ajRjuBof-cZ=w408-h272-k-no","82","false","/g/11bxg0z1s_","en","28.494031","77.099706","DLF Phase 3, Sector 24","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 98186 06686","+919818606686","ChIJYSL09jYZDTkRLP42_Nu2uJ4","122002",,"11",,"110",,,,,,"2025-06-20T09:54:42.319Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","Pink Town House Rd","अमायरा एसथेटिक्स","false","Amyra Aesthetics - Hair Transplant, Botox, Fillers, Threads, Tattoo removal","4.8","https://www.google.com/maps/search/?api=1&query=Amyra%20Aesthetics%20-%20Hair%20Transplant%2C%20Botox%2C%20Fillers%2C%20Threads%2C%20Tattoo%20removal&query_place_id=ChIJYSL09jYZDTkRLP42_Nu2uJ4","http://www.amyraaesthetics.com/"
,"true",,,,,,"true",,,,,,,"true",,,,,,,"true",,,"true",,,,,,"true",,"true","true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true","true",,,"true",,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"First Floor, 855/210, Dhanwapur Rd, near Shani mandir chowk, Sector 3A, Laxman Vihar Phase 2, Gurugram, Haryana 122001, India","Dental clinic",,,,,,,,,,"Dental clinic","11625362165321006158","Gurugram","false","IN",,"0x390d19f4edf3b1c3:0xa155954ba9397c4e",,"https://lh3.googleusercontent.com/p/AF1QipMFoS8_efWiaQY7wjkdJZB7HwZRHblyfvdlbkuG=w408-h306-k-no","152","false","/g/11gmw_p0bs","en","28.4787597","77.0086805","Sector 3A, Laxman Vihar Phase 2","Monday","10:30 AM to 2 PM, 4:30 to 8 PM","Tuesday","10:30 AM to 2 PM, 4:30 to 8 PM","Wednesday","10:30 AM to 2 PM, 4:30 to 8 PM","Thursday","10:30 AM to 2 PM, 4:30 to 8 PM","Friday","10:30 AM to 2 PM, 4:30 to 8 PM","Saturday","10:30 AM to 2 PM, 4:30 to 8 PM","Sunday","11 AM to 2 PM","false","+91 79826 50993","+917982650993","ChIJw7Hz7fQZDTkRTnw5qUuVVaE","122001",,"16",,"75",,,,,,"2025-06-20T09:54:42.319Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","First Floor, 855/210, Dhanwapur Rd, near Shani mandir chowk",,"false","Tooth Zone","4.9","https://www.google.com/maps/search/?api=1&query=Tooth%20Zone&query_place_id=ChIJw7Hz7fQZDTkRTnw5qUuVVaE","http://www.toothzoneaesthetics.in/"
,"true",,,,,,"true",,,,,,"true",,,,,,,,,"true",,,,,,,,"true",,"true","true",,,,,,,,,,"true",,,,,"true",,,,"true",,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true","true",,,"true",,,"true",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monday","10 AM–9 PM","Tuesday","9 AM–5 PM","Wednesday","9 AM–5 PM","Thursday","9 AM–5 PM","Friday","9 AM–5 PM","Saturday","9 AM–5 PM","Sunday","9 AM–5 PM",,,,,,,,,,,,,,,"E -199 -phase, 2, Windchants Rd, New Palam Vihar, Esperion, Choma, Gurugram, Haryana 122017, India","Skin care clinic","Allergist","Cosmetic surgeon","Dermatologist","Doctor","Hair removal service","Hair transplantation clinic","Laser hair removal service","Specialized clinic",,"Skin care clinic","11680975459816747429","Gurugram","false","IN",,"0x390d1b911ea9d689:0xa21b294ad06eb1a5",,"https://lh3.googleusercontent.com/p/AF1QipP8atrEdxYC1gn-xQA7eJjq_jA0LKJG4a6DV2cQ=w408-h272-k-no","137","false","/g/11g0g68qc2","en","28.5181046","77.0167629","New Palam Vihar, Esperion, Choma","Monday","Closed","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10:30 AM to 9 PM","Sunday","10 AM to 7 PM","false","+91 74297 67676","+917429767676","ChIJidapHpEbDTkRpbFu0EopG6I","122017",,"18",,"115",,,,,,"2025-06-20T09:54:42.319Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","E -199 -phase, 2, Windchants Rd","एडवांस्ड वैलनेस","false","Advanced Wellness","4.8","https://www.google.com/maps/search/?api=1&query=Advanced%20Wellness&query_place_id=ChIJidapHpEbDTkRpbFu0EopG6I","https://www.advancedwellness.in/"
,,,"false",,,,,,"false",,,,,,,,,,,,"true",,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true","true",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1110, basement, design studio Landmark- soga, near huda market 40, Sector 40, Gurugram, Haryana 122001, India","Skin care clinic","Dermatologist",,,,,,,,,"Skin care clinic","1947847908302501141","Gurugram","false","IN",,"0x390d193987157a0f:0x1b08255a3adbb515",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noD12iuLA6emUqZ-RnsHuHo4sTgTBLZ8oQtq2KNKtpg2CyIEJV3L4ZLQCSXLcQ9EHLmhR3j9LxbLhW7YAcAjOFMu76nMuGj3DIdQvNuI6MI0MX5b4oUo44ZzVynsLBhwu6mcZsh=w426-h240-k-no","8","false","/g/11sytfkpt1","en","28.4470336","77.0557171","Sector 40","Monday","Closed","Tuesday","11 AM to 7 PM","Wednesday","11 AM to 7 PM","Thursday","11 AM to 7 PM","Friday","11 AM to 7 PM","Saturday","11 AM to 7 PM","Sunday","11 AM to 7 PM","false","+91 77039 34767","+917703934767","ChIJD3oVhzkZDTkRFbXbOlolCBs","122001",,"23",,"463","436","2","20","5","0","2025-06-20T09:54:43.306Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","1110, basement, design studio Landmark- soga, near huda market 40",,"false","Derma Studio Skin Clinic","4.8","https://www.google.com/maps/search/?api=1&query=Derma%20Studio%20Skin%20Clinic&query_place_id=ChIJD3oVhzkZDTkRFbXbOlolCBs",
,,"true",,,,,,"true",,,,,,,,,,,,,"true",,,"true",,,,,"true",,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true","true",,,"true",,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Building Number 67, Residency Green, Jal Vihar Colony, Sector 46, Gurugram, Haryana 122003, India","Skin care clinic","Dermatologist","Laser hair removal service","Hair transplantation clinic","Transplant surgeon",,,,,,"Skin care clinic","7239754979855248862","Gurugram","false","IN",,"0x390d18893d17aaab:0x6478c6cbdb232dde",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzNbLuCGE6K6R_yw4UJNkXzQZ5MWQxwDIVHPaTU6aSHRgrtayIZ-4mPx2O26ANy_6XyyOcOP2ISsjHwmetB0xDUy4tzaK0wwJiSrqr1JB2PkWCzXkHqUSogu1uW2gHpBf7d6rXfw=w408-h306-k-no","272","false","/g/11vbjw9787","en","28.4399769","77.0550406","Residency Green, Jal Vihar Colony, Sector 46","Monday","9 AM to 9 PM","Tuesday","Closed","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","9 AM to 9 PM","false","+91 99904 49555","+919990449555","ChIJq6oXPYkYDTkR3i0j28vGeGQ","122003",,"27",,"457","433","6","15","1","2","2025-06-20T09:54:43.307Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","Building Number 67","कल्ट एसथेटिक्स","false","Cult Aesthetics | Hair Transplant in Gurgaon | Dr. Gaurav Solanki - Hair Transplant Surgeon in Gurgaon","4.8","https://www.google.com/maps/search/?api=1&query=Cult%20Aesthetics%20%7C%20Hair%20Transplant%20in%20Gurgaon%20%7C%20Dr.%20Gaurav%20Solanki%20-%20Hair%20Transplant%20Surgeon%20in%20Gurgaon&query_place_id=ChIJq6oXPYkYDTkR3i0j28vGeGQ","https://cultaesthetics.in/"
,"true",,,,,,"true",,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plot no 767-P, Sect 39, Gurgaon, Haryana, Near Cyber park, Gurugram, Haryana 122002, India","Skin care clinic","Dermatologist",,,,,,,,,"Skin care clinic","12072111688352059073","Gurugram","false","IN",,"0x390d193605bdeb27:0xa788c19ea910cec1",,"https://lh3.googleusercontent.com/p/AF1QipMvW6QVGqmNVBvWPjPnm_FBGetR7GUcwNldzw34=w408-h725-k-no","9","false","/g/11c5_jbkz7","en","28.4410168","77.0547724","Pocket D, Durga Colony, Jharsa Village, Sector 39","Monday","4 to 6:30 PM","Tuesday","4 to 6:30 PM","Wednesday","4 to 6:30 PM","Thursday","4 to 6:30 PM","Friday","4 to 6:30 PM","Saturday","4 to 6:30 PM","Sunday","Closed","false","+91 88600 37258","+918860037258","ChIJJ-u9BTYZDTkRwc4QqZ7BiKc","122002",,"28",,"61","48","7","4","2","0","2025-06-20T09:54:43.307Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","Plot no 767-P, Sect 39, Gurgaon, Haryana, Near Cyber park","रेजुवा स्किन क्लीनिक","false","Rejuva Skin Clinic","4.6","https://www.google.com/maps/search/?api=1&query=Rejuva%20Skin%20Clinic&query_place_id=ChIJJ-u9BTYZDTkRwc4QqZ7BiKc","http://www.rejuvaskinclinic.in/"
,"true",,,,,,"true",,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"shop no. 93, Huda, Sector 23, Gurugram, Haryana 122017, India","Dental clinic",,,,,,,,,,"Dental clinic","5572897158795722987","Gurugram","false","IN",,"0x390d19f7250305bb:0x4d56e8707fcd80eb",,"https://lh3.googleusercontent.com/p/AF1QipN25k_6DQzEmOrwpKH3BHE2TQrANBVCi3wzl326=w408-h725-k-no","167","false","/g/11scymkl9j","en","28.5110095","77.0481484","Huda, Sector 23","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 96671 82376","+919667182376","ChIJuwUDJfcZDTkR64DNf3DoVk0","122017",,"31",,"55","53","0","2","0","0","2025-06-20T09:54:43.307Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","shop no. 93","एसथेटिक डेंटल केयर एंड इंप्लांट सेंटर","false","Aesthetic Dental Care and Implant Centre","4.9","https://www.google.com/maps/search/?api=1&query=Aesthetic%20Dental%20Care%20and%20Implant%20Centre&query_place_id=ChIJuwUDJfcZDTkR64DNf3DoVk0",
,,,"true",,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SCO- 19, Huda Market Rd, Sector 15 Part 2, Market, Gurugram, Haryana 122001, India","Skin care clinic","Hair replacement service","Hair transplantation clinic","Laser hair removal service","Dermatologist","Tattoo removal service",,,,,"Skin care clinic","6152492815544735654","Gurugram","false","IN",,"0x390d19a3645dcd1b:0x55620b9e51afd7a6",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqwaWsqpURaxBRjrmVJRUNM0ygMubTP-3gJ8MdSlwvyzUTylIeZCdR_xMSPRHxZs53eZyLVm4seFEL3W2cHq7iwupM4Nw_SX-sNIu0uexhLADivkz-YX8GQ5vgTQUu0EzGkXNPQ=w408-h306-k-no","38","false","/g/11bxdqqcfv","en","28.4576722","77.0446401","Sector 15 Part 2, Market","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+91 98686 49805","+919868649805","ChIJG81dZKMZDTkRptevUZ4LYlU","122001",,"32",,"1087","985","22","72","4","4","2025-06-20T09:54:43.307Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","SCO- 19, Huda Market Rd","सित्रिने क्लिनिक की डॉ निति गौर","false","Citrine Clinic - Dr. Niti Gaur","4.7","https://www.google.com/maps/search/?api=1&query=Citrine%20Clinic%20-%20Dr.%20Niti%20Gaur&query_place_id=ChIJG81dZKMZDTkRptevUZ4LYlU","http://www.citrineclinic.com/"
,"false",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SCO No. 20, 2nd Floor, PNB Building, Sector 23A, Huda, Market, Gurugram, Haryana 122017, India","Skin care clinic","Dermatologist","Hair removal service","Hair transplantation clinic","Laser hair removal service","Tattoo removal service",,,,,"Skin care clinic","10936549817361642894","Gurugram","false","IN",,"0x390d19f212877029:0x97c66e1d5434358e",,"https://lh3.googleusercontent.com/p/AF1QipOq-Vc0KE1b2Qpj8QCfomIrvvRN5G7ZmlOEdM7V=w408-h306-k-no","77","false","/g/1tfvrblf","en","28.5045994","77.0531645","Huda, Market","Monday","Closed","Tuesday","9 AM to 2 PM, 3 to 6 PM","Wednesday","9 AM to 2 PM, 3 to 6 PM","Thursday","9 AM to 2 PM, 3 to 6 PM","Friday","9 AM to 2 PM, 3 to 6 PM","Saturday","9 AM to 2 PM, 3 to 6 PM","Sunday","9 AM to 2 PM","false","+91 96542 93152","+919654293152","ChIJKXCHEvIZDTkRjjU0VB1uxpc","122017",,"33",,"682","616","24","33","4","5","2025-06-20T09:54:43.307Z","https://www.google.com/maps/search/aesthetic%20clinics/@28.49151178033748,76.94644405000001,13z?hl=en","aesthetic clinics","Haryana","SCO No. 20, 2nd Floor, PNB Building, Sector 23A","डॉ नायर’एस स्किन क्लिनिक","false","Dr Nair’s Skin Clinic","4.7","https://www.google.com/maps/search/?api=1&query=Dr%20Nair%E2%80%99s%20Skin%20Clinic&query_place_id=ChIJKXCHEvIZDTkRjjU0VB1uxpc","https://nairdermatology.com/"
