name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
"Skintis - Best Skin, Hair and Laser Clinic in Gachibowli",skintis-best-skin-hair-and-laser-clinic-in-gachibowli,,"2nd floor, SBR Siri building, opposite Kim's hospital, LIG Chitrapuri Colony, Radhe Nagar, Gachibowli, Rai Durg, Hyderabad, Telangana 500089, India","Rai Durg, Hyderabad",Telangana,India,500089,17.4212017,78.3852035,917695969798,,https://skintis.in/,"Skin care clinic, Dermatologist","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",5,50,ChIJgV3mEACXyzsRDttY5kMQh-M,https://www.google.com/maps/search/?api=1&query=Skintis%20-%20Best%20Skin%2C%20Hair%20and%20Laser%20Clinic%20in%20Gachibowli&query_place_id=ChIJgV3mEACXyzsRDttY5kMQh-M,https://lh3.googleusercontent.com/p/AF1QipPEAelXQWAUuvH9GI3kDG6vehtWCP7nnHIGlqGJ=w408-h544-k-no,Credit Cards Accepted,skintisbestskinhaira.371@antidote-temp.com,FALSE,pending,unclaimed
Revamp Cosmetology & Hair Clinic,revamp-cosmetology-hair-clinic,,"Revamp Aesthetics, Shrikha complex, 3 Rd floor, Miyapur Rd, beside Bichha reddy sweets, opposite Candeur 40, Sri Rangapuram colony, Rangapuram, Hyderabad, Telangana 500049, India",Hyderabad,Telangana,India,500049,17.5047667,78.36202,917207791987,,https://revampaesthetics.in/,"Cosmetic surgeon, Hair transplantation clinic","{""Monday"": ""11\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Friday"": ""11\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 2\u202fPM""}",5,50,ChIJM4tHJRGTyzsRESDwCcdSXTc,https://www.google.com/maps/search/?api=1&query=Revamp%20Cosmetology%20%26%20Hair%20Clinic&query_place_id=ChIJM4tHJRGTyzsRESDwCcdSXTc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTzoKxCXu41EnDVM07xzxL3c_k_H5FEnjjbrCCWLYTaqdTOoU1WKPndfkSkPGHnVh5b0hw6LUQLXYnscX7sBay24-R6aIxd0WVg8_7AJQid73mMkSfEyJ7oAQIhOW13P5RDUY=w408-h306-k-no,Digital Payments,revampcosmetologyhai.450@antidote-temp.com,FALSE,pending,unclaimed
Celestee Skin Laser and Hair clinic,celestee-skin-laser-and-hair-clinic,,"443/A 55, Road Number 6, MRC Colony, Film Nagar, Hyderabad, Telangana 500096, India",Hyderabad,Telangana,India,500096,17.4126246,78.410497,919908534999,,https://celesteeclinics.com/,"Hair transplantation clinic, Laser hair removal service, Skin care clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10:30\u202fAM to 3:30\u202fPM""}",4.9,4247,ChIJD_QwhciWyzsRA5K7cFrYqFc,https://www.google.com/maps/search/?api=1&query=Celestee%20Skin%20Laser%20and%20Hair%20clinic&query_place_id=ChIJD_QwhciWyzsRA5K7cFrYqFc,https://lh3.googleusercontent.com/p/AF1QipMSEJH47dH143Cr5QZG74reY6tMdJN8FTTytTC4=w426-h240-k-no,Credit Cards Accepted,celesteeskinlaserand.897@antidote-temp.com,FALSE,pending,unclaimed
Dr Agarwals Eye Hospital,dr-agarwals-eye-hospital,,"1st Floor, Ratnam Building, Sahebnagar Khurd NH 65 Main Road (old NH 9), Chintalkunta, Vanasthalipuram, Hyderabad, Telangana 500074, India","Vanasthalipuram, Hyderabad",Telangana,India,500074,17.339631,78.5651388,919594903819,,https://www.dragarwal.com/eye-hospital/vanasthalipurm/,"Hospital, Eye care center, Lasik surgeon, Ophthalmologist, Ophthalmology clinic, Optometrist, Orthoptist, Pediatric ophthalmologist","{""Monday"": ""9\u202fAM to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 8\u202fPM"", ""Friday"": ""9\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,1087,ChIJP6_y172ZyzsRSWSbCdsfKwE,https://www.google.com/maps/search/?api=1&query=Dr%20Agarwals%20Eye%20Hospital&query_place_id=ChIJP6_y172ZyzsRSWSbCdsfKwE,https://lh3.googleusercontent.com/p/AF1QipPeuyxuvZ0HK91Tijbj8jVEQ3RgOIimr_opsUwm=w408-h306-k-no,"Wheelchair Accessible, Credit Cards Accepted",dragarwalseyehospita.957@antidote-temp.com,FALSE,pending,unclaimed
Life slimming and Cosmetic Clinic | Himayathnagar,life-slimming-and-cosmetic-clinic-himayathnagar,,"101, Skill Spectrum Complex Liberty X Roads, adj. to TTD Kalyanamatapam, Himayatnagar, Hyderabad, Telangana 500029, India",Hyderabad,Telangana,India,500029,17.4060591,78.4791797,919996555646,,http://www.lifescc.com/,"Weight loss service, Hair removal service, Hair transplantation clinic, Laser hair removal service, Medical clinic, Neurologist, Skin care clinic","{""Monday"": ""7\u202fAM to 8\u202fPM"", ""Tuesday"": ""7\u202fAM to 8\u202fPM"", ""Wednesday"": ""7\u202fAM to 8\u202fPM"", ""Thursday"": ""7\u202fAM to 8\u202fPM"", ""Friday"": ""7\u202fAM to 8\u202fPM"", ""Saturday"": ""7\u202fAM to 8\u202fPM"", ""Sunday"": ""7\u202fAM to 8\u202fPM""}",4.9,982,ChIJo9jV7-CZyzsRJjv3E0goJC0,https://www.google.com/maps/search/?api=1&query=Life%20slimming%20and%20Cosmetic%20Clinic%20%7C%20Himayathnagar&query_place_id=ChIJo9jV7-CZyzsRJjv3E0goJC0,https://lh3.googleusercontent.com/p/AF1QipM7UiczmbU-5_DdoodmTER94f8XG1blTSu11Ak=w408-h306-k-no,,lifeslimmingandcosme.107@antidote-temp.com,FALSE,pending,unclaimed
ReDefine Plastic Surgery & Hair Transplant in Hyderabad,redefine-plastic-surgery-hair-transplant-in-hyderabad,,"3rd Floor, Axis Bank Building ,Beside OMNI Hospital,Kothapet 'X' Road, Road No. 2, Hyderabad, Telangana 500035, India",Hyderabad,Telangana,India,500035,17.3689064,78.5389717,919237123456,,https://redefineu.in/,"Plastic surgery clinic, Hair transplantation clinic","{""Monday"": ""9\u202fAM to 6\u202fPM"", ""Tuesday"": ""9\u202fAM to 6\u202fPM"", ""Wednesday"": ""9\u202fAM to 6\u202fPM"", ""Thursday"": ""9\u202fAM to 6\u202fPM"", ""Friday"": ""9\u202fAM to 6\u202fPM"", ""Saturday"": ""9\u202fAM to 6\u202fPM"", ""Sunday"": ""9\u202fAM to 2\u202fPM""}",4.9,974,ChIJ2SnOF-mYyzsRUWlOSVRpTtU,https://www.google.com/maps/search/?api=1&query=ReDefine%20Plastic%20Surgery%20%26%20Hair%20Transplant%20in%20Hyderabad&query_place_id=ChIJ2SnOF-mYyzsRUWlOSVRpTtU,https://lh3.googleusercontent.com/p/AF1QipMtY9cB8kF5BTlxmcEbtLYzHOCUTz8crOSGw7FF=w408-h725-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",redefineplasticsurge.122@antidote-temp.com,FALSE,pending,unclaimed
Sasha Luxe - Center For Aesthetics - Madhapur - India's Biggest Dermatology and Cosmetology Facility,sasha-luxe-center-for-aesthetics-madhapur-indias-biggest-dermatology-and-cosmetology-facility,,"3-184, beside Hotel Serenity, La Serene, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081, India",Hyderabad,Telangana,India,500081,17.4360872,78.3938152,,,https://sashaclinics.com/,"Plastic surgery clinic, Cosmetics industry, Hair removal service, Hair transplantation clinic, Laser hair removal service, Pediatric dermatologist, Dermatologist, Skin care clinic, Skin care products vending machine, Walk-in clinic","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""11\u202fAM to 6\u202fPM""}",4.9,822,ChIJ1Y804ReRyzsRWhxcER5fG6w,https://www.google.com/maps/search/?api=1&query=Sasha%20Luxe%20-%20Center%20For%20Aesthetics%20-%20Madhapur%20-%20India's%20Biggest%20Dermatology%20and%20Cosmetology%20Facility&query_place_id=ChIJ1Y804ReRyzsRWhxcER5fG6w,https://lh3.googleusercontent.com/p/AF1QipO9lr9Trqc_VQV53n4vbh6T7Ibw28rhvarZXMrX=w408-h306-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",sashaluxecenterforae.334@antidote-temp.com,FALSE,pending,unclaimed
Akruti Plastic & Cosmetic Surgery Centre,akruti-plastic-cosmetic-surgery-centre,,"JNTU Rd, beside Anupama Hospital, K P H B Phase 6, Kukatpally, Hyderabad, Telangana 500072, India",Hyderabad,Telangana,India,500072,17.4857635,78.3903272,917386191919,,https://akruti.co.in/,"Plastic surgery clinic, Cosmetic surgeon, Hair removal service, Hair transplantation clinic, Hand surgeon, Laser hair removal service, Oral and maxillofacial surgeon, Plastic surgeon, Skin care clinic, Surgeon","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.9,796,ChIJq6qq6ouRyzsRXOWLp0zRDPo,https://www.google.com/maps/search/?api=1&query=Akruti%20Plastic%20%26%20Cosmetic%20Surgery%20Centre&query_place_id=ChIJq6qq6ouRyzsRXOWLp0zRDPo,https://lh3.googleusercontent.com/p/AF1QipOPWNhz7h_oWXM-DNIUW6ugLoTfn_JOa47ExhY6=w408-h240-k-no-pi0-ya140-ro0-fo100,Wheelchair Accessible,akrutiplasticcosmeti.58@antidote-temp.com,FALSE,pending,unclaimed
Dr. PRIYANKA'S DERMATOLOGY AND COSMETOLOGY CLINIC,dr-priyankas-dermatology-and-cosmetology-clinic,,"first floor, MIG- 323, Road No. 4, above Canara Bank, K P H B Phase 1, Kukatpally, Hyderabad, Telangana 500072, India",Hyderabad,Telangana,India,500072,17.4929885,78.3978266,916304996929,,,Dermatologist,"{""Monday"": ""10:30\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""5 to 8\u202fPM"", ""Wednesday"": ""5 to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Friday"": ""4:30 to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 1\u202fPM, 5 to 9\u202fPM"", ""Sunday"": ""Closed""}",4.9,788,ChIJe0XmJe2RyzsRruwKnnzRzVY,https://www.google.com/maps/search/?api=1&query=Dr.%20PRIYANKA'S%20DERMATOLOGY%20AND%20COSMETOLOGY%20CLINIC&query_place_id=ChIJe0XmJe2RyzsRruwKnnzRzVY,https://lh3.googleusercontent.com/p/AF1QipOfdDlLP6Uf2j71CFBi9SyT2ofcqsDKbnq9DL8y=w408-h354-k-no,Wheelchair Accessible,drpriyankasdermatolo.755@antidote-temp.com,FALSE,pending,unclaimed
Alovia Health Care | Best Skin & Hair Clinic | Dermatologist clinic | Weightloss | Laser Hair Removal,alovia-health-care-best-skin-hair-clinic-dermatologist-clinic-weightloss-laser-hair-removal,,"2nd floor, 2-37/74&75/2, CROWN COURT, Vinayak Nagar, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032, India",Hyderabad,Telangana,India,500032,17.4420159,78.3572431,918297070707,,http://www.aloviahc.com/,"Skin care clinic, Dermatologist, Hair transplantation clinic, Laser hair removal service, Physical therapy clinic, Weight loss service","{""Monday"": ""7\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""7\u202fAM to 9\u202fPM"", ""Thursday"": ""7\u202fAM to 9\u202fPM"", ""Friday"": ""7\u202fAM to 9\u202fPM"", ""Saturday"": ""7\u202fAM to 9\u202fPM"", ""Sunday"": ""7\u202fAM to 9\u202fPM""}",4.9,742,ChIJKVWWqe6RyzsRi9C3iR0t2BU,https://www.google.com/maps/search/?api=1&query=Alovia%20Health%20Care%20%7C%20Best%20Skin%20%26%20Hair%20Clinic%20%7C%20Dermatologist%20clinic%20%7C%20Weightloss%20%7C%20Laser%20Hair%20Removal&query_place_id=ChIJKVWWqe6RyzsRi9C3iR0t2BU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6uqNGExCs_aXnIP75AGnjq_qPFzpwCpxIY4xcCAuONTfEcrhJgAhGhsglJydN_FMyWO4K1BvAHnDWDIGjsCUa-0i4Wjx9BEf_UjSOibzEa8CJWNTu9RkqTa6nF-IArZmoFEpa=w408-h725-k-no,Credit Cards Accepted,aloviahealthcarebest.464@antidote-temp.com,FALSE,pending,unclaimed
Dr Lakshmi Skin & Hair Clinic,dr-lakshmi-skin-hair-clinic,,"X ROADS, Shopno 1-238/DR/S1, Dollphin Residency, Opp:, Sai Ranga Theatre Rd, behind K.S Bakers, Miyapur, Hyderabad, Telangana 500049, India","Miyapur, Hyderabad",Telangana,India,500049,17.4954313,78.359449,918019013777,,https://dermahyd.com/,Skin care clinic,"{""Monday"": ""8\u202fAM to 9\u202fPM"", ""Tuesday"": ""8\u202fAM to 9\u202fPM"", ""Wednesday"": ""8\u202fAM to 9\u202fPM"", ""Thursday"": ""8\u202fAM to 9\u202fPM"", ""Friday"": ""8\u202fAM to 9\u202fPM"", ""Saturday"": ""8\u202fAM to 9\u202fPM"", ""Sunday"": ""9\u202fAM to 2\u202fPM""}",4.9,727,ChIJj9M-9SWTyzsRPq1qmONNDy8,https://www.google.com/maps/search/?api=1&query=Dr%20Lakshmi%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJj9M-9SWTyzsRPq1qmONNDy8,https://lh3.googleusercontent.com/p/AF1QipPazeF1Gza4Cbdo88gB14kpHb1lADk3VSU4VDk2=w426-h240-k-no,,drlakshmiskinhaircli.380@antidote-temp.com,FALSE,pending,unclaimed
New Roots Skin Laser & Hair Transplant Clinic,new-roots-skin-laser-hair-transplant-clinic,,"10-5-2/7/G, Banjara Hills Rd Number 1, opposite Banjara Function Hall, Bhagath Singh Nagar, Ambedkar Nagar, Chintal, Hyderabad, Telangana 500004, India",Hyderabad,Telangana,India,500004,17.4067365,78.4516688,919182501969,,https://newrootsskinhairlaser.com/hair-care/best-hair-transplant-clinic-hyderabad/,"Tattoo removal service, Cosmetic surgeon, Dermatologist, Hair removal service, Hair replacement service, Laser hair removal service, Skin care clinic, Hair transplantation clinic, Transplant surgeon","{""Monday"": ""10\u202fAM to 6\u202fPM"", ""Tuesday"": ""10\u202fAM to 6\u202fPM"", ""Wednesday"": ""10\u202fAM to 6\u202fPM"", ""Thursday"": ""10\u202fAM to 6\u202fPM"", ""Friday"": ""10\u202fAM to 6\u202fPM"", ""Saturday"": ""10\u202fAM to 6\u202fPM"", ""Sunday"": ""10\u202fAM to 6\u202fPM""}",4.9,700,ChIJ53lBR9KXyzsRDhPvVkUasjk,https://www.google.com/maps/search/?api=1&query=New%20Roots%20Skin%20Laser%20%26%20Hair%20Transplant%20Clinic&query_place_id=ChIJ53lBR9KXyzsRDhPvVkUasjk,https://lh3.googleusercontent.com/p/AF1QipMnUX51VSVwtTtsDrnm1hAw_Fuj22eWL8nEi2_h=w473-h240-k-no,Digital Payments,newrootsskinlaserhai.246@antidote-temp.com,FALSE,pending,unclaimed
QHT Hair Transplant Clinic,qht-hair-transplant-clinic,,"3rd Floor, North End Building Anilatha, Maja Housing society, Road No. 2, opp. Park Hyatt, BNR Colony, Venkat Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",Hyderabad,Telangana,India,500034,17.4239279,78.4298197,919992228265,,https://qhthyderabad.com/,"Plastic surgery clinic, Dermatologist, Hair removal service, Hair replacement service, Laser hair removal service, Plastic surgeon, Hair transplantation clinic","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 9\u202fPM""}",4.9,699,ChIJeUc7I1GXyzsRpH5aGB1Arlw,https://www.google.com/maps/search/?api=1&query=QHT%20Hair%20Transplant%20Clinic&query_place_id=ChIJeUc7I1GXyzsRpH5aGB1Arlw,https://lh3.googleusercontent.com/p/AF1QipPfn2bHZpgq6lVEiK491Tic11d7bONbk46EOTEW=w408-h271-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",qhthairtransplantcli.810@antidote-temp.com,FALSE,pending,unclaimed
Veda skin hair and aesthetic center,veda-skin-hair-and-aesthetic-center,,"Sy. no. 93/B, 4th Floor, Rayudu's Tower, Kaveri Enclave, Plot no.6, above Swiss Castle, Petbasheerabad, Satyam Enclave, Kompally, Secunderabad, Telangana 500014, India","Secunderabad, Hyderabad",Telangana,India,500014,17.5244503,78.4832106,917995842127,,https://vedaskinandhair.com/,"Skin care clinic, Cosmetic surgeon, Hair transplantation clinic, Laser hair removal service, Dermatologist, Skin care products vending machine, Tattoo removal service","{""Monday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Sunday"": ""Closed""}",4.9,662,ChIJHZCw2vWFyzsR9BpV6vK7RRo,https://www.google.com/maps/search/?api=1&query=Veda%20skin%20hair%20and%20aesthetic%20center&query_place_id=ChIJHZCw2vWFyzsR9BpV6vK7RRo,https://lh3.googleusercontent.com/p/AF1QipMY0XdCuZQZkTAnFCBUwuWbmpy-QKdvE9FMygDJ=w408-h272-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",vedaskinhairandaesth.2@antidote-temp.com,FALSE,pending,unclaimed
Dr. Rajesh Vasu | Best Plastic Surgeon in Hyderabad,dr-rajesh-vasu-best-plastic-surgeon-in-hyderabad,,"Continental Hospitals, Plot No 3, Road No. 2, Financial District, Gachibowli, Nanakramguda, Hyderabad, Telangana 500032, India","Nanakramguda, Hyderabad",Telangana,India,500032,17.4171594,78.3407538,917702515051,,https://drrajeshvasu.in/,Plastic surgeon,"{""Monday"": ""9\u202fAM to 5\u202fPM"", ""Tuesday"": ""9\u202fAM to 5\u202fPM"", ""Wednesday"": ""9\u202fAM to 5\u202fPM"", ""Thursday"": ""9\u202fAM to 5\u202fPM"", ""Friday"": ""9\u202fAM to 5\u202fPM"", ""Saturday"": ""9\u202fAM to 5\u202fPM"", ""Sunday"": ""10\u202fAM to 1\u202fPM""}",4.9,610,ChIJF-k5KtWZyzsRIZcp0Y2wUs8,https://www.google.com/maps/search/?api=1&query=Dr.%20Rajesh%20Vasu%20%7C%20Best%20Plastic%20Surgeon%20in%20Hyderabad&query_place_id=ChIJF-k5KtWZyzsRIZcp0Y2wUs8,https://lh3.googleusercontent.com/p/AF1QipOBNhNh43udpu1K9lXebqz7VZJIqoQlGeNgMLqB=w408-h543-k-no,"Digital Payments, Appointment Required",drrajeshvasubestplas.326@antidote-temp.com,FALSE,pending,unclaimed
"Anshu's Skin, Hair & Laser Clinic - Nallagandla",anshus-skin-hair-laser-clinic-nallagandla,,"3rd floor, Anshu's Skin Hair and Laser Clinic, KGB/98, H.NO.2-55, above HDFC BANK branch2, opposite RAMKY ONE GALAXIA, Nallagandla, Telangana 500019, India",Nallagandla,Telangana,India,500019,17.4613091,78.3082325,919182288455,,https://anshusskinhairandlaserclinic.com/,"Skin care clinic, Cosmetic surgeon, Dermatologist, Hair transplantation clinic, Laser hair removal service, Otolaryngologist","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,589,ChIJ2UcHacWTyzsREfXWLHT2bIQ,https://www.google.com/maps/search/?api=1&query=Anshu's%20Skin%2C%20Hair%20%26%20Laser%20Clinic%20-%20Nallagandla&query_place_id=ChIJ2UcHacWTyzsREfXWLHT2bIQ,https://lh3.googleusercontent.com/p/AF1QipPvawJxTFrL1X2ctvJQ38N9KhM8XHNPORqUc-SF=w408-h544-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",anshusskinhairlaserc.93@antidote-temp.com,FALSE,pending,unclaimed
Dermiq Skin & Hair Clinic - Jubilee Hills,dermiq-skin-hair-clinic-jubilee-hills,,"Plot no-72, S.no 12, 3rd Floor, Journalist Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",Hyderabad,Telangana,India,500033,17.4212741,78.4105555,919121219123,,https://www.dermiqclinic.com/,"Skin care clinic, Dermatologist, Hair removal service, Hair replacement service, Laser hair removal service, Tattoo removal service","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 5\u202fPM""}",4.9,573,ChIJ4WDQC_mXyzsRB32gmNRiiDc,https://www.google.com/maps/search/?api=1&query=Dermiq%20Skin%20%26%20Hair%20Clinic%20-%20Jubilee%20Hills&query_place_id=ChIJ4WDQC_mXyzsRB32gmNRiiDc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrI1Y6m58q5sC8-WDIl6i1-_gjRFHU9Xnpu7ofZkjo_wZn8pLqTwv9Gth9KBzS028muhFwe2WGPuNlQ8mXBCkauia9KR2X4O1rJmJv3L2GOXxl4VdG5cELRlBYG8Y_hc5wcRfZ0=w408-h306-k-no,Credit Cards Accepted,dermiqskinhairclinic.688@antidote-temp.com,FALSE,pending,unclaimed
Aakrithi Skin & Hair Clinic,aakrithi-skin-hair-clinic,,"3rd Floor, M R Supreme, above Polar Bear Ice Cream Shop, opp. Maruti Service Centre, Raghavendra Colony, Kondapur, Telangana 500084, India",Kondapur,Telangana,India,500084,17.4696478,78.3588494,919505738393,,https://www.aakrithi.online/,"Skin care clinic, Dermatologist, Hair transplantation clinic, Laser hair removal service, Medical clinic, Weight loss service","{""Monday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Thursday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Friday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Saturday"": ""11:30\u202fAM to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.9,551,ChIJj16ycbmTyzsRKi7WL6Z0ABM,https://www.google.com/maps/search/?api=1&query=Aakrithi%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJj16ycbmTyzsRKi7WL6Z0ABM,https://lh3.googleusercontent.com/p/AF1QipNf80-Tk6LE2UMJikSmolEoZ9t3VyJsLlwca5OP=w408-h271-k-no,"Credit Cards Accepted, Appointment Required",aakrithiskinhairclin.431@antidote-temp.com,FALSE,pending,unclaimed
Clinicaderm - Hyderabad,clinicaderm-hyderabad,,"2ND FLOOR ,H.No:8-2-686, 16/2, Road No. 12, beside Pepperfry, Banjara Hills, Hyderabad, Telangana 500034, India",Hyderabad,Telangana,India,500034,17.410506,78.4369888,916309801421,,https://clinicaderm.in/,"Skin care clinic, Hair transplantation clinic, Dermatologist","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 4\u202fPM""}",4.9,498,ChIJH77B1wGXyzsRQkrpcCxu9i8,https://www.google.com/maps/search/?api=1&query=Clinicaderm%20-%20Hyderabad&query_place_id=ChIJH77B1wGXyzsRQkrpcCxu9i8,https://lh3.googleusercontent.com/p/AF1QipPJHbxzSH-C5spmuAqKgoZlzqpKbigguT9icTli=w408-h272-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",clinicadermhyderabad.736@antidote-temp.com,FALSE,pending,unclaimed
"Sikhi Skin & Hair Clinic Kondapur - Dermatologist, Skin Specialist in Hyderabad",sikhi-skin-hair-clinic-kondapur-dermatologist-skin-specialist-in-hyderabad,,"2nd Floor, Ravi Enclave, Besides, Aparna Towers Rd, above KFC, Hanuman Nagar, Shilpa Hills, Kondapur, Hyderabad, Telangana 500084, India","Kondapur, Hyderabad",Telangana,India,500084,17.46478,78.3682043,919121614295,,https://sikhiskinclinic.com/,Dermatologist,"{""Monday"": ""10\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 7:30\u202fPM"", ""Sunday"": ""11\u202fAM to 3:30\u202fPM""}",4.9,493,ChIJq_j-a4CTyzsRHsTyXJW7qNE,https://www.google.com/maps/search/?api=1&query=Sikhi%20Skin%20%26%20Hair%20Clinic%20Kondapur%20-%20Dermatologist%2C%20Skin%20Specialist%20in%20Hyderabad&query_place_id=ChIJq_j-a4CTyzsRHsTyXJW7qNE,https://lh3.googleusercontent.com/p/AF1QipPHqiFUzjM0QfTA_v-PxwiJzz8GpcdBuqc1Az1w=w408-h748-k-no,Credit Cards Accepted,sikhiskinhairclinick.827@antidote-temp.com,FALSE,pending,unclaimed
