"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Assistive hearing loop","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Assistive hearing loop","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible parking lot","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Paid Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Wi-Fi","additionalInfo/Amenities/2/Free Wi-Fi","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Highlights/0/Great produce","additionalInfo/Offerings/0/Beverages","additionalInfo/Offerings/0/Cosmetic dentistry","additionalInfo/Offerings/1/Emergency services","additionalInfo/Offerings/1/Pediatric care","additionalInfo/Offerings/2/Pediatric care","additionalInfo/Offerings/3/Sedation dentistry","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/0/Paid street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking garage","additionalInfo/Parking/1/Paid parking lot","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/2/Paid street parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid street parking","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Payments/0/Cash-only","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Checks","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Debit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/Debit cards","additionalInfo/Payments/3/Google Pay","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Payments/4/Google Pay","additionalInfo/Payments/4/NFC mobile payments","additionalInfo/Payments/5/Credit cards","additionalInfo/Payments/5/NFC mobile payments","additionalInfo/Payments/6/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/1/Quick visit","additionalInfo/Recycling/0/Plastic bottles","additionalInfo/Service options/0/Curbside pickup","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Drive-through","additionalInfo/Service options/0/In-store pickup","additionalInfo/Service options/0/In-store shopping","additionalInfo/Service options/0/No-contact delivery","additionalInfo/Service options/0/Online appointments","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/Delivery","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/In-store shopping","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store pickup","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Onsite services","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/In-store shopping","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/3/Same-day delivery","additionalInfo/Service options/4/Onsite services","additionalInfo/Service options/4/Same-day delivery","additionalInfo/Service options/5/Same-day delivery","additionalOpeningHours/Delivery/0/day","additionalOpeningHours/Delivery/0/hours","additionalOpeningHours/Delivery/1/day","additionalOpeningHours/Delivery/1/hours","additionalOpeningHours/Delivery/2/day","additionalOpeningHours/Delivery/2/hours","additionalOpeningHours/Delivery/3/day","additionalOpeningHours/Delivery/3/hours","additionalOpeningHours/Delivery/4/day","additionalOpeningHours/Delivery/4/hours","additionalOpeningHours/Delivery/5/day","additionalOpeningHours/Delivery/5/hours","additionalOpeningHours/Delivery/6/day","additionalOpeningHours/Delivery/6/hours","additionalOpeningHours/Lunch/0/day","additionalOpeningHours/Lunch/0/hours","additionalOpeningHours/Lunch/1/day","additionalOpeningHours/Lunch/1/hours","additionalOpeningHours/Lunch/2/day","additionalOpeningHours/Lunch/2/hours","additionalOpeningHours/Lunch/3/day","additionalOpeningHours/Lunch/3/hours","additionalOpeningHours/Lunch/4/day","additionalOpeningHours/Lunch/4/hours","additionalOpeningHours/Lunch/5/day","additionalOpeningHours/Lunch/5/hours","additionalOpeningHours/Lunch/6/day","additionalOpeningHours/Lunch/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","additionalOpeningHours/Senior hours/0/day","additionalOpeningHours/Senior hours/0/hours","additionalOpeningHours/Senior hours/1/day","additionalOpeningHours/Senior hours/1/hours","additionalOpeningHours/Senior hours/2/day","additionalOpeningHours/Senior hours/2/hours","additionalOpeningHours/Senior hours/3/day","additionalOpeningHours/Senior hours/3/hours","additionalOpeningHours/Senior hours/4/day","additionalOpeningHours/Senior hours/4/hours","additionalOpeningHours/Senior hours/5/day","additionalOpeningHours/Senior hours/5/hours","additionalOpeningHours/Senior hours/6/day","additionalOpeningHours/Senior hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reserveTableUrl","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
"true",,,,,,,"true",,,,,,"true",,,,,,"true",,,"true",,,,,"true",,,,"true",,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8, 29, Fern Rd, Ballygunge Gardens, Gariahat, Kolkata, West Bengal 700019, India","Plastic surgeon","Cosmetic surgeon","Doctor","Surgeon",,,,,,,"Plastic surgeon","5176813664142653508","Kolkata","false","IN",,"0x3a0273f3ece40deb:0x47d7bc997f9c7844",,"https://lh3.googleusercontent.com/p/AF1QipNnOWB3F602CNCI_CvxP3hmLEnsmuKcmF6rvfT6=w408-h392-k-no","297","false","/g/11rt_x3bfv","en","22.5187806","88.3673412","Ballygunge Gardens, Gariahat","Monday","9 AM to 9:30 PM","Tuesday","9 AM to 9:30 PM","Wednesday","9 AM to 9:30 PM","Thursday","9 AM to 9:30 PM","Friday","9 AM to 9:30 PM","Saturday","9 AM to 9:30 PM","Sunday","Closed","false","+91 62891 09687","+916289109687","ChIJ6w3k7PNzAjoRRHicf5m810c","700019",,"5",,"527",,,,,,"2025-06-20T09:56:50.014Z","https://www.google.com/maps/search/aesthetics%20and%20cosmetic%20surgery/@22.5353616,88.45034049385096,14z?hl=en","aesthetics and cosmetic surgery","West Bengal","8, 29, Fern Rd","ডাঃ অনির্বাণ ঘোষ","false","Dr. Anirban Ghosh | Best Plastic Surgeon in Kolkata","4.9","https://www.google.com/maps/search/?api=1&query=Dr.%20Anirban%20Ghosh%20%7C%20Best%20Plastic%20Surgeon%20in%20Kolkata&query_place_id=ChIJ6w3k7PNzAjoRRHicf5m810c","https://dranirbanghosh.in/"
,,,"true",,"false",,,,,,,,,"false",,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,"true",,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,"true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7, Suren Thakur Road, Falguni Sangha, Ekdalia, Ballygunge, Kolkata, West Bengal 700019, India","Plastic surgeon","Cosmetic surgeon","Dermatologist","Doctor","Electrolysis hair removal service","Hair removal service","Hair transplantation clinic","Laser hair removal service","Medical clinic","Skin care clinic","Plastic surgeon","5674201241898951666","Kolkata","false","IN",,"0x3a0277dd90d00df7:0x4ebecff75f77a3f2",,"https://lh3.googleusercontent.com/p/AF1QipP088ROihtgKXY28TIm96V1OtHlOzAIkfXaheF4=w408-h306-k-no","61","false","/g/11w1c147wq","en","22.5221758","88.3659647","Falguni Sangha, Ekdalia, Ballygunge","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 70441 34826","+917044134826","ChIJ9w3QkN13AjoR8qN3X_fPvk4","700019",,"7",,"57",,,,,,"2025-06-20T09:56:50.014Z","https://www.google.com/maps/search/aesthetics%20and%20cosmetic%20surgery/@22.5353616,88.45034049385096,14z?hl=en","aesthetics and cosmetic surgery","West Bengal","7, Suren Thakur Road","উলগেট","false","Wilgate Aesthetics","4.8","https://www.google.com/maps/search/?api=1&query=Wilgate%20Aesthetics&query_place_id=ChIJ9w3QkN13AjoR8qN3X_fPvk4","https://wilgateaesthetic.com/"
,,,"true",,,,,,"true",,"false",,,,,,,,,,,"true",,,,,"true",,"true",,,,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,,"true","true",,,,,,"true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C/61, Survey Park, Santoshpur, Kolkata, West Bengal 700075, India","Laser hair removal service","Dermatologist","Hair removal service","Hair transplantation clinic","Health and beauty shop","Plastic surgeon","Skin care clinic","Tattoo removal service",,,"Laser hair removal service","9684815981589277530","Kolkata","false","IN",,"0x3a02718815bdeedf:0x866760d2a9a7ab5a",,"https://lh3.googleusercontent.com/p/AF1QipOy_aOr1XhcaiGDMbPqaiIbI1AXbbdFDThtaBDi=w408-h306-k-no","132","false","/g/11sz3qslc2","en","22.4898571","88.3958917","Survey Park, Santoshpur","Monday","10 AM to 8:30 PM","Tuesday","10 AM to 8:30 PM","Wednesday","10 AM to 8:30 PM","Thursday","10 AM to 8:30 PM","Friday","10 AM to 8:30 PM","Saturday","10 AM to 8:30 PM","Sunday","10 AM to 8:30 PM","false","+91 90628 88444","+919062888444","ChIJ3-69FYhxAjoRWqunqdJgZ4Y","700075",,"8",,"94",,,,,,"2025-06-20T09:56:50.015Z","https://www.google.com/maps/search/aesthetics%20and%20cosmetic%20surgery/@22.5353616,88.45034049385096,14z?hl=en","aesthetics and cosmetic surgery","West Bengal","C/61",,"false","Zoe Aesthetic Laser Skin & Hair Clinic","4.7","https://www.google.com/maps/search/?api=1&query=Zoe%20Aesthetic%20Laser%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJ3-69FYhxAjoRWqunqdJgZ4Y","http://www.zoeaesthetic.com/"
,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4th Floor, Sibani Apartment, Arya Aesthetics, 4B, 129, Diamond Harbour Rd, Behala, Kolkata, West Bengal 700034, India","Hair transplantation clinic",,,,,,,,,,"Hair transplantation clinic","13190733770899752189","Kolkata","false","IN",,"0x3a027bcae90ac2c1:0xb70ee67a253a84fd",,"https://lh3.googleusercontent.com/p/AF1QipM8uumR259cFuQeHlo7nvTFNQkPjhGiNeCReNrE=w408-h408-k-no","30","false","/g/11pm68kk78","en","22.4894705","88.3145261","Jadu Colony, Behala","Monday","11 AM to 8 PM","Tuesday","11 AM to 8 PM","Wednesday","11 AM to 8 PM","Thursday","11 AM to 8 PM","Friday","11 AM to 8 PM","Saturday","11 AM to 8 PM","Sunday","Closed","false","+91 79806 84612","+917980684612","ChIJwcIK6cp7AjoR_YQ6JXrmDrc","700034",,"12",,"16",,,,,,"2025-06-20T09:56:50.016Z","https://www.google.com/maps/search/aesthetics%20and%20cosmetic%20surgery/@22.5353616,88.45034049385096,14z?hl=en","aesthetics and cosmetic surgery","West Bengal","4th Floor, Sibani Apartment, Arya Aesthetics, 4B, 129, Diamond Harbour Rd","আরিয়া এস্থেটিক্স - বেষ্ট হেয়ার ট্রান্সপ্লান্ট ক্লিনিক ইন কলকাতা | বেষ্ট প্লাস্টিক সার্জন ইন কলকাতা","false","Arya Aesthetics - Best Hair Transplant Clinic in Kolkata | Best Plastic Surgeon in Kolkata","5","https://www.google.com/maps/search/?api=1&query=Arya%20Aesthetics%20-%20Best%20Hair%20Transplant%20Clinic%20in%20Kolkata%20%7C%20Best%20Plastic%20Surgeon%20in%20Kolkata&query_place_id=ChIJwcIK6cp7AjoR_YQ6JXrmDrc","https://www.arya-aesthetics.com/"
,,,"true",,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,"true",,"true","true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monday","9 AM–5 PM","Tuesday","9 AM–5 PM","Wednesday","9 AM–5 PM","Thursday","9 AM–5 PM","Friday","9 AM–5 PM","Saturday","9 AM–5 PM","Sunday","Closed",,,,,,,,,,,,,,,"3/SD, Sector A, Metropolitan Co-Operative Housing Society Limited, Tangra, Kolkata, West Bengal 700105, India","Doctor","Cosmetic dentist","Dental clinic","Endodontist","Hospital","Orthodontist","Periodontist","Teeth whitening service",,,"Doctor","14561805998859104791","Kolkata","false","IN",,"0x3a0275070def3f67:0xca15ed677a263217",,"https://lh3.googleusercontent.com/p/AF1QipNRkfPRDoZcXN9eDGL8xta3R8cxCUJ4XIynXUcM=w413-h240-k-no","7","false","/g/11kb530f_8","en","22.5562401","88.4078133","Sector A, Metropolitan Co-Operative Housing Society Limited, Tangra","Monday","8 AM to 8 PM","Tuesday","8 AM to 8 PM","Wednesday","8 AM to 8 PM","Thursday","8 AM to 8 PM","Friday","8 AM to 8 PM","Saturday","8 AM to 8 PM","Sunday","Closed","false",,,"ChIJZz_vDQd1AjoRFzImemftFco","700105",,"22",,"19","19","0","0","0","0","2025-06-20T09:56:50.629Z","https://www.google.com/maps/search/aesthetics%20and%20cosmetic%20surgery/@22.5353616,88.45034049385096,14z?hl=en","aesthetics and cosmetic surgery","West Bengal","3/SD","এস্থেটিক & ডেন্টাল জনে","false","Aesthetic & Dental Zone","5","https://www.google.com/maps/search/?api=1&query=Aesthetic%20%26%20Dental%20Zone&query_place_id=ChIJZz_vDQd1AjoRFzImemftFco","https://www.apollo247.com/doctors/aesthetic-&-dental-zone-d3de9e17-b3e3-445b-8dfe-e63112b0d265?utm_source=gmb_docverse&utm_medium=clinics&utm_campaign=doctors"
,"false",,,,,,,,"false",,,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,,"true","true",,,,,,"true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ground Floor, 34 Kavi Sabitri Pr Chattopadhaya Road Lansdowne Ter, Deshapriya Park W, Kolkata, West Bengal 700026, India","Tattoo removal service","Dermatologist","Hair removal service","Laser hair removal service","Skin care clinic",,,,,,"Tattoo removal service","17773785922636038234","Kolkata","false","IN",,"0x3a02775ce1bb9771:0xf6a92c20888f405a",,"https://lh3.googleusercontent.com/p/AF1QipNQU05r3-lNUoE2sYg-8V0mEeX1jXvM9P7F9KH3=w408-h285-k-no","258","false","/g/11tfp4_h0j","en","22.5197923","88.3512341","Manoharpukur, Kalighat","Monday","10:30 AM to 8:30 PM","Tuesday","10:30 AM to 8:30 PM","Wednesday","10:30 AM to 8:30 PM","Thursday","10:30 AM to 8:30 PM","Friday","10:30 AM to 8:30 PM","Saturday","10:30 AM to 8:30 PM","Sunday","10:30 AM to 8:30 PM","false","+91 94337 06234","+919433706234","ChIJcZe74Vx3AjoRWkCPiCAsqfY","700026",,"7",,"540",,,,,,"2025-06-20T09:56:52.415Z","https://www.google.com/maps/search/cosmetic%20treatments/@22.5353616,88.45034049385096,14z?hl=en","cosmetic treatments","West Bengal","Ground Floor, 34 Kavi Sabitri Pr Chattopadhaya Road Lansdowne Ter, Deshapriya Park W","ইমেজ ক্লিনিক","false","Image Clinic","4.9","https://www.google.com/maps/search/?api=1&query=Image%20Clinic&query_place_id=ChIJcZe74Vx3AjoRWkCPiCAsqfY","https://imageclinicindia.com/"
,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5A, Jamuna Nagar, Purbalok, Mukundapur, Kolkata, West Bengal 700099, India","Skin care clinic","Beauty salon","Hair transplantation clinic",,,,,,,,"Skin care clinic","7452979856743430874","Kolkata","false","IN",,"0x3a02738549250a37:0x676e4db12f557ada",,"https://lh3.googleusercontent.com/p/AF1QipNKOJOptQVWEyIDdVpfyO3TaMhb9lNC9DC9G3kX=w408-h544-k-no","9","false","/g/11jt66nwv7","en","22.4997442","88.4071809","Jamuna Nagar, Purbalok, Mukundapur","Monday","Closed","Tuesday","11 AM to 8 PM","Wednesday","11 AM to 8 PM","Thursday","11 AM to 8 PM","Friday","11 AM to 8 PM","Saturday","11 AM to 8 PM","Sunday","11 AM to 8 PM","false","+91 98308 45393","+919830845393","ChIJNwolSYVzAjoR2npVL7FNbmc","700099",,"9",,"105",,,,,,"2025-06-20T09:56:52.416Z","https://www.google.com/maps/search/cosmetic%20treatments/@22.5353616,88.45034049385096,14z?hl=en","cosmetic treatments","West Bengal","5A","ট্রাস্টেড টাচ - থে বেষ্ট হেয়ার অ্যান্ড স্কীন কেয়ার ক্লিনিক ইন কলকাতা","false","Trusted Touch - The Best Hair and Skin Care Clinic in Kolkata","5","https://www.google.com/maps/search/?api=1&query=Trusted%20Touch%20-%20The%20Best%20Hair%20and%20Skin%20Care%20Clinic%20in%20Kolkata&query_place_id=ChIJNwolSYVzAjoR2npVL7FNbmc","https://www.trusted-touch.com/"
,,,"true",,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3rd Floor, 13/A, Hem Chandra Naskar Rd, Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010, India","Skin care clinic","Hair transplantation clinic","Laser hair removal service","Dermatologist",,,,,,,"Skin care clinic","1648126557701822810","Kolkata","false","IN",,"0x3a02777f897e46e7:0x16df525f40b4595a",,"https://lh3.googleusercontent.com/p/AF1QipPCJLaUZF-is1jY492CQ9fydgB_3CXudKbMFng7=w426-h240-k-no","59","false","/g/11pwcdgw1n","en","22.5640694","88.3956599","Subhas Sarobar Park, Phool Bagan, Beleghata","Monday","10 AM to 9:30 PM","Tuesday","10 AM to 9:30 PM","Wednesday","10 AM to 9:30 PM","Thursday","10 AM to 9:30 PM","Friday","10 AM to 9:30 PM","Saturday","10 AM to 9:30 PM","Sunday","10 AM to 9:30 PM","false","+91 33 6902 8120","+913369028120","ChIJ50Z-iX93AjoRWlm0QF9S3xY","700010",,"23",,"115","101","12","2","0","0","2025-06-20T09:56:53.108Z","https://www.google.com/maps/search/cosmetic%20treatments/@22.5353616,88.45034049385096,14z?hl=en","cosmetic treatments","West Bengal","3rd Floor, 13/A, Hem Chandra Naskar Rd","অ্যাপোলো ক্লিনিক কসমেটোলজি বেলিয়াঘাটা","false","Apollo Clinic Cosmetology Beliaghata","4.8","https://www.google.com/maps/search/?api=1&query=Apollo%20Clinic%20Cosmetology%20Beliaghata&query_place_id=ChIJ50Z-iX93AjoRWlm0QF9S3xY","https://apollobeliaghata.com/"
,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taran Krishna, B/1/H/5, Tarun Krishna Naskar Ln, Joramandir, Beleghata, Joramandir, Kolkata, West Bengal 700010, India","Hair salon","Beauty salon",,,,,,,,,"Hair salon","9368939515040350628","Joramandir, Kolkata","false","IN",,"0x3a02770fc90e0c2d:0x820528d9a419c1a4",,"https://lh3.googleusercontent.com/p/AF1QipP7HbALW6t6KANSs-QX0V8IV3gomBTBK4OGok4E=w408-h510-k-no","176","false","/g/11tx6nv7js","en","22.5613746","88.4026463","Joramandir, Beleghata","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","10 AM to 9 PM","false","+91 82405 34507","+918240534507","ChIJLQwOyQ93AjoRpMEZpNkoBYI","700010",,"24",,"163","161","2","0","0","0","2025-06-20T09:56:53.108Z","https://www.google.com/maps/search/cosmetic%20treatments/@22.5353616,88.45034049385096,14z?hl=en","cosmetic treatments","West Bengal","Taran Krishna, B/1/H/5, Tarun Krishna Naskar Ln","রিলাক্সলজি প্রফেশনালস হেয়ার & বিউটি স্টুডিও","false","RELAXOLOGY PROFESSIONAL'S HAIR & BEAUTY STUDIO","5","https://www.google.com/maps/search/?api=1&query=RELAXOLOGY%20PROFESSIONAL'S%20HAIR%20%26%20BEAUTY%20STUDIO&query_place_id=ChIJLQwOyQ93AjoRpMEZpNkoBYI",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,"true","true",,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B/H/4/, 138, Ram Mohan Mullick Garden Ln, near Subhas Sarobar Park, Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010, India","Beauty salon","Make-up artist","Nail salon","Skin care clinic","Hairdresser",,,,,,"Beauty salon","16792967505829983363","Kolkata","true","IN",,"0x3a02758dabd4ad7b:0xe90c9af93dac7483",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eo6J__TFdh_SD1cItq_gBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.0679&pitch=0&thumbfov=100","2","false","/g/11lfh2s9rw","en","22.5627474","88.4056094","Subhas Sarobar Park, Phool Bagan, Beleghata","Monday","10 AM to 8:30 PM","Tuesday","10 AM to 8:30 PM","Wednesday","10 AM to 8:30 PM","Thursday","10 AM to 8:30 PM","Friday","10 AM to 8:30 PM","Saturday","10 AM to 8:30 PM","Sunday","10 AM to 8:30 PM","false","+91 98314 55756","+919831455756","ChIJe63Uq411AjoRg3SsPfmaDOk","700010",,"25",,"40","38","1","0","0","1","2025-06-20T09:56:53.108Z","https://www.google.com/maps/search/cosmetic%20treatments/@22.5353616,88.45034049385096,14z?hl=en","cosmetic treatments","West Bengal","B/H/4/, 138, Ram Mohan Mullick Garden Ln, near Subhas Sarobar Park","রিংকুশ মেকওভার ফ্যামেলী স্যালন & একাডেমি","false","Rinku's Makeover Family Salon & Academy","4.9","https://www.google.com/maps/search/?api=1&query=Rinku's%20Makeover%20Family%20Salon%20%26%20Academy&query_place_id=ChIJe63Uq411AjoRg3SsPfmaDOk","https://sites.google.com/view/rinkus-makeover-family-salon/home"
