name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Max Laser Hair & Skin Clinic,max-laser-hair-skin-clinic,,"WZ99, School Rd, Block D, Block A, Uttam Nagar, Delhi, 110059, India",New Delhi,Delhi,India,110059,28.6223867,77.0616874,+918860628545,,http://www.maxlaserclinic.com/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Dermatologist","{""Monday"": ""11\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""11\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""Closed"", ""Thursday"": ""11\u202fAM to 8:30\u202fPM"", ""Friday"": ""11\u202fAM to 8:30\u202fPM"", ""Saturday"": ""11\u202fAM to 8:30\u202fPM"", ""Sunday"": ""11\u202fAM to 8:30\u202fPM""}",4.8,562,ChIJy_ObpEQFDTkRknQ0bz9wuBY,https://www.google.com/maps/search/?api=1&query=Max%20Laser%20Hair%20%26%20Skin%20Clinic&query_place_id=ChIJy_ObpEQFDTkRknQ0bz9wuBY,https://lh3.googleusercontent.com/p/AF1QipNCCY07tk4dH6RhPXulzxotZ240EcGOr6zPvZzR=w408-h306-k-no,"Digital Payments, Appointment Required",del.maxlaserhairskinclin.11@antidote-temp.com,false,pending,unclaimed
Aishanya Aesthetic,aishanya-aesthetic,,"House no 657, OM Apartment, Basement, Pocket 1, Sector 14B, Dwarka, Delhi, 110078, India",New Delhi,Delhi,India,110078,28.6007123,77.0262387,+917982510833,,http://www.aishanyaaestheticdelhi.com/,"Plastic surgery clinic, Cosmetic surgeon, Hair removal service, Laser hair removal service, Medical clinic, Plastic surgeon, Skin care clinic, Surgeon","{""Monday"": ""8\u202fAM to 10\u202fPM"", ""Tuesday"": ""7\u202fAM to 9\u202fPM"", ""Wednesday"": ""4\u202fAM to 8\u202fPM"", ""Thursday"": ""Closed"", ""Friday"": ""5:30\u202fAM to 8\u202fPM"", ""Saturday"": ""8\u202fAM to 10\u202fPM"", ""Sunday"": ""9:30 to 11\u202fAM""}",5,61,ChIJdVbmaE0bDTkRaTJT4kGtoz0,https://www.google.com/maps/search/?api=1&query=Aishanya%20Aesthetic&query_place_id=ChIJdVbmaE0bDTkRaTJT4kGtoz0,https://lh3.googleusercontent.com/p/AF1QipPVSyIqZn5eC4gqmG5w26vOs-fUQmrpxF4LpyBj=w408-h544-k-no,"Free Parking, Credit Cards Accepted",del.aishanyaaesthetic.12@antidote-temp.com,false,pending,unclaimed
MedAes Skin Hair and Dental Clinics,medaes-skin-hair-and-dental-clinics,,"C-74, Block C, Vikaspuri, New Delhi, Delhi, 110018, India",New Delhi,Delhi,India,110018,28.6318385,77.0700404,+918076122276,,https://www.medaes.in/,"Skin care clinic, Dental clinic, Dermatologist, Hair removal service, Hair transplantation clinic, Laser hair removal service, Physical therapy clinic, Doctor","{""Monday"": ""10\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 8:30\u202fPM"", ""Thursday"": ""10\u202fAM to 8:30\u202fPM"", ""Friday"": ""10\u202fAM to 8:30\u202fPM"", ""Saturday"": ""10\u202fAM to 8:30\u202fPM"", ""Sunday"": ""10\u202fAM to 8:30\u202fPM""}",4.9,70,ChIJJbbOxnMFDTkRABgAc8yahWc,https://www.google.com/maps/search/?api=1&query=MedAes%20Skin%20Hair%20and%20Dental%20Clinics&query_place_id=ChIJJbbOxnMFDTkRABgAc8yahWc,https://lh3.googleusercontent.com/p/AF1QipNaq-ApMl1MvMPtfr12RyahdLYGCA2OrjSwWkBy=w426-h240-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",del.medaesskinhairandden.13@antidote-temp.com,false,pending,unclaimed
Royal Derma Skin Clinic By Macrocosm Aesthetics | Skin/Hair/Lasers/Pigmentation,royal-derma-skin-clinic-by-macrocosm-aesthetics-skinhairlaserspigmentation,,"1st floor, Royal Derma skin and hair clinic, plot no-1, near Yadav Bhawan, Bagdola, Sector 8 Dwarka, Dwarka, New Delhi, Delhi, 110077, India",New Delhi,Delhi,India,110077,28.5721556,77.0757437,,,https://royalderma.in/royal-derma-skin-clinic-by-macrocosm-aesthetics/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Permanent make-up clinic, Dermatologist","{""Monday"": ""10\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:30\u202fPM"", ""Thursday"": ""Closed"", ""Friday"": ""10\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 7:30\u202fPM"", ""Sunday"": ""11\u202fAM to 3\u202fPM""}",4.8,65,ChIJdXHMEEAbDTkRMbSndr3XCbM,https://www.google.com/maps/search/?api=1&query=Royal%20Derma%20Skin%20Clinic%20By%20Macrocosm%20Aesthetics%20%7C%20Skin%2FHair%2FLasers%2FPigmentation&query_place_id=ChIJdXHMEEAbDTkRMbSndr3XCbM,https://lh3.googleusercontent.com/p/AF1QipMnKVj9UdAT-tHYFfwbQv63HjBf2CS7TIRjzNS2=w408-h293-k-no,"Free Parking, Digital Payments, Appointment Required",del.royaldermaskinclinic.14@antidote-temp.com,false,pending,unclaimed
Vasu Hair and Skin Clinic/ Best Skin Care Clinic in Janakpuri/ Top Skin Care Clinic in Janakpuri,vasu-hair-and-skin-clinic-best-skin-care-clinic-in-janakpuri-top-skin-care-clinic-in-janakpuri,,"76, market, above Aggarwal shop, near c4e, Block C3A, Block C3, Janakpuri, New Delhi, Delhi, 110058, India",New Delhi,Delhi,India,110058,28.615804,77.0880363,+919625904908,,https://vasuhairandskin.com/,"Skin care clinic, Hair removal service, Skin care products vending machine","{""Monday"": ""10\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 7:30\u202fPM"", ""Sunday"": ""10\u202fAM to 7:30\u202fPM""}",5,71,ChIJMcl4plsFDTkRQRkhMzMfabk,https://www.google.com/maps/search/?api=1&query=Vasu%20Hair%20and%20Skin%20Clinic%2F%20Best%20Skin%20Care%20Clinic%20in%20Janakpuri%2F%20Top%20Skin%20Care%20Clinic%20in%20Janakpuri&query_place_id=ChIJMcl4plsFDTkRQRkhMzMfabk,https://lh3.googleusercontent.com/p/AF1QipPFj7Mw8WMlEHwdsE2yIzWxAetS6zI45EvcLIIR=w408-h544-k-no,Credit Cards Accepted,del.vasuhairandskinclini.15@antidote-temp.com,false,pending,unclaimed
Dadu Medical Centre,dadu-medical-centre,,"J-12/25, 1st Floor, Block J, Rajouri Garden Extension, Rajouri Garden, New Delhi, Delhi, 110027, India",New Delhi,Delhi,India,110027,28.6406823,77.1204563,+919958573501,,https://www.drniveditadadu.com/dr-nivedita-dadu-skin-specialist-in-delhi,"Skin care clinic, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Medical Center, Medical spa, Dermatologist","{""Monday"": ""9:30\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 7:30\u202fPM"", ""Thursday"": ""9:30\u202fAM to 7:30\u202fPM"", ""Friday"": ""9:30\u202fAM to 7:30\u202fPM"", ""Saturday"": ""9:30\u202fAM to 7:30\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.8,4909,ChIJfw016msDDTkRnEtGMeUrLuU,https://www.google.com/maps/search/?api=1&query=Dadu%20Medical%20Centre&query_place_id=ChIJfw016msDDTkRnEtGMeUrLuU,https://lh3.googleusercontent.com/p/AF1QipNiFGHDcHA1aL_FpuwMPsp0TN82RZTQ3ZlQh-gj=w426-h240-k-no,,del.dadumedicalcentre.16@antidote-temp.com,false,pending,unclaimed
Skin Quotient by Dr. Shahima || Hair & Facial Aesthetics clinic || Janakpuri,skin-quotient-by-dr-shahima-hair-facial-aesthetics-clinic-janakpuri,,"Ground floor, C2A/231A, opposite Delhi Jal Board Office, Block C2A, Janakpuri, New Delhi, Delhi, 110058, India",New Delhi,Delhi,India,110058,28.6217566,77.086264,+917869743486,,http://www.skinquotient.in/,Skin care clinic,"{""Monday"": ""1 to 7\u202fPM"", ""Tuesday"": ""1 to 7\u202fPM"", ""Wednesday"": ""1 to 7\u202fPM"", ""Thursday"": ""1 to 7\u202fPM"", ""Friday"": ""1 to 7\u202fPM"", ""Saturday"": ""1 to 7\u202fPM"", ""Sunday"": ""1 to 7\u202fPM""}",5,28,ChIJ5Wru6SoFDTkRuCkAR639Aok,https://www.google.com/maps/search/?api=1&query=Skin%20Quotient%20by%20Dr.%20Shahima%20%7C%7C%20Hair%20%26%20Facial%20Aesthetics%20clinic%20%7C%7C%20Janakpuri&query_place_id=ChIJ5Wru6SoFDTkRuCkAR639Aok,https://lh3.googleusercontent.com/p/AF1QipMvsK_R018ZPU9pMmBCqtnHfKi6Kpo-pZ2NkD3C=w408-h544-k-no,Credit Cards Accepted,del.skinquotientbydrshah.17@antidote-temp.com,false,pending,unclaimed
"DERMA DEFYN CLINIC | Dwarka - Laser Hair Reduction , Hydra Facial, Fat Loss, Botox, PRP/GFC- Best Skin & Hair clinic in Delhi",derma-defyn-clinic-dwarka-laser-hair-reduction-hydra-facial-fat-loss-botox-prpgfc-best-skin-hair-clinic-in-delhi,,"E559, Palam Ext, Ramphal Chowk Rd, Sector 7 Dwarka, New Delhi, Delhi 110075, India",New Delhi,Delhi,India,110075,28.5841653,77.0715779,+918744045050,,https://dermadefyn.in/,"Skin care clinic, Dermatologist","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.5,157,ChIJT_b3DDMbDTkRp8Aud1dWkVE,https://www.google.com/maps/search/?api=1&query=DERMA%20DEFYN%20CLINIC%20%7C%20Dwarka%20-%20Laser%20Hair%20Reduction%20%2C%20Hydra%20Facial%2C%20Fat%20Loss%2C%20Botox%2C%20PRP%2FGFC-%20Best%20Skin%20%26%20Hair%20clinic%20in%20Delhi&query_place_id=ChIJT_b3DDMbDTkRp8Aud1dWkVE,https://lh3.googleusercontent.com/p/AF1QipNMH-BqDEZ6JOMt_QkVCpCOs1WxFdUffuJhcGqW=w408-h529-k-no,,del.dermadefynclinicdwar.18@antidote-temp.com,false,pending,unclaimed
Fine Line (Skin & Laser),fine-line-skin-laser,,"PLOT NO 58, Tehsil Rd, Tura Mandi, Roshan Mandi, Masudabad, Najafgarh, New Delhi, Delhi, 110043, India",New Delhi,Delhi,India,110043,28.6143919,76.9924359,+919582722667,,,"Skin care clinic, Dermatologist, Laser hair removal service","{""Monday"": ""5 to 8\u202fPM"", ""Tuesday"": ""5 to 8\u202fPM"", ""Wednesday"": ""Closed"", ""Thursday"": ""5 to 8\u202fPM"", ""Friday"": ""5 to 8\u202fPM"", ""Saturday"": ""5 to 8\u202fPM"", ""Sunday"": ""10:30\u202fAM to 1\u202fPM""}",4.9,108,ChIJX6NCrAsPDTkRzMpso2ryvhM,https://www.google.com/maps/search/?api=1&query=Fine%20Line%20(Skin%20%26%20Laser)&query_place_id=ChIJX6NCrAsPDTkRzMpso2ryvhM,https://lh3.googleusercontent.com/p/AF1QipO9P6kCIENBjviyctghyCknGhN3py_Q2Snt0JRP=w408-h544-k-no,Wheelchair Accessible,del.finelineskinlaser.19@antidote-temp.com,false,pending,unclaimed
"Kashyap Skin Clinic - Dermatologist & Skin Specialist in Dwarka, New Delhi",kashyap-skin-clinic-dermatologist-skin-specialist-in-dwarka-new-delhi,,"Shop No. 5, First Floor, Vikas Surya Plaza, near VIP Showroom Ashirwad Chowk, Sector 4, Dwarka, New Delhi, Delhi, 110075, India",New Delhi,Delhi,India,110075,28.5973746,77.0501604,+919718551800,,http://www.kashyapskinclinics.com/,"Tattoo removal service, Alternative medicine practitioner, Hair removal service, Hair transplantation clinic, Laser hair removal service, Sexologist, Skin care clinic, Dermatologist","{""Monday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Thursday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Friday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Saturday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Sunday"": ""11\u202fAM to 1\u202fPM""}",4.6,588,ChIJjxnx-NkaDTkRkuiOJ9uFQ8U,https://www.google.com/maps/search/?api=1&query=Kashyap%20Skin%20Clinic%20-%20Dermatologist%20%26%20Skin%20Specialist%20in%20Dwarka%2C%20New%20Delhi&query_place_id=ChIJjxnx-NkaDTkRkuiOJ9uFQ8U,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqvkw7cpRD74LAbLjPeuC43Xp-Bzwa9JyY4JIFJTq327Q8hz2pC-6KQZWMCOIcYeoqedKgHl8ozUhVXBnH7MThsTRIuv67PgLNTKB04-MZ857jIVioaGsXqON541oY-l-xmOtQ=w408-h240-k-no-pi-20-ya236.74998-ro-0-fo100,Appointment Required,del.kashyapskinclinicder.20@antidote-temp.com,false,pending,unclaimed
