name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Dr KOGANTI'S DENTAL IMPLANT CENTRE,dr-kogantis-dental-implant-centre,,"VIP Rd, Adjacent to Shoppers Stop, down, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India",Visakhapatnam,Andhra Pradesh,India,530003,17.729491,83.3144942,+919160000100,,,"Hospital, Dental clinic, Dental implants periodontist, Oral surgeon, Plastic surgeon","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10:30\u202fAM to 12:30\u202fPM""}",3.9,65,ChIJoSC2xEBDOToRy4wVJl7razQ,https://www.google.com/maps/search/?api=1&query=Dr%20KOGANTI'S%20DENTAL%20IMPLANT%20CENTRE&query_place_id=ChIJoSC2xEBDOToRy4wVJl7razQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9ZjnhHli1ljpHTOtZ_rMlYELhzBYYJoC6PNIhtq5JiU7Z4XREcHB_RKbvn2Z3APHDa_4qHYuhPG5DkNnMktROxhXxziHxfsUMaFXQqck8-mR_bH9xTprueVUX1SIi7Uq-tQdO=w425-h240-k-no,Wheelchair Accessible,vzg.drkogantisdentalimpl.11@antidote-temp.com,false,pending,unclaimed
KALON Hair Transplant & Cosmetic Clinic | Best Hair Transplant Clinic in Visakhapatnam | Hair Clinic in Vizag,kalon-hair-transplant-cosmetic-clinic-best-hair-transplant-clinic-in-visakhapatnam-hair-clinic-in-vizag,,"50-81-41/7, first floor, kn plaza, Seethammapeta Main Rd, beside vijaya medical centre, Seetamma Peta, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India",Visakhapatnam,Andhra Pradesh,India,530016,17.7334444,83.3066998,+918374414141,,http://kaloncosmeticclinics.com/,"Hair transplantation clinic, Laser hair removal service, Skin care clinic","{""Monday"": ""9:30\u202fAM to 9\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 9\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 9\u202fPM"", ""Thursday"": ""9:30\u202fAM to 9\u202fPM"", ""Friday"": ""9:30\u202fAM to 9\u202fPM"", ""Saturday"": ""9:30\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 6:30\u202fPM""}",5,59,ChIJ_____yRDOToR1VjlVjhQqVA,https://www.google.com/maps/search/?api=1&query=KALON%20Hair%20Transplant%20%26%20Cosmetic%20Clinic%20%7C%20Best%20Hair%20Transplant%20Clinic%20in%20Visakhapatnam%20%7C%20Hair%20Clinic%20in%20Vizag&query_place_id=ChIJ_____yRDOToR1VjlVjhQqVA,https://lh3.googleusercontent.com/p/AF1QipOw3G98v2HbafA5zdOpS9tkAdC3-y4NhRIIvrJF=w480-h240-k-no,Digital Payments,vzg.kalonhairtransplantc.12@antidote-temp.com,false,pending,unclaimed
Sarmista Cosmetic plasticSurgery andLaser SurgeryCentre,sarmista-cosmetic-plasticsurgery-andlaser-surgerycentre,,"Flat No 203,vishnu Surya Prabha Paradise, K.G.H.uproad, Maharanipeta, Visakhapatnam, Andhra Pradesh 530002, India",Visakhapatnam,Andhra Pradesh,India,530002,17.7105271,83.3037383,+919849506392,,,Medical clinic,,2,1,ChIJEwAAAKlEOToRarHcFTgNl7U,https://www.google.com/maps/search/?api=1&query=Sarmista%20Cosmetic%20plasticSurgery%20andLaser%20SurgeryCentre&query_place_id=ChIJEwAAAKlEOToRarHcFTgNl7U,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ByLWzaUdy4v09IxOiqKz_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.409419&pitch=0&thumbfov=100,,vzg.sarmistacosmeticplas.13@antidote-temp.com,false,pending,unclaimed
Dr Jaya's Exult Aesthetic Clinic | Hair transplant clinic | Breast clinic | skin clinic | Liposuction clinic,dr-jayas-exult-aesthetic-clinic-hair-transplant-clinic-breast-clinic-skin-clinic-liposuction-clinic,,"10-2-B2, Opp Dutt Island building, Siripuram, above Bubbles Beauty Spa, Visakhapatnam, Andhra Pradesh 530003, India",Visakhapatnam,Andhra Pradesh,India,530003,17.7237505,83.3175755,+917095678678,,https://exultclinics.com/,"Hair transplantation clinic, Dermatologist, Laser hair removal service, Plastic surgeon, Skin care clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,701,ChIJs62FqEFDOToRcpv6WIxnwCA,https://www.google.com/maps/search/?api=1&query=Dr%20Jaya's%20Exult%20Aesthetic%20Clinic%20%7C%20Hair%20transplant%20clinic%20%7C%20Breast%20clinic%20%7C%20skin%20clinic%20%7C%20Liposuction%20clinic&query_place_id=ChIJs62FqEFDOToRcpv6WIxnwCA,https://lh3.googleusercontent.com/p/AF1QipOhWnMTk19HWihuYhc8xPhmNq1FIQFXNiDI5bFC=w427-h240-k-no,"Wheelchair Accessible, Digital Payments",vzg.drjayasexultaestheti.14@antidote-temp.com,false,pending,unclaimed
MAC Aesthetics,mac-aesthetics,,"3 d floor, 47-3-25, Seethammapeta Main Rd, above starbucks, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India",Visakhapatnam,Andhra Pradesh,India,530016,17.7283523,83.3063413,+919666308080,,https://macaesthetics.in/,"Skin care clinic, Dermatologist, Hair transplantation clinic, Plastic surgeon","{""Monday"": ""9\u202fAM to 10\u202fPM"", ""Tuesday"": ""9\u202fAM to 10\u202fPM"", ""Wednesday"": ""9\u202fAM to 10\u202fPM"", ""Thursday"": ""9\u202fAM to 10\u202fPM"", ""Friday"": ""9\u202fAM to 10\u202fPM"", ""Saturday"": ""9\u202fAM to 10\u202fPM"", ""Sunday"": ""9\u202fAM to 10\u202fPM""}",4.8,506,ChIJrY2N3QlDOToRn1YjxZnoeW4,https://www.google.com/maps/search/?api=1&query=MAC%20Aesthetics&query_place_id=ChIJrY2N3QlDOToRn1YjxZnoeW4,https://lh3.googleusercontent.com/p/AF1QipOa9L1Ns7PwaswCt0GCqpbkb3zpn6XtLLVpoXpa=w408-h306-k-no,Digital Payments,vzg.macaesthetics.15@antidote-temp.com,false,pending,unclaimed
The Bay Aesthetics Vizag,the-bay-aesthetics-vizag,,"G-1, Akshaya Harmony, beside Kanaka Durga Hospital, Krishnagar, Krishna Nagar, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India",Visakhapatnam,Andhra Pradesh,India,530002,17.7103016,83.3127935,+916305316300,,https://thebayaesthetics.in/,"Skin care clinic, Dermatologist, Hair transplantation clinic, Laser hair removal service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",5,206,ChIJCdm0X61DOToRv4oI6Z_Md-c,https://www.google.com/maps/search/?api=1&query=The%20Bay%20Aesthetics%20Vizag&query_place_id=ChIJCdm0X61DOToRv4oI6Z_Md-c,https://lh3.googleusercontent.com/p/AF1QipN1nfh3XqaPTvYRmOdU7jq7B7jVA0kbgZz7ezE=w408-h306-k-no,Credit Cards Accepted,vzg.thebayaestheticsviza.16@antidote-temp.com,false,pending,unclaimed
Oasis Aesthetics by Dr.Ardra Kilaparti | A Luxe Cosmetic Skin Care | Advanced Cosmetology | Best Anti Ageing & Skin Care,oasis-aesthetics-by-drardra-kilaparti-a-luxe-cosmetic-skin-care-advanced-cosmetology-best-anti-ageing-skin-care,,"1st Floor, Peejay Plaza, VIP Rd, CBM Compound, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India",Visakhapatnam,Andhra Pradesh,India,530003,17.7254211,83.3167287,+917799111633,,https://www.oasiskin.in/,Skin care clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",5,36,ChIJza0bIORDOToR1PTReMtVTaU,https://www.google.com/maps/search/?api=1&query=Oasis%20Aesthetics%20by%20Dr.Ardra%20Kilaparti%20%7C%20A%20Luxe%20Cosmetic%20Skin%20Care%20%7C%20Advanced%20Cosmetology%20%7C%20Best%20Anti%20Ageing%20%26%20Skin%20Care&query_place_id=ChIJza0bIORDOToR1PTReMtVTaU,https://lh3.googleusercontent.com/p/AF1QipPCOhlsq2dX_RPjdXq1AJvM1x0m6W3ak6BJUWNE=w408-h611-k-no,"Digital Payments, Appointment Required",vzg.oasisaestheticsbydra.17@antidote-temp.com,false,pending,unclaimed
Elan Aesthetics,elan-aesthetics,,"3rd Floor, Balaji's Mangalagiri Chambers, Tycoon Building, 4G, VIP Rd, near Siripuram Junction, CBM Compound, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India",Visakhapatnam,Andhra Pradesh,India,530003,17.7254715,83.3172173,+919642422333,,http://www.elanaesthetics.in/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Permanent make-up clinic","{""Monday"": ""9:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 8\u202fPM"", ""Thursday"": ""9:30\u202fAM to 8\u202fPM"", ""Friday"": ""9:30\u202fAM to 8\u202fPM"", ""Saturday"": ""9:30\u202fAM to 8\u202fPM"", ""Sunday"": ""9:30\u202fAM to 8\u202fPM""}",5,46,ChIJPRkgEABDOToR-n50kgslF5k,https://www.google.com/maps/search/?api=1&query=Elan%20Aesthetics&query_place_id=ChIJPRkgEABDOToR-n50kgslF5k,https://lh3.googleusercontent.com/p/AF1QipOWg6RvUJOTMQbK4kTIPx1n4ynQ_C2V8BxQEbYY=w408-h278-k-no,,vzg.elanaesthetics.18@antidote-temp.com,false,pending,unclaimed
Anns Aesthetics,anns-aesthetics,,"Flat no: 5, 1st Floor, Vizag Tower, 10-4-18/3, Opp. Hotel Meghalaya, Asilmetta, Viskapatanam, Visakhapatnam, Andhra Pradesh 530003, India",Visakhapatnam,Andhra Pradesh,India,530003,17.7239171,83.3094354,+919703397764,,https://annsaesthetics.com/,"Hair transplantation clinic, Dermatologist, Laser hair removal service, Medical clinic, Permanent make-up clinic, Skin care clinic","{""Monday"": ""9\u202fAM to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 8\u202fPM"", ""Friday"": ""9\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""9\u202fAM to 8\u202fPM""}",5,44,ChIJRSTtsppDOToR-CRB82j9fmg,https://www.google.com/maps/search/?api=1&query=Anns%20Aesthetics&query_place_id=ChIJRSTtsppDOToR-CRB82j9fmg,https://lh3.googleusercontent.com/p/AF1QipMjPWNwiwoHVfUsnkB-Uh-htMhveRWwsrByHGa3=w408-h306-k-no,,vzg.annsaesthetics.19@antidote-temp.com,false,pending,unclaimed
Ayla Skin & Hair Clinic,ayla-skin-hair-clinic,,"D.No. 47-14-3, 1st Floor, Potluri Classic, Dwarakanagar Rd, beside AU Bank, Ram Nagar, Visakhapatnam, Andhra Pradesh 530016, India",Visakhapatnam,Andhra Pradesh,India,530016,17.7271021,83.3065428,+917842554266,,https://aylaskinclinics.com/,"Skin care clinic, Cosmetic surgeon, Dermatologist","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",5,219,ChIJgYo_1FNDOToRkoIdt_qlan0,https://www.google.com/maps/search/?api=1&query=Ayla%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJgYo_1FNDOToRkoIdt_qlan0,https://lh3.googleusercontent.com/p/AF1QipP-bb4hXf7E_zlOoKPLRjOmVCPT5PLkAzmibbst=w427-h240-k-no,"Credit Cards Accepted, Appointment Required",vzg.aylaskinhairclinic.20@antidote-temp.com,false,pending,unclaimed
