name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Oliva Clinic,oliva-clinic,,"No 496, Salarpuria Heaven, Chinmaya Mission Hospital Rd, opposite ICICI Bank, First Stage, Extension, Indiranagar, Bengaluru, Karnataka 560038, India",Bengaluru,Karnataka,India,560038,12.9786168,77.6427245,+919205580590,,https://www.olivaclinic.com/bangalore/skin-hair-specialists-indira-nagar/?utm_source=BL&utm_medium=Website&utm_campaign=IndiraNagar,"Tattoo removal service, Dermatologist, Hair removal service, Hair transplantation clinic, Skin care clinic, Laser hair removal service, Weight loss service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.6,1665,ChIJgzLAhK8WrjsRj_EFzWRpcp0,https://www.google.com/maps/search/?api=1&query=Oliva%20Clinic&query_place_id=ChIJgzLAhK8WrjsRj_EFzWRpcp0,https://lh3.googleusercontent.com/p/AF1QipPrazpuN3HHqfGXvuaj3uwmaZr8f-LPBjVX6Mye=w556-h240-k-no,"Wheelchair Accessible, Free Parking, Appointment Required",blr.olivaclinic.379@antidote-temp.com,false,pending,unclaimed
Dr. Sandhya Balasubramanyan,dr-sandhya-balasubramanyan,,"MANIPAL HOSPITALS, Varthur survey no 10P &, 12P, Whitefield Main Rd, Varthur Kodi, Ramagondanahalli, Bengaluru, Karnataka 560066, India",Bengaluru,Karnataka,India,560066,12.9582574,77.7453839,+917259605940,,https://www.drsandhyabala.com/,"Plastic surgeon, Cosmetic surgeon","{""Monday"": ""10\u202fAM to 6\u202fPM"", ""Tuesday"": ""10\u202fAM to 6\u202fPM"", ""Wednesday"": ""10\u202fAM to 6\u202fPM"", ""Thursday"": ""10\u202fAM to 6\u202fPM"", ""Friday"": ""10\u202fAM to 6\u202fPM"", ""Saturday"": ""10\u202fAM to 6\u202fPM"", ""Sunday"": ""Closed""}",4.8,57,ChIJi9tnHfYNrjsR_kTb5nRhDTs,https://www.google.com/maps/search/?api=1&query=Dr.%20Sandhya%20Balasubramanyan&query_place_id=ChIJi9tnHfYNrjsR_kTb5nRhDTs,https://lh3.googleusercontent.com/p/AF1QipP9lb7vjYHop227ffbWiSx8zmhvswuiSWSKck7e=w408-h255-k-no,Wheelchair Accessible,blr.drsandhyabalasubrama.380@antidote-temp.com,false,pending,unclaimed
Dr.Mithra's Skin & Hair Clinic/skin specialist/Cosmetic Dermatologist/Hair Fall and Hair Loss Treatment,drmithras-skin-hair-clinicskin-specialistcosmetic-dermatologisthair-fall-and-hair-loss-treatment,,"No 11/1, Ground Floor, 1st Main, 4th Cross Rd, Pai Layout, Bengaluru, Karnataka 560016, India",Bengaluru,Karnataka,India,560016,12.9944176,77.6666964,+919686365093,,https://www.drmithraskin.com/,"Skin care clinic, Dermatologist","{""Monday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Thursday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Friday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Saturday"": ""9\u202fAM to 1\u202fPM, 5 to 8:30\u202fPM"", ""Sunday"": ""Closed""}",4.7,252,ChIJt97rT88RrjsROcspYInhz04,https://www.google.com/maps/search/?api=1&query=Dr.Mithra's%20Skin%20%26%20Hair%20Clinic%2Fskin%20specialist%2FCosmetic%20Dermatologist%2FHair%20Fall%20and%20Hair%20Loss%20Treatment&query_place_id=ChIJt97rT88RrjsROcspYInhz04,https://lh3.googleusercontent.com/p/AF1QipONofusyWOO50HAdbGq_jxAlAQcBlubBNSUi3TB=w408-h544-k-no,"Wheelchair Accessible, Credit Cards Accepted",blr.drmithrasskinhaircli.381@antidote-temp.com,false,pending,unclaimed
Dr. Raj's Centre for Skin and Hair,dr-rajs-centre-for-skin-and-hair,,"520, First Floor, 8, Main, 8th Cross Rd, BEML Layout 6th Stage, Thubarahalli, Bengaluru, Karnataka 560066, India",Bengaluru,Karnataka,India,560066,12.9589104,77.7200377,+919606230460,,http://www.drrajskin.in/,"Skin care clinic, Dermatologist, Hair transplantation clinic, Doctor","{""Monday"": ""9:30\u202fAM to 7\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 7\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 7\u202fPM"", ""Thursday"": ""9:30\u202fAM to 7\u202fPM"", ""Friday"": ""9:30\u202fAM to 7\u202fPM"", ""Saturday"": ""9:30\u202fAM to 7\u202fPM"", ""Sunday"": ""9:30\u202fAM to 5\u202fPM""}",4.8,621,ChIJ0xAkJjQTrjsRYhZdGlIOhsQ,https://www.google.com/maps/search/?api=1&query=Dr.%20Raj's%20Centre%20for%20Skin%20and%20Hair&query_place_id=ChIJ0xAkJjQTrjsRYhZdGlIOhsQ,https://lh3.googleusercontent.com/p/AF1QipMCNTC1chRqixY-YJ4crnV4JdgCfMG9-cxEYz8u=w427-h240-k-no,Credit Cards Accepted,blr.drrajscentreforskina.382@antidote-temp.com,false,pending,unclaimed
"Dr Deepika Bartunia - Laser Hair Removal in whitefield, Microblading Treatment & Hydrafacial In whitefield",dr-deepika-bartunia-laser-hair-removal-in-whitefield-microblading-treatment-hydrafacial-in-whitefield,,"101, 1st floor, Reflection Facethetics, 6, Varthur Main Rd, opposite Palm Meadows, Ramagondanahalli, Whitefield, Bengaluru, Karnataka 560066, India",Bengaluru,Karnataka,India,560066,12.9568372,77.7408954,+918867473828,,https://www.reflectionfacethetics.com/,Skin care clinic,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Closed""}",5,2,ChIJq8KcHgUTrjsRBpWlzHcDFQg,https://www.google.com/maps/search/?api=1&query=Dr%20Deepika%20Bartunia%20-%20Laser%20Hair%20Removal%20in%20whitefield%2C%20Microblading%20Treatment%20%26%20Hydrafacial%20In%20whitefield&query_place_id=ChIJq8KcHgUTrjsRBpWlzHcDFQg,https://lh3.googleusercontent.com/p/AF1QipOS9dO6fNWhBCTktrQl-1uSzVh-_amTuZy-Br2P=w408-h306-k-no,,blr.drdeepikabartunialas.383@antidote-temp.com,false,pending,unclaimed
Neotis Skin Care Clinic,neotis-skin-care-clinic,,"229, 7th Main Rd, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",Bengaluru,Karnataka,India,560043,13.0188537,77.6430007,+919108386649,,https://www.neotis.in/,"Tattoo removal service, Dermatologist, Ear piercing service, Hair removal service, Hair transplantation clinic, Laser hair removal service, Skin care clinic","{""Monday"": ""11\u202fAM to 7\u202fPM"", ""Tuesday"": ""11\u202fAM to 7\u202fPM"", ""Wednesday"": ""11\u202fAM to 7\u202fPM"", ""Thursday"": ""11\u202fAM to 7\u202fPM"", ""Friday"": ""11\u202fAM to 7\u202fPM"", ""Saturday"": ""11\u202fAM to 7\u202fPM"", ""Sunday"": ""11\u202fAM to 7\u202fPM""}",4.7,185,ChIJAQAAQCkXrjsRYJx4cVktO2o,https://www.google.com/maps/search/?api=1&query=Neotis%20Skin%20Care%20Clinic&query_place_id=ChIJAQAAQCkXrjsRYJx4cVktO2o,https://lh3.googleusercontent.com/p/AF1QipNN9Or85OiDkRNLdTfRWY5iCQBzTGCKcbwNC3Ju=w522-h240-k-no,"Credit Cards Accepted, Appointment Required",blr.neotisskincareclinic.384@antidote-temp.com,false,pending,unclaimed
Advanced GroHair & GloSkin - IndiraNagar,advanced-grohair-gloskin-indiranagar,,"1st Floor, 3049, 80 Feet Rd, next to Madurai idly hotel, 8th cross, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560038, India",Bengaluru,Karnataka,India,560038,12.9715989,77.6470463,+918497856789,,https://adgrohairclinicindiranagar.com/index.php,"Skin care clinic, Hair replacement service, Laser hair removal service, Hair transplantation clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.7,97,ChIJlw6Cn7wXrjsRvzPimYfuC0s,https://www.google.com/maps/search/?api=1&query=Advanced%20GroHair%20%26%20GloSkin%20-%20IndiraNagar&query_place_id=ChIJlw6Cn7wXrjsRvzPimYfuC0s,https://lh3.googleusercontent.com/p/AF1QipMQZPTiBxhHDw-3Nx4wJNJBc23lfP8E4ec8lQyr=w408-h306-k-no,Credit Cards Accepted,blr.advancedgrohairglosk.385@antidote-temp.com,false,pending,unclaimed
Health And Beauty is now pretty box,health-and-beauty-is-now-pretty-box,,"Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037, India",Bengaluru,Karnataka,India,560037,12.9567766,77.6983823,,,,"Cosmetics store, Beauty product supplier, Beauty salon, Health and beauty shop","{""Monday"": ""10\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 9:30\u202fPM"", ""Thursday"": ""10\u202fAM to 9:30\u202fPM"", ""Friday"": ""10\u202fAM to 10\u202fPM"", ""Saturday"": ""10\u202fAM to 10\u202fPM"", ""Sunday"": ""10\u202fAM to 10\u202fPM""}",4.6,136,ChIJwdEox8wTrjsRe84PTkdHa0U,https://www.google.com/maps/search/?api=1&query=Health%20And%20Beauty%20is%20now%20pretty%20box&query_place_id=ChIJwdEox8wTrjsRe84PTkdHa0U,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZ47d0KToGO4Uxu2brQnPzCuTzz2PSw3SvTWDT59hv6ETMFd_EogxxpU9OerkXC6bDeWtoVZJ1zzAUxK0trs9aTuJ7YMc8gmjIkXY7h5OKIo5vajblabKxiRNOv1OlV7rodHGY=w426-h240-k-no,,blr.healthandbeautyisnow.386@antidote-temp.com,false,pending,unclaimed
Dr Sunaina Hameed's Skin.Health Advanced Dermatology Center,dr-sunaina-hameeds-skinhealth-advanced-dermatology-center,,"Hyde Park, Plot 7A, Whitefield Main Rd, Rustamjee Layout, Whitefield, Bengaluru, Karnataka 560066, India",Bengaluru,Karnataka,India,560066,12.967779,77.7510173,+918041676000,,http://www.drsunaina.com/,"Cosmetics store, Dermatologist, Skin care clinic","{""Monday"": ""10\u202fAM to 6\u202fPM"", ""Tuesday"": ""10\u202fAM to 6\u202fPM"", ""Wednesday"": ""10\u202fAM to 6\u202fPM"", ""Thursday"": ""10\u202fAM to 6\u202fPM"", ""Friday"": ""10\u202fAM to 6\u202fPM"", ""Saturday"": ""10\u202fAM to 6\u202fPM"", ""Sunday"": ""Closed""}",4.2,325,ChIJ966gXvkNrjsRY_5718tjwWY,https://www.google.com/maps/search/?api=1&query=Dr%20Sunaina%20Hameed's%20Skin.Health%20Advanced%20Dermatology%20Center&query_place_id=ChIJ966gXvkNrjsRY_5718tjwWY,https://lh3.googleusercontent.com/p/AF1QipPK8yMPDg1tJvPn2OPSsFcVM3iIEHOxFxWy3yra=w408-h272-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",blr.drsunainahameedsskin.387@antidote-temp.com,false,pending,unclaimed
Sapphire Skin & Aesthetics Clinic,sapphire-skin-aesthetics-clinic,,"6th Phase, 718, 24th Main Rd, beside Dmart on line, Marenahalli, J P Nagar Phase 5, J. P. Nagar, Bengaluru, Karnataka 560078, India",Bengaluru,Karnataka,India,560078,12.904671,77.5856107,+918026549666,,http://www.sapphireskin.in/,"Dermatologist, Skin care clinic","{""Monday"": ""11\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""11\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""11\u202fAM to 8:30\u202fPM"", ""Thursday"": ""11\u202fAM to 8:30\u202fPM"", ""Friday"": ""11\u202fAM to 8:30\u202fPM"", ""Saturday"": ""11\u202fAM to 8:30\u202fPM"", ""Sunday"": ""10:30\u202fAM to 5\u202fPM""}",4.6,609,ChIJH6-VWRMVrjsRyCZfAebQUMY,https://www.google.com/maps/search/?api=1&query=Sapphire%20Skin%20%26%20Aesthetics%20Clinic&query_place_id=ChIJH6-VWRMVrjsRyCZfAebQUMY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqNHh-KBR0oir1cECy_erP0yYU3vVirvh3l8xreMSX0JzIAlKqkVJdox9hF_phbcbgDxJCfQVEVW-Tsvb57JOk4TGnLZmQhC8YJgGwUNPEXLVO1y790dQFmo-YcMZnX-Z614FS=w408-h272-k-no,"Credit Cards Accepted, Appointment Required",blr.sapphireskinaestheti.388@antidote-temp.com,false,pending,unclaimed
Dr Mradula’s Aesthetica Skin & Hair Clinic,dr-mradulas-aesthetica-skin-hair-clinic,,"1st Floor, Padma complex WGHS, next to Poorvika, RBI Layout, JP Nagar 7th Phase, Bengaluru, Karnataka 560078, India",Bengaluru,Karnataka,India,560078,12.8886603,77.5820339,+918041707141,,http://aestheticaskinclinic.in/,Skin care clinic,"{""Monday"": ""10\u202fAM to 1:30\u202fPM, 4:30 to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 1:30\u202fPM, 4:30 to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 1:30\u202fPM, 4:30 to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 1:30\u202fPM, 4:30 to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 1:30\u202fPM, 4:30 to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 1:30\u202fPM, 4:30 to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.8,210,ChIJEWveqUcVrjsRfelR5xcu_J4,https://www.google.com/maps/search/?api=1&query=Dr%20Mradula%E2%80%99s%20Aesthetica%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJEWveqUcVrjsRfelR5xcu_J4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcpiBM2xnSsosrWjSGM7ZdOdnITliOivCFmsRqPVafdfNerD9_TObNsS2IN1oX7mGwGMUePQ_JCi7jGAA7BUsBjRRyGGBiqBlIL1wFXyq6Ps9DvBWqS1CsQW4SMk8DDeXSx7Rd=w408-h272-k-no,"Digital Payments, Appointment Required",blr.drmradulasaesthetica.389@antidote-temp.com,false,pending,unclaimed
Clinic Next Face - Skin & Hair Clinic - JP Nagar,clinic-next-face-skin-hair-clinic-jp-nagar,,"2nd Floor, Kalyani Magnum Road, 87, 3rd Main Rd, near M K Ahmed Supermarket, Dollars Colony, Phase 4, J. P. Nagar, Bengaluru, Karnataka 560078, India",Bengaluru,Karnataka,India,560078,12.9042445,77.5947827,+919111159191,,https://clinicnextface.com/,"Skin care clinic, Dermatologist, Medical spa, Permanent make-up clinic","{""Monday"": ""9\u202fAM to 9\u202fPM"", ""Tuesday"": ""9\u202fAM to 9\u202fPM"", ""Wednesday"": ""9\u202fAM to 9\u202fPM"", ""Thursday"": ""9\u202fAM to 9\u202fPM"", ""Friday"": ""9\u202fAM to 9\u202fPM"", ""Saturday"": ""9\u202fAM to 9\u202fPM"", ""Sunday"": ""9\u202fAM to 9\u202fPM""}",4.9,363,ChIJV_pa-fsVrjsRmcVTlcMrXNI,https://www.google.com/maps/search/?api=1&query=Clinic%20Next%20Face%20-%20Skin%20%26%20Hair%20Clinic%20-%20JP%20Nagar&query_place_id=ChIJV_pa-fsVrjsRmcVTlcMrXNI,https://lh3.googleusercontent.com/p/AF1QipMtsiaVDSgwYEUoDhxDF28abVIyUwKDHxOeQeZi=w408-h271-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",blr.clinicnextfaceskinha.390@antidote-temp.com,false,pending,unclaimed
Aesthetic Grandeur Clinic,aesthetic-grandeur-clinic,,"2nd Floor, HS towers, Hosur Rd, next to prashanth hospital, Bommanahalli, Bengaluru, Karnataka 560068, India",Bengaluru,Karnataka,India,560068,12.9064081,77.6289786,+916362761736,,http://aestheticgrandeurclinics.com/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Plastic surgery clinic","{""Monday"": ""9\u202fAM to 9\u202fPM"", ""Tuesday"": ""9\u202fAM to 9\u202fPM"", ""Wednesday"": ""9\u202fAM to 9\u202fPM"", ""Thursday"": ""9\u202fAM to 9\u202fPM"", ""Friday"": ""9\u202fAM to 9\u202fPM"", ""Saturday"": ""9\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 9\u202fPM""}",4.9,48,ChIJh648aNMVrjsReDZWL0MqbwY,https://www.google.com/maps/search/?api=1&query=Aesthetic%20Grandeur%20Clinic&query_place_id=ChIJh648aNMVrjsReDZWL0MqbwY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vzhMckdwDYsXRupWFrMKaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.92152&pitch=0&thumbfov=100,Credit Cards Accepted,blr.aestheticgrandeurcli.391@antidote-temp.com,false,pending,unclaimed
Elara Aesthetics | Best Hair Transplant & Skin clinic in J.P Nagar | Best Dentist In Bangalore,elara-aesthetics-best-hair-transplant-skin-clinic-in-jp-nagar-best-dentist-in-bangalore,,"1st Floor, 15, Bannerghatta Rd, Sarakki Industrial Layout, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560076, India",Bengaluru,Karnataka,India,560076,12.9119808,77.5996881,+919591593606,,https://kareaesthetics.com/,"Skin care clinic, Dental clinic, Hair transplantation clinic, Nutritionist","{""Monday"": ""10\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10\u202fAM to 8:30\u202fPM"", ""Thursday"": ""10\u202fAM to 8:30\u202fPM"", ""Friday"": ""10\u202fAM to 8:30\u202fPM"", ""Saturday"": ""10\u202fAM to 8:30\u202fPM"", ""Sunday"": ""10\u202fAM to 8:30\u202fPM""}",4.8,141,ChIJ8UnCuE0VrjsRxAQlKgfJHeg,https://www.google.com/maps/search/?api=1&query=Elara%20Aesthetics%20%7C%20Best%20Hair%20Transplant%20%26%20Skin%20clinic%20in%20J.P%20Nagar%20%7C%20Best%20Dentist%20In%20Bangalore&query_place_id=ChIJ8UnCuE0VrjsRxAQlKgfJHeg,https://lh3.googleusercontent.com/p/AF1QipO6qzqO9gklaYEEaW_VGkNKH65slWUPF27BIldD=w408-h544-k-no,Credit Cards Accepted,blr.elaraaestheticsbesth.392@antidote-temp.com,false,pending,unclaimed
"Dr. Chahal Aesthetic Clinic, Hosa Road |Hair Transplant Centre|Dental Services|Skin Care Services||Weightloss Services",dr-chahal-aesthetic-clinic-hosa-road-hair-transplant-centredental-servicesskin-care-servicesweightloss-services,,"Electronic City Post, No. 24/25, Above Ramesh Hardware,Near KSRP Police Camp, Opp. Super Market, Parappana Agrahara, Bengaluru, Karnataka 560100, India",Bengaluru,Karnataka,India,560100,12.8819632,77.6720919,+916366684777,,http://www.drchahalaesthetics.com/,"Doctor, Dental clinic, Hair transplantation clinic, Skin care clinic, Teeth whitening service, Weight loss service","{""Monday"": ""9\u202fAM to 6\u202fPM"", ""Tuesday"": ""9\u202fAM to 6\u202fPM"", ""Wednesday"": ""9\u202fAM to 6\u202fPM"", ""Thursday"": ""9\u202fAM to 6\u202fPM"", ""Friday"": ""9\u202fAM to 8:30\u202fPM"", ""Saturday"": ""9:30\u202fAM to 6\u202fPM"", ""Sunday"": ""Closed""}",4.9,277,ChIJZQ0rMQYTrjsRcK5P_2hAlIg,https://www.google.com/maps/search/?api=1&query=Dr.%20Chahal%20Aesthetic%20Clinic%2C%20Hosa%20Road%20%7CHair%20Transplant%20Centre%7CDental%20Services%7CSkin%20Care%20Services%7C%7CWeightloss%20Services&query_place_id=ChIJZQ0rMQYTrjsRcK5P_2hAlIg,https://lh3.googleusercontent.com/p/AF1QipPMAlDVjeluWOQfeGT-UiL23nbcMJU15YRncx1M=w408-h306-k-no,"Wheelchair Accessible, Appointment Required",blr.drchahalaestheticcli.393@antidote-temp.com,false,pending,unclaimed
Alchemy Clinic,alchemy-clinic,,"181/737, Ground Floor, behind Balaji Medicals, B Block, AECS B Block, AECS Layout, Singasandra, Bengaluru, Karnataka 560068, India",Bengaluru,Karnataka,India,560068,12.8791544,77.6382621,+916363460771,,,Medical clinic,"{""Monday"": ""11\u202fAM to 7\u202fPM"", ""Tuesday"": ""11\u202fAM to 7\u202fPM"", ""Wednesday"": ""11\u202fAM to 7\u202fPM"", ""Thursday"": ""11\u202fAM to 7\u202fPM"", ""Friday"": ""11\u202fAM to 7\u202fPM"", ""Saturday"": ""11\u202fAM to 7\u202fPM"", ""Sunday"": ""11\u202fAM to 7\u202fPM""}",5,46,ChIJ93EsO-4VrjsRKcZJRfzv6ck,https://www.google.com/maps/search/?api=1&query=Alchemy%20Clinic&query_place_id=ChIJ93EsO-4VrjsRKcZJRfzv6ck,https://lh3.googleusercontent.com/p/AF1QipOq0K2I0i0LWQpsv9DiOqtACD845RlnsHwTeFJm=w408-h544-k-no,,blr.alchemyclinic.394@antidote-temp.com,false,pending,unclaimed
DYU Aesthetics,dyu-aesthetics,,"1098, 14th Main Rd, near BDA Complex, next to Max Store, Sector 3, HSR Layout, Bengaluru, Karnataka 560102, India",Bengaluru,Karnataka,India,560102,12.9111159,77.6382393,+918310309167,,https://www.dyuaesthetics.com/,Skin care clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,192,ChIJ8adN3ZEUrjsRqIy3ifFYVuA,https://www.google.com/maps/search/?api=1&query=DYU%20Aesthetics&query_place_id=ChIJ8adN3ZEUrjsRqIy3ifFYVuA,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3EaEtLnu6CBwY8czr4YAUBP-gd03zkWjtgOf8V1mTzgCMQP15WE8IM495hmfkisDQAftn-HnGzBEHSMSMu2uS3K5rEl4dJg97GE0FWL4Sk_LixBhOckRkRyl9amcPj_7p9Hs=w408-h544-k-no,"Free Parking, Credit Cards Accepted, Appointment Required",blr.dyuaesthetics.395@antidote-temp.com,false,pending,unclaimed
Dr. Regina Joseph | Consult With Best Cosmetologist Doctor Near Me | Skin & Hair clinic | Cosmetic Surgeon | 31+ Yrs. of Exp.,dr-regina-joseph-consult-with-best-cosmetologist-doctor-near-me-skin-hair-clinic-cosmetic-surgeon-31-yrs-of-exp,,"2341, 1st Floor, 17th Cross Rd, opp. Basaveswara Gayathri Temple, PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",Bengaluru,Karnataka,India,560102,12.911991,77.6477194,+919632758220,,https://www.splendoreaesthetics.com/,"Skin care clinic, Cosmetic surgeon, Laser hair removal service","{""Monday"": ""10\u202fAM to 6:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 6:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 6:30\u202fPM"", ""Thursday"": ""10\u202fAM to 6:30\u202fPM"", ""Friday"": ""10\u202fAM to 6:30\u202fPM"", ""Saturday"": ""10\u202fAM to 6:30\u202fPM"", ""Sunday"": ""Closed""}",4.9,163,ChIJN_QIYqAVrjsRbnxF70PwV_o,https://www.google.com/maps/search/?api=1&query=Dr.%20Regina%20Joseph%20%7C%20Consult%20With%20Best%20Cosmetologist%20Doctor%20Near%20Me%20%7C%20Skin%20%26%20Hair%20clinic%20%7C%20Cosmetic%20Surgeon%20%7C%2031%2B%20Yrs.%20of%20Exp.&query_place_id=ChIJN_QIYqAVrjsRbnxF70PwV_o,https://lh3.googleusercontent.com/p/AF1QipP1RiAcLt0Xn14AVRhUuvqOZpU5Jqo9GSdTWsQF=w408-h272-k-no,"Credit Cards Accepted, Appointment Required",blr.drreginajosephconsul.396@antidote-temp.com,false,pending,unclaimed
Aesthetics by Mayuri,aesthetics-by-mayuri,,"Kothnur Main Rd, above Reliance smart Bazar, Nataraja Layout, RBI Layout, JP Nagar 7th Phase, Bengaluru, Kothnur, Karnataka 560078, India",Bengaluru,Karnataka,India,560078,12.8872591,77.5821266,+917411733309,,,"Skin care clinic, Hair removal service","{""Monday"": ""10:30\u202fAM to 7\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 7\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 7\u202fPM"", ""Thursday"": ""10:30\u202fAM to 7\u202fPM"", ""Friday"": ""10:30\u202fAM to 7\u202fPM"", ""Saturday"": ""10:30\u202fAM to 7\u202fPM"", ""Sunday"": ""10:30\u202fAM to 7\u202fPM""}",4.9,38,ChIJ7elDgDsVrjsR0nAlN6zipQs,https://www.google.com/maps/search/?api=1&query=Aesthetics%20by%20Mayuri&query_place_id=ChIJ7elDgDsVrjsR0nAlN6zipQs,https://lh3.googleusercontent.com/p/AF1QipNO5cnAy-XYTKEPncrbagFf3MsPkN2irpKLgg-y=w408-h459-k-no,"Credit Cards Accepted, Appointment Required",blr.aestheticsbymayuri.397@antidote-temp.com,false,pending,unclaimed
Kliaro Derma,kliaro-derma,,"1st floor, co-op society, no-3, Puttenahalli Rd, RBI Layout, JP Nagar 7th Phase, wilson garden, Bengaluru, Karnataka 560078, India",Bengaluru,Karnataka,India,560078,12.8900791,77.5820365,,,https://kliarodermaclinic.com/,"Skin care clinic, Dental clinic, Laser hair removal service","{""Monday"": ""10:30\u202fAM to 9\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 9\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 9\u202fPM"", ""Thursday"": ""10:30\u202fAM to 9\u202fPM"", ""Friday"": ""10:30\u202fAM to 8:30\u202fPM"", ""Saturday"": ""10:30\u202fAM to 9\u202fPM"", ""Sunday"": ""10:30\u202fAM to 9\u202fPM""}",4.9,106,ChIJ36u96xEVrjsRvhB3UchQKB0,https://www.google.com/maps/search/?api=1&query=Kliaro%20Derma&query_place_id=ChIJ36u96xEVrjsRvhB3UchQKB0,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqj5T3Mv4t_YfSf0kpTp1QT_kWbbs7lAoRRp-RIdSEoJSPp_U7Fu3WvjcGNvsAz23SzWf6FDJJRFwkVS2abUsR9rGaP8_hIP-lu924zEnqYPFsdVuiZO1HVhn1lTBhOOlzWoiyTWQ=w408-h306-k-no,Credit Cards Accepted,blr.kliaroderma.398@antidote-temp.com,false,pending,unclaimed
