name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Dr. Bijal Parikh,dr-bijal-parikh,,"AUDA Office, H. V, Ashram Rd, Sundarvan Society, Usmanpura, Ahmedabad, Gujarat 380014, India",Ahmedabad,Gujarat,India,380014,23.0451223,72.5703462,+917927545002,,https://bijalparikh.com/,"Plastic surgeon, Cosmetic surgeon, Doctor, Plastic surgery clinic, Skin care clinic, Surgeon, Surgical center","{""Monday"": ""8\u202fAM to 7\u202fPM"", ""Tuesday"": ""8\u202fAM to 7\u202fPM"", ""Wednesday"": ""8\u202fAM to 7\u202fPM"", ""Thursday"": ""8\u202fAM to 7\u202fPM"", ""Friday"": ""8\u202fAM to 7\u202fPM"", ""Saturday"": ""8\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",4.4,68,ChIJYfLkKWKEXjkR3Xb9dTU09ZA,https://www.google.com/maps/search/?api=1&query=Dr.%20Bijal%20Parikh&query_place_id=ChIJYfLkKWKEXjkR3Xb9dTU09ZA,https://lh3.googleusercontent.com/p/AF1QipMhuJiTpRZ0q0E-b20eRq4kfzoqDLX7MUXMnslf=w408-h306-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",ahd.drbijalparikh.11@antidote-temp.com,false,pending,unclaimed
JAJU Plastic Surgery Center,jaju-plastic-surgery-center,,"1st floor, Jaju Plastic Surgery Centre, B/H Hindu Colony, Stadium, Navrangpura, Navrangpura, Ahmedabad, Gujarat 380009, India",Ahmedabad,Gujarat,India,380009,23.0421,72.559152,+917926404990,,,Plastic surgeon,"{""Monday"": ""8\u202fAM to 8\u202fPM"", ""Tuesday"": ""8\u202fAM to 8\u202fPM"", ""Wednesday"": ""8\u202fAM to 8\u202fPM"", ""Thursday"": ""8\u202fAM to 8\u202fPM"", ""Friday"": ""8\u202fAM to 8\u202fPM"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.4,45,ChIJ____P_WEXjkRqiLhkzJZNfg,https://www.google.com/maps/search/?api=1&query=JAJU%20Plastic%20Surgery%20Center&query_place_id=ChIJ____P_WEXjkRqiLhkzJZNfg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDnI8BGSsH6aRk3l9e1f9vcyKiNpX2-k7STCeoJLgRS_KaFXDftep30B7RR75AcboJkFVJspl-XPZ0c5Vyoa98dKNQcalEhH0k0jRqfgipNP1HgAnP4qHqJcM_p1HXXP_nquST2w=w408-h612-k-no,Wheelchair Accessible,ahd.jajuplasticsurgeryce.12@antidote-temp.com,false,pending,unclaimed
ADORN AESTHETIC CLINIC - Best Plastic & Cosmetic Surgery Center: Hair Transplant - Gynecomastia - Liposuction,adorn-aesthetic-clinic-best-plastic-cosmetic-surgery-center-hair-transplant-gynecomastia-liposuction,,"House of ADORN, Ambawadi Cir, opp. JIO petrol pump, Shree Society, Ambawadi, Ahmedabad, Gujarat 380006, India",Ahmedabad,Gujarat,India,380006,23.0225574,72.5510264,,,https://adorn.clinic/,"Hair transplantation clinic, Cosmetic dentist, Cosmetic surgeon, Dental clinic, Dermatologist, Hair replacement service, Laser hair removal service, Plastic surgeon, Plastic surgery clinic, Skin care clinic","{""Monday"": ""8\u202fAM to 8\u202fPM"", ""Tuesday"": ""8\u202fAM to 8\u202fPM"", ""Wednesday"": ""8\u202fAM to 8\u202fPM"", ""Thursday"": ""8\u202fAM to 8\u202fPM"", ""Friday"": ""8\u202fAM to 8\u202fPM"", ""Saturday"": ""8\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.8,445,ChIJB0UA_TmbXjkR-YQUGpa5ipc,https://www.google.com/maps/search/?api=1&query=ADORN%20AESTHETIC%20CLINIC%20-%20Best%20Plastic%20%26%20Cosmetic%20Surgery%20Center%3A%20Hair%20Transplant%20-%20Gynecomastia%20-%20Liposuction&query_place_id=ChIJB0UA_TmbXjkR-YQUGpa5ipc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRj3R2kggWrI0x7yfGr9T4TNd5VVsf8CdqpGqyGs6RVF4fYX3XNv-zxVcTze_4RYOLz0dqwV-Lv_BDn_WF1RMKnnBpMs-wMhczBKansJuYO_Fat_jCnGEAOO3L7E3DooQ-abcqFA=w408-h306-k-no,"Free Parking, Digital Payments, Appointment Required",ahd.adornaestheticclinic.13@antidote-temp.com,false,pending,unclaimed
Dr Harsh Amin Plastic Surgeon Liposuction Hair Transplant Gynecomastia Facelift Breast Implant Ahmedabad Gujarat Rhinoplasty,dr-harsh-amin-plastic-surgeon-liposuction-hair-transplant-gynecomastia-facelift-breast-implant-ahmedabad-gujarat-rhinoplasty,,"1st floor House of ADORN, Dr Vikram Sarabhai Road, Besides Shakuntal Apartment, Ambawadi Cir, opposite JIO” petrol pump, Ambawadi, Ahmedabad, Gujarat 380006, India",Ahmedabad,Gujarat,India,380006,23.0225737,72.551043,,,https://adorn.clinic/,"Plastic surgeon, Doctor, Hair transplantation clinic, Hospital, Plastic surgery clinic","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""8\u202fAM to 8\u202fPM"", ""Sunday"": ""9\u202fAM to 5\u202fPM""}",4.9,96,ChIJx1QChLaFXjkRC7njonHWN30,https://www.google.com/maps/search/?api=1&query=Dr%20Harsh%20Amin%20Plastic%20Surgeon%20Liposuction%20Hair%20Transplant%20Gynecomastia%20Facelift%20Breast%20Implant%20Ahmedabad%20Gujarat%20Rhinoplasty&query_place_id=ChIJx1QChLaFXjkRC7njonHWN30,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no2mltUtZW3QgfB_Z8VjmhJgPNX8g7prfWrvHm1CegIP282ZxmqKgUdlzeu284B9zMlIPriUeILAfdd_NO7lzOZMADFyJWaPbb5p4OhliBXMSW5NXNchO0RwNrPE105a_lWPPbw4A=w426-h240-k-no,"Wheelchair Accessible, Free Parking, Digital Payments",ahd.drharshaminplasticsu.14@antidote-temp.com,false,pending,unclaimed
Laser Cosmetic Surgery Center,laser-cosmetic-surgery-center,,"203, Sangini Complex, Next to doctor house, Near Parimal Railway Crossing, Ellisbridge, Ahmedabad, Gujarat 380006, India",Ahmedabad,Gujarat,India,380006,23.017316,72.5582778,+917202075075,,http://www.cosmeticsurgeryindia.in/,"Plastic surgery clinic, Cosmetic surgeon, Hair replacement service, Laser hair removal service, Skin care clinic, Tattoo removal service","{""Monday"": ""12 to 1:30\u202fPM, 5:30 to 7\u202fPM"", ""Tuesday"": ""12 to 1:30\u202fPM, 5:30 to 7\u202fPM"", ""Wednesday"": ""12 to 1:30\u202fPM, 5:30 to 7\u202fPM"", ""Thursday"": ""12 to 1:30\u202fPM, 5:30 to 7\u202fPM"", ""Friday"": ""12 to 1:30\u202fPM, 5:30 to 7\u202fPM"", ""Saturday"": ""12 to 1:30\u202fPM, 5:30 to 7\u202fPM"", ""Sunday"": ""Closed""}",4.5,35,ChIJ____P_iEXjkRvoeHAA9PH-E,https://www.google.com/maps/search/?api=1&query=Laser%20Cosmetic%20Surgery%20Center&query_place_id=ChIJ____P_iEXjkRvoeHAA9PH-E,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UkBQNQFtOU_zdTKQn4KoKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.270252&pitch=0&thumbfov=100,,ahd.lasercosmeticsurgery.15@antidote-temp.com,false,pending,unclaimed
Elite Plastic Surgery Clinic & Multispeciality,elite-plastic-surgery-clinic-multispeciality,,"Stellar-II, 401-402-403, BRTS, opp. Bhairavnath, Nirankar Society, Rambagh, Maninagar, Ahmedabad, Gujarat 380008, India",Ahmedabad,Gujarat,India,380008,22.9958294,72.598586,+917597954321,,http://www.eliteplasticsurgeryclinic.com/,"Plastic surgeon, Plastic surgery clinic","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",5,23,ChIJ-bcMSpmFXjkRqEIsHU0XSOY,https://www.google.com/maps/search/?api=1&query=Elite%20Plastic%20Surgery%20Clinic%20%26%20Multispeciality&query_place_id=ChIJ-bcMSpmFXjkRqEIsHU0XSOY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8lRymwQROMOoSYBjShe33A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.8965019&pitch=0&thumbfov=100,"Wheelchair Accessible, Digital Payments, Appointment Required",ahd.eliteplasticsurgeryc.16@antidote-temp.com,false,pending,unclaimed
"Oliva Clinic CG Road, Ahmedabad: Laser Hair Removal, Acne Scar, Skin Whitening, PRP, Weight Loss & Fillers Treatment",oliva-clinic-cg-road-ahmedabad-laser-hair-removal-acne-scar-skin-whitening-prp-weight-loss-fillers-treatment,,"Ground Floor, 3rd Eye, Shop No, 5-6, Chimanlal Girdharlal Rd, nearby Bandhan Bank, Ellisbridge, Ahmedabad, Gujarat 380006, India",Ahmedabad,Gujarat,India,380006,23.0229869,72.5563655,+918886133355,,https://www.olivaclinic.com/ahmedabad/skin-hair-clinic-in-cg-road/?utm_source=BL&utm_medium=Website&utm_campaign=CGRoad,"Skin care clinic, Hair removal service, Hair transplantation clinic, Laser hair removal service, Dermatologist, Tattoo removal service, Weight loss service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,203,ChIJm_6ypF2FXjkRhbNND7-VtzE,https://www.google.com/maps/search/?api=1&query=Oliva%20Clinic%20CG%20Road%2C%20Ahmedabad%3A%20Laser%20Hair%20Removal%2C%20Acne%20Scar%2C%20Skin%20Whitening%2C%20PRP%2C%20Weight%20Loss%20%26%20Fillers%20Treatment&query_place_id=ChIJm_6ypF2FXjkRhbNND7-VtzE,https://lh3.googleusercontent.com/p/AF1QipM5OPw0TV-kf-z8rP4agGbtQtSPH1ptYxR3Wwbw=w408-h306-k-no,"Free Parking, Appointment Required",ahd.olivacliniccgroadahm.17@antidote-temp.com,false,pending,unclaimed
PANACEA-THE DENTAL STUDIO,panacea-the-dental-studio,,"7, Nandini complex, Naranpura Railway Crossing Rd, Shanti Nagar, Naranpura, Ahmedabad, Gujarat 380013, India",Ahmedabad,Gujarat,India,380013,23.0520272,72.5644122,+916355647432,,,Dental clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,78,ChIJw3Yvw8aFXjkRpmmoBrQpcIw,https://www.google.com/maps/search/?api=1&query=PANACEA-THE%20DENTAL%20STUDIO&query_place_id=ChIJw3Yvw8aFXjkRpmmoBrQpcIw,https://lh3.googleusercontent.com/p/AF1QipMUgzD5_bnT3hSEFRaT4W-FzXbp1XoeuqZ8trU=w408-h906-k-no,,ahd.panaceathedentalstud.18@antidote-temp.com,false,pending,unclaimed
Zenith Clinic,zenith-clinic,,"no. 4, 3rd Floor, Sparsh Complex, Prime Hospital, near IOC Petrol Pump, Ahmedabad, Gujarat 380016, India",Ahmedabad,Gujarat,India,380016,23.0488371,72.605187,+918225976859,,https://zenithplasticsurgery.in/,Plastic surgery clinic,"{""Monday"": ""9\u202fAM to 7\u202fPM"", ""Tuesday"": ""9\u202fAM to 7\u202fPM"", ""Wednesday"": ""9\u202fAM to 7\u202fPM"", ""Thursday"": ""9\u202fAM to 7\u202fPM"", ""Friday"": ""9\u202fAM to 7\u202fPM"", ""Saturday"": ""9\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",5,12,ChIJV48yXQ2FXjkRh_uISMqpOeU,https://www.google.com/maps/search/?api=1&query=Zenith%20Clinic&query_place_id=ChIJV48yXQ2FXjkRh_uISMqpOeU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqVW_jNxAAn-_vK1XJqfxf2E9jRG7nfP-WFri8c0jeLezWzLcFecejYkjuK_T1bCBH6V5siJDmKmBsSj5uFYE6VStaIKiSxAwmDFSTftH1S0hdkDTSHTKxcsF3ThZqhA1wCaIkk=w408-h288-k-no,Wheelchair Accessible,ahd.zenithclinic.19@antidote-temp.com,false,pending,unclaimed
Harsh Clinic,harsh-clinic,,"2HR7+6W8, Nr. Incometax Rly. Under Bridge, In Lane of Mukt-Jivan Studio, Gujarat 380014, India",Ahmedabad,Gujarat,India,380014,23.040547,72.5648357,+917926431584,,,"Plastic surgery clinic, Maternity hospital",,3,6,ChIJMRqrko6EXjkRcyvyoyX5FFc,https://www.google.com/maps/search/?api=1&query=Harsh%20Clinic&query_place_id=ChIJMRqrko6EXjkRcyvyoyX5FFc,,,ahd.harshclinic.20@antidote-temp.com,false,pending,unclaimed
