name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
"Evoluer Aesthetics , Banjara Hills",evoluer-aesthetics-banjara-hills,,"Anushka Srida Pride, 205, Second Floor, Road No. 12, Banjara Hills, Hyderabad, Telangana 500034, India",Hyderabad,Telangana,India,500034,17.4075126,78.4427839,+919059219194,,https://evoluercare.com/?utm_source=GMB-Listing&utm_medium=Organic&utm_campaign=Banjara-Hills,"Skin care clinic, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Plastic surgery clinic","{""Monday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Friday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Sunday"": ""10:30\u202fAM to 5\u202fPM""}",4.9,179,ChIJ0Wf3Ls6XyzsRZtzKwBC4aFw,https://www.google.com/maps/search/?api=1&query=Evoluer%20Aesthetics%20%2C%20Banjara%20Hills&query_place_id=ChIJ0Wf3Ls6XyzsRZtzKwBC4aFw,https://lh3.googleusercontent.com/p/AF1QipM0TcMund_NoeF-EyWTY5NtYQw1piXvmgr4QhYL=w504-h240-k-no,"Credit Cards Accepted, Appointment Required",evolueraestheticsban.11@antidote-temp.com,false,pending,unclaimed
"Fab Skin, Hair and Laser Clinic - Best Beauty Aesthetic Clinic in Kukatpally, Hyderabad",fab-skin-hair-and-laser-clinic-best-beauty-aesthetic-clinic-in-kukatpally-hyderabad,,"First, A835, Bicha Reddy Sweets, Metro Pillar Number KUK 835 Above: B, Plot No 5-7-68/A, Sangeet Nagar, Kukatpally, Hyderabad, Telangana 500072, India",Hyderabad,Telangana,India,500072,17.4802899,78.4177595,+917729887763,,http://fabskinclinic.com/,"Skin care clinic, Dermatologist, Hair removal service, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Tattoo removal service, Weight loss service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.6,131,ChIJRcbGLaWRyzsR1ZU2EGAkTv4,https://www.google.com/maps/search/?api=1&query=Fab%20Skin%2C%20Hair%20and%20Laser%20Clinic%20-%20Best%20Beauty%20Aesthetic%20Clinic%20in%20Kukatpally%2C%20Hyderabad&query_place_id=ChIJRcbGLaWRyzsR1ZU2EGAkTv4,https://lh3.googleusercontent.com/p/AF1QipO-rT4Ra3jzDUIFgqVw1XRMj54guNMqJW-TT64O=w408-h265-k-no,Appointment Required,fabskinhairandlaserc.12@antidote-temp.com,false,pending,unclaimed
The Celebrity Aesthetics - Madhapur,the-celebrity-aesthetics-madhapur,,"3rd Floor, Arunodaya Society, Sy No 76, H No 1-90/2/6/1/21, Madhapur, Hyderabad, Telangana 500081, India",Hyderabad,Telangana,India,500081,17.4444382,78.3864611,+919346120466,,,Skin care clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,149,ChIJUQ68YRORyzsRotPku39uXIo,https://www.google.com/maps/search/?api=1&query=The%20Celebrity%20Aesthetics%20-%20Madhapur&query_place_id=ChIJUQ68YRORyzsRotPku39uXIo,https://lh3.googleusercontent.com/p/AF1QipOfAWQo7Vxr0ffETfp4mGf-J_BgwhX7K9TFeKbY=w408-h725-k-no,Credit Cards Accepted,thecelebrityaestheti.13@antidote-temp.com,false,pending,unclaimed
"ZOH Aesthetic Clinic - Nallagandla, Hyderabad",zoh-aesthetic-clinic-nallagandla-hyderabad,,"3rd Floor, AJ Nidhi, Aparna Cyberlife Rd, opp. Nalagandla, HUDA Layout, Hyderabad, Nallagandla, Telangana 500019, India","Hyderabad, Nallagandla",Telangana,India,500019,17.4695542,78.3097463,+919000112433,,http://zohaesthetic.com/,"Skin care clinic, Beautician, Permanent make-up clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,169,ChIJ14fMnX2EVCoRFVTKf4--Zmo,https://www.google.com/maps/search/?api=1&query=ZOH%20Aesthetic%20Clinic%20-%20Nallagandla%2C%20Hyderabad&query_place_id=ChIJ14fMnX2EVCoRFVTKf4--Zmo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWv-rWSiDiX2AbOKuoKpSIX6GGgnrmiQRSRbEcz6LXNqPMSwvjem20kqzNVoVBQXLy63ZcG9WRRXYVmRhcaeZYxFJEeY4G_I1W2MDQLZjisJaUwXu49vXCaxCvb0yxRrRc39OQ=w408-h544-k-no,,zohaestheticclinicna.14@antidote-temp.com,false,pending,unclaimed
"Treva Aesthetics Skin, Hair & Laser Clinic",treva-aesthetics-skin-hair-laser-clinic,,"1st Floor, Sahiti Sudha Square, 1-111/54/SSS/102, beside KIMS Hospital, Kondapur, Telangana 500084, India","Kondapur, Hyderabad",Telangana,India,500084,17.465392,78.3677334,,,http://www.trevaaesthetics.com/,Skin care clinic,"{""Monday"": ""10\u202fAM to 10\u202fPM"", ""Tuesday"": ""10\u202fAM to 10\u202fPM"", ""Wednesday"": ""10\u202fAM to 10\u202fPM"", ""Thursday"": ""10\u202fAM to 10\u202fPM"", ""Friday"": ""10\u202fAM to 10\u202fPM"", ""Saturday"": ""10\u202fAM to 10\u202fPM"", ""Sunday"": ""10\u202fAM to 10\u202fPM""}",5,40,ChIJ5w-p4ieTyzsR873uNA_rBzk,https://www.google.com/maps/search/?api=1&query=Treva%20Aesthetics%20Skin%2C%20Hair%20%26%20Laser%20Clinic&query_place_id=ChIJ5w-p4ieTyzsR873uNA_rBzk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nokzuJDBvmNN47L9WVD5AIWWtmA8BA1w6uUxZ_d82MQKCJHkywEFQVhWC3fcuTcpQspAUqPFmbLvlYKN0405CcZjl4d71QUN8AqSddzpRuMYeEFm7EvwA6zvK7kppilSXTsM8vs=w408-h816-k-no,Credit Cards Accepted,trevaaestheticsskinh.15@antidote-temp.com,false,pending,unclaimed
The Celebrity Aesthetics,the-celebrity-aesthetics,,"542, TH Unit No, G2 & G3, Plot No.541, KPHB 6th Phase Rd, near Rajiv Circle, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India",Hyderabad,Telangana,India,500085,17.4853608,78.3895155,,,,Skin care clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,48,ChIJ39oG5cyRyzsRhg1BxyNh1-I,https://www.google.com/maps/search/?api=1&query=The%20Celebrity%20Aesthetics&query_place_id=ChIJ39oG5cyRyzsRhg1BxyNh1-I,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJo2otlo9JOm0Pb0yRRp94WaABdOIP4cdMTqJVO3gsvHn0W1zA2EqxjBcNxQkuurc_owgHR_gqizEbYw4pyKWPQLuvCyf5WCp9v25iFaElr2WC1cRxQmKwRgTu9SzLa-PLXgXx=w426-h240-k-no,,thecelebrityaestheti.16@antidote-temp.com,false,pending,unclaimed
IRA Skin & Hair Clinic | Alwal,ira-skin-hair-clinic-alwal,,"Ira Skin & Hair Clinic, Sri Laxmi Nagar Colony, Road No 1, near IG Statue, Old Alwal, Hyderabad, Telangana 500010, India","Hyderabad, Secunderabad",Telangana,India,500010,17.5072372,78.5042277,+918886077055,,http://www.iraclinic.in/,"Tattoo removal service, Cosmetic surgeon, Hair transplantation clinic, Laser hair removal service, Pediatric dermatologist, Skin care clinic, Dermatologist","{""Monday"": ""9\u202fAM to 9\u202fPM"", ""Tuesday"": ""9\u202fAM to 9\u202fPM"", ""Wednesday"": ""9\u202fAM to 9\u202fPM"", ""Thursday"": ""9\u202fAM to 9\u202fPM"", ""Friday"": ""9\u202fAM to 9\u202fPM"", ""Saturday"": ""9\u202fAM to 9\u202fPM"", ""Sunday"": ""9\u202fAM to 9\u202fPM""}",4.7,71,ChIJGdZvXJqbyzsRFdHkw3zngPI,https://www.google.com/maps/search/?api=1&query=IRA%20Skin%20%26%20Hair%20Clinic%20%7C%20Alwal&query_place_id=ChIJGdZvXJqbyzsRFdHkw3zngPI,https://lh3.googleusercontent.com/p/AF1QipONTpwP_7OtHYBU7dvIKGe3kB0SVwpFhJaK8Uzu=w408-h544-k-no,Credit Cards Accepted,iraskinhairclinicalw.17@antidote-temp.com,false,pending,unclaimed
Dr Vijay's Skin and Hair Clinic,dr-vijays-skin-and-hair-clinic,,"Plot#5, 4th floor, NCL Enclave Rd, beside Balaji Hospital, Petbasheerabad, Kompally, Hyderabad, Telangana 500001, India","Hyderabad, Secunderabad",Telangana,India,500001,17.5189964,78.4824,+919676819138,,https://www.drvijaysskinclinics.com/,"Skin care clinic, Dermatologist, Doctor, Hair transplantation clinic","{""Monday"": ""9\u202fAM to 9\u202fPM"", ""Tuesday"": ""9\u202fAM to 9\u202fPM"", ""Wednesday"": ""9\u202fAM to 9\u202fPM"", ""Thursday"": ""9\u202fAM to 9\u202fPM"", ""Friday"": ""9\u202fAM to 9\u202fPM"", ""Saturday"": ""9\u202fAM to 9\u202fPM"", ""Sunday"": ""9\u202fAM to 9\u202fPM""}",4.6,129,ChIJR8XMjbiayzsRCsqG4bzfqIg,https://www.google.com/maps/search/?api=1&query=Dr%20Vijay's%20Skin%20and%20Hair%20Clinic&query_place_id=ChIJR8XMjbiayzsRCsqG4bzfqIg,https://lh3.googleusercontent.com/p/AF1QipPMKpU1Bc7ukzG9VJB5lznkHKzLUZLANCGTQMHP=w408-h271-k-no,,drvijaysskinandhairc.18@antidote-temp.com,false,pending,unclaimed
"Zuvi Skin Clinic- Best Skin and hair clinic in Alwal, Ecil and Secunderabad",zuvi-skin-clinic-best-skin-and-hair-clinic-in-alwal-ecil-and-secunderabad,,"SY.NO:184, D.No.5-3-123/1, Bapuji Nagar, Yapral, Hyderabad, Telangana 500087, India","Hyderabad, Secunderabad",Telangana,India,500087,17.5034352,78.5397765,+918121816444,,http://zuviskinclinic.com/,"Skin care clinic, Hair removal service, Hair transplantation clinic, Laser hair removal service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.9,74,ChIJa1CXlfKbyzsRstJES6MbyyM,https://www.google.com/maps/search/?api=1&query=Zuvi%20Skin%20Clinic-%20Best%20Skin%20and%20hair%20clinic%20in%20Alwal%2C%20Ecil%20and%20Secunderabad&query_place_id=ChIJa1CXlfKbyzsRstJES6MbyyM,https://lh3.googleusercontent.com/p/AF1QipNv3bTlIS5D-uQHtiVohXucXYstQpo_MAfgOs20=w408-h544-k-no,Credit Cards Accepted,zuviskinclinicbestsk.19@antidote-temp.com,false,pending,unclaimed
My Skin Hair And Cosmetology Clinic,my-skin-hair-and-cosmetology-clinic,,"Door Number, 1-10-26/2, Temple Alwal Rd, beside Prasamsha Hospital, opposite to L V Prasad Eye Hospital, Temple Alwal, Alwal, Secunderabad, Telangana 500010, India",Secunderabad,Telangana,India,500010,17.5033453,78.5099547,+918008597111,,,Skin care clinic,"{""Monday"": ""11\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Tuesday"": ""11\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Wednesday"": ""11\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Thursday"": ""11\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Friday"": ""11\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Saturday"": ""11\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Sunday"": ""11\u202fAM to 1\u202fPM""}",4,93,ChIJz3Da8NyayzsR3G446uhqb54,https://www.google.com/maps/search/?api=1&query=My%20Skin%20Hair%20And%20Cosmetology%20Clinic&query_place_id=ChIJz3Da8NyayzsR3G446uhqb54,https://lh3.googleusercontent.com/p/AF1QipNCctKmCafitHol3bx6lKCU1jQHPctihUUpqxiL=w408-h886-k-no,,myskinhairandcosmeto.20@antidote-temp.com,false,pending,unclaimed
